horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,8,8,0,0,4265,18,-12454300.0,5.167
20,50,29,17,9,9,4256,18,-29746410.0,5.187
40,70,39,15,9,18,4236,29,-28163600.0,5.185
60,90,37,12,8,26,4218,39,-19309490.0,15.396
80,110,41,15,6,32,4199,52,-22994010.0,15.563
100,130,53,16,9,41,4181,61,-26217240.0,25.932
120,150,93,22,7,48,4154,81,-36830200.0,20.722
140,170,160,27,13,61,4112,110,-43087140.0,26.018
160,190,214,23,13,74,4022,187,-37226700.0,36.081
180,210,186,21,13,87,3926,270,-36493940.0,10.299
200,230,144,25,11,98,3841,344,-39101890.0,10.329
220,250,104,23,14,112,3796,375,-36278530.0,10.265
240,270,165,25,8,120,3747,416,-38187670.0,62.188
260,290,219,29,19,139,3684,460,-48472270.0,36.086
280,310,259,25,12,151,3564,568,-42387570.0,10.262
300,330,231,26,9,160,3469,654,-42198470.0,10.313
320,350,212,31,16,176,3357,750,-53236930.0,15.614
340,370,201,25,17,193,3280,810,-39862100.0,36.703
360,390,183,19,7,200,3187,896,-32445250.0,10.33
380,410,143,21,10,210,3118,955,-36399390.0,15.421
400,430,109,17,14,224,3054,1005,-31100290.0,31.881
420,450,89,17,9,233,3016,1034,-30635980.0,41.366
440,470,101,19,9,242,2975,1066,-32701250.0,36.727
460,490,99,18,11,253,2930,1100,-32610410.0,31.086
480,510,107,19,6,259,2888,1136,-31490160.0,51.84
500,530,159,24,13,272,2842,1169,-38447760.0,51.549
520,550,192,27,13,285,2752,1246,-42904820.0,35.992
540,570,175,22,11,296,2670,1317,-33853080.0,61.702
560,590,185,25,14,310,2593,1380,-40245840.0,56.748
580,610,177,20,10,320,2523,1440,-33047730.0,56.549
600,630,222,23,12,332,2439,1512,-39262770.0,36.718
620,650,269,20,9,341,2343,1599,-32061370.0,35.949
640,670,303,23,13,354,2225,1704,-35112910.0,73.607
660,690,366,23,12,366,2077,1840,-38553400.0,70.823
680,710,449,27,14,380,1927,1976,-43374740.0,55.7
700,730,504,29,15,395,1706,2182,-45913310.0,153.666
720,750,462,25,11,406,1503,2374,-38025610.0,113.883
740,770,382,31,17,423,1285,2575,-49951080.0,37.854
760,790,290,29,8,431,1164,2688,-47336160.0,5.688
780,810,281,32,16,447,1040,2796,-52431040.0,5.137
800,830,257,33,13,460,915,2908,-50964700.0,10.679
820,850,256,28,13,473,815,2995,-45919860.0,10.404
840,870,244,24,14,487,698,3098,-41979440.0,15.47
860,890,196,19,11,498,592,3193,-35533620.0,15.406
880,910,171,20,7,505,525,3253,-36723110.0,10.321
900,930,161,21,13,518,450,3315,-38543430.0,10.275
920,950,170,14,10,528,382,3373,-23374450.0,87.771
940,970,170,10,6,534,322,3427,-16385990.0,93.286
960,990,174,15,11,545,244,3494,-25431350.0,103.98
980,1010,142,11,9,554,169,3560,-18687890.0,88.236
1000,1030,109,11,9,563,119,3601,-17980400.0,51.694
1020,1050,82,17,10,573,71,3639,-27635100.0,25.991
1040,1070,57,10,6,579,44,3660,-16520610.0,25.677
1060,1090,44,10,7,586,20,3677,-16092040.0,20.535
1080,1110,20,3,3,589,5,3689,-4684920.0,2.209
1100,1130,5,0,0,589,0,3694,0.0,2.361
1120,1150,0,0,0,589,0,3694,,0.0
