vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,814,47,25,22,3,209,605,617.99,579.49,38.5,545,2630983
1,2,2,826,67,30,26,4,230,596,686.3,626.94,59.36,522,2941130
2,3,3,805,50,28,23,5,202,603,573.42,485.21,88.21,541,2613486
3,4,4,817,59,32,26,6,283,534,902.18,764.78,137.4,456,3528449
4,5,5,821,32,25,21,4,202,619,612.74,532.42,80.32,571,2558274
5,6,6,813,53,31,27,4,260,553,808.8,727.69,81.11,483,3271144
6,7,7,814,54,30,24,6,223,591,617.06,512.75,104.31,527,2868421
7,8,8,820,52,27,22,5,214,606,607.9,501.87,106.03,542,2719726
8,9,9,811,51,28,23,5,219,592,656.52,547.84,108.68,526,2790065
9,10,10,815,43,24,21,3,173,642,488.16,440.95,47.21,582,2238647
10,1,1,823,43,28,23,5,214,609,584.77,521.79,62.98,545,2738130
11,2,2,816,40,30,27,3,228,588,633.26,600.75,32.51,524,2920356
12,3,3,816,51,30,24,6,210,606,519.77,439.12,80.65,534,2733390
13,4,4,815,58,29,28,1,239,576,732.53,721.08,11.45,500,3016209
14,5,5,811,43,28,25,3,210,601,588.07,555.56,32.51,541,2696582
15,6,6,813,34,28,21,7,207,606,597.75,459.63,138.12,554,2665421
16,7,7,822,35,25,20,5,199,623,547.23,473.04,74.19,571,2527113
17,8,8,814,48,33,26,7,248,566,691.64,580.17,111.47,498,3183308
18,9,9,819,41,27,23,4,209,610,603.04,502.48,100.56,552,2667791
19,10,10,817,39,26,20,6,185,632,494.94,389.08,105.86,574,2400099
20,1,1,817,34,22,19,3,200,617,596.52,562.68,33.84,567,2482288
21,2,2,819,40,25,20,5,239,580,728.69,606.38,122.31,524,2942593
22,3,3,812,35,25,21,4,180,632,469.46,436.81,32.65,578,2329760
23,4,4,817,27,17,14,3,140,677,417.98,382.89,35.09,637,1767048
24,5,5,818,45,29,22,7,197,621,505.79,393.81,111.98,555,2579955
25,6,6,777,32,23,19,4,171,606,499.1,457.16,41.94,556,2199469
26,7,7,801,35,30,24,6,237,564,685.85,571.43,114.42,506,3013839
27,8,8,819,24,21,16,5,167,652,503.62,419.64,83.98,614,2121113
28,9,9,825,26,19,16,3,147,678,425.54,352.33,73.21,640,1876565
29,10,10,826,36,23,19,4,192,634,565.6,454.43,111.17,578,2417596
30,1,1,820,22,22,16,6,155,665,352.83,295.69,57.14,625,2014873
31,2,2,807,38,22,19,3,186,621,546.54,493.1,53.44,565,2336870
32,3,3,819,33,25,21,4,176,643,449.52,399.73,49.79,593,2288212
33,4,4,817,34,24,21,3,168,649,420.45,372.88,47.57,595,2186712
34,5,5,819,33,22,19,3,168,651,485.83,433.15,52.68,601,2149904
35,6,6,809,40,30,23,7,213,596,565.72,446.36,119.36,532,2764551
36,7,7,792,26,21,15,6,159,633,461.75,343.66,118.09,593,2038017
37,8,8,825,38,21,20,1,165,660,495.98,448.19,47.79,598,2100339
38,9,9,808,17,16,12,4,124,684,376.56,263.33,113.23,654,1582452
39,10,10,821,31,20,18,2,159,662,467.12,400.75,66.37,608,2019613
40,1,1,821,19,14,10,4,104,717,310.06,249.21,60.85,685,1337904
41,2,2,818,25,17,14,3,160,658,488.62,451.03,37.59,620,1974788
42,3,3,818,20,18,13,5,118,700,295.97,222.06,73.91,666,1556938
43,4,4,806,23,20,16,4,153,653,461.42,384.96,76.46,611,1957291
44,5,5,825,39,27,23,4,231,594,684.81,606.35,78.46,538,2896305
45,6,6,821,38,26,21,5,181,640,443.96,367.53,76.43,586,2358551
46,7,7,798,24,17,14,3,149,649,458.03,387.52,70.51,611,1860531
47,8,8,816,28,25,19,6,200,616,540.03,429.01,111.02,572,2537500
48,9,9,804,19,18,12,6,144,660,414.8,278.89,135.91,628,1827000
49,10,10,820,20,20,15,5,155,665,424.26,356.31,67.95,627,1978065
50,1,1,818,28,24,19,5,179,639,479.73,388.34,91.39,593,2300969
51,2,2,785,33,24,19,5,192,593,565.07,477.14,87.93,543,2436000
52,3,3,803,23,16,12,4,119,684,322.38,254.12,68.26,644,1530517
53,4,4,803,18,13,10,3,125,678,398.49,330.3,68.19,648,1537627
54,5,5,779,27,21,16,5,166,613,513.21,388.59,124.62,569,2110726
55,6,6,819,32,25,21,4,196,623,562.36,507.17,55.19,569,2495952
56,7,7,809,25,24,19,5,170,639,424.09,331.18,92.91,597,2207486
57,8,8,804,32,22,19,3,190,614,565.8,502.26,63.54,560,2378418
58,9,9,795,16,18,12,6,159,636,475.98,335.84,140.14,608,1982805
59,10,10,810,27,25,18,7,192,618,537.49,413.64,123.85,568,2454404
