horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.002
40,70,26,26,14,30,4203,15,1001790.0,20.066
60,90,31,31,18,48,4185,15,1093130.0,20.003
80,110,37,37,22,70,4163,15,1257030.0,20.004
100,130,43,43,26,96,4137,15,1380540.0,20.043
120,150,73,73,23,119,4114,15,2102640.0,20.007
140,170,132,129,84,203,4027,18,7909970.0,20.02
160,190,111,107,73,276,3951,21,8708100.0,20.195
180,210,98,94,64,340,3883,25,8450530.0,20.339
200,230,82,77,48,388,3831,29,9155240.0,20.273
220,250,73,71,43,431,3786,31,5133760.0,20.156
240,270,115,112,46,477,3740,31,10920810.0,20.28
260,290,182,171,106,583,3628,37,25212760.0,20.007
280,310,182,169,100,683,3516,49,25089890.0,20.009
300,330,170,160,103,786,3409,53,19673800.0,20.007
320,350,147,138,86,872,3315,61,17363000.0,20.007
340,370,123,118,82,954,3229,65,10811860.0,20.246
360,390,88,87,65,1019,3163,66,4576960.0,20.198
380,410,78,78,46,1065,3117,66,2680230.0,20.005
400,430,80,79,52,1117,3065,66,4097080.0,20.069
420,450,68,67,46,1163,3018,67,3800990.0,20.247
440,470,59,59,35,1198,2983,67,2080650.0,20.116
460,490,70,69,39,1237,2943,68,3932650.0,20.081
480,510,90,90,51,1288,2892,68,2878800.0,20.005
500,530,131,131,77,1365,2815,68,3548380.0,20.365
520,550,136,132,86,1451,2727,70,9629490.0,20.011
540,570,133,126,73,1524,2648,76,13622380.0,20.006
560,590,127,116,72,1596,2566,86,18781160.0,20.092
580,610,139,135,83,1679,2480,89,10115300.0,20.186
600,630,163,158,82,1761,2396,91,13246900.0,20.009
620,650,209,175,111,1872,2271,105,52979270.0,20.01
640,670,238,192,101,1973,2145,130,65570780.0,20.011
660,690,298,192,104,2077,2009,162,151703100.0,20.013
680,710,385,198,114,2191,1831,226,268142960.0,20.017
700,730,430,196,108,2299,1621,328,337673130.0,20.02
720,750,391,169,101,2400,1403,445,323574890.0,20.028
740,770,301,173,96,2496,1202,550,190235210.0,20.022
760,790,223,186,113,2609,1062,577,56886640.0,20.011
780,810,185,167,105,2714,940,594,27687760.0,20.011
800,830,172,165,96,2810,837,601,13149230.0,20.01
820,850,192,182,105,2915,725,608,17213520.0,20.009
840,870,173,155,102,3017,608,623,27648500.0,20.008
860,890,142,134,89,3106,511,631,14320970.0,20.047
880,910,108,106,69,3175,440,633,6486130.0,20.046
900,930,114,109,66,3241,369,638,11990300.0,20.731
920,950,112,107,67,3308,300,640,12374630.0,20.249
940,970,112,101,62,3370,233,645,21426230.0,20.163
960,990,100,91,62,3432,164,652,19425580.0,20.148
980,1010,84,81,47,3479,115,654,8706610.0,20.132
1000,1030,71,70,51,3530,63,655,3940700.0,20.247
1020,1050,42,41,32,3562,30,656,3137790.0,20.052
1040,1070,22,21,15,3577,14,657,2384440.0,20.049
1060,1090,14,14,12,3589,2,657,617450.0,20.082
1080,1110,2,2,2,3591,0,657,98330.0,20.003
1100,1130,0,0,0,3591,0,657,,0.0
1120,1150,0,0,0,3591,0,657,,0.0
