horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,347190.0,20.008
20,50,23,23,14,14,4219,15,739090.0,20.004
40,70,28,28,13,27,4206,15,812320.0,20.003
60,90,34,34,20,47,4186,15,985820.0,20.006
80,110,38,38,21,68,4165,15,954630.0,20.005
100,130,45,45,24,92,4141,15,1214840.0,20.004
120,150,77,76,27,119,4113,16,2892570.0,20.007
140,170,131,129,69,188,4043,17,4972130.0,20.011
160,190,127,106,68,256,3957,35,32435880.0,20.231
180,210,104,96,57,313,3893,42,15320410.0,20.077
200,230,92,81,49,362,3833,53,18265950.0,20.188
220,250,75,73,44,406,3788,54,5516200.0,20.008
240,270,117,116,49,455,3738,55,4735440.0,20.293
260,290,180,170,99,554,3638,56,17131520.0,20.008
280,310,192,122,51,605,3549,94,102496640.0,20.017
300,330,203,136,72,677,3435,136,99573130.0,20.012
320,350,173,128,67,744,3332,172,68825470.0,20.018
340,370,140,110,67,811,3238,199,48547340.0,20.014
360,390,97,88,55,866,3175,207,15587800.0,20.062
380,410,90,85,40,906,3130,212,9088160.0,20.068
400,430,93,88,52,958,3073,217,9809660.0,20.022
420,450,76,74,47,1005,3024,219,4898570.0,20.006
440,470,65,62,36,1041,2985,222,6443020.0,20.051
460,490,72,72,41,1082,2944,222,1686790.0,20.005
480,510,91,91,49,1131,2895,222,1993570.0,20.008
500,530,134,133,66,1197,2828,223,4371670.0,20.007
520,550,149,121,65,1262,2748,238,44376750.0,20.01
540,570,154,122,58,1320,2667,261,49617660.0,20.009
560,590,146,121,71,1391,2573,284,38382180.0,20.01
580,610,146,121,61,1452,2497,299,40029850.0,20.008
600,630,180,136,63,1515,2419,314,66517280.0,20.01
620,650,232,145,74,1589,2304,355,127967770.0,20.01
640,670,271,123,48,1637,2191,420,217896950.0,20.012
660,690,344,156,75,1712,2043,493,276011630.0,20.019
680,710,419,150,82,1794,1866,588,392047140.0,20.035
700,730,465,131,64,1858,1660,730,488202990.0,20.025
720,750,430,113,57,1915,1450,883,470091970.0,20.022
740,770,348,127,60,1975,1236,1037,330084100.0,20.023
760,790,257,116,63,2038,1098,1112,203608440.0,20.015
780,810,221,129,60,2098,972,1178,131569960.0,20.011
800,830,204,138,62,2160,860,1228,93123550.0,20.01
820,850,215,162,80,2240,751,1257,73103570.0,20.013
840,870,199,131,66,2306,634,1308,94686750.0,20.015
860,890,168,124,59,2365,541,1342,60471870.0,20.008
880,910,138,109,63,2428,454,1366,42475850.0,20.041
900,930,128,112,54,2482,387,1379,24970230.0,20.127
920,950,130,110,60,2542,311,1395,31610220.0,20.517
940,970,123,107,59,2601,242,1405,27682240.0,20.167
960,990,109,90,50,2651,176,1421,30936900.0,20.049
980,1010,96,82,42,2693,125,1430,23438250.0,20.246
1000,1030,81,71,47,2740,68,1440,16336780.0,20.189
1020,1050,47,45,34,2774,33,1441,4031430.0,20.004
1040,1070,25,24,13,2787,19,1442,2300430.0,20.041
1060,1090,19,19,15,2802,4,1442,561560.0,20.003
1080,1110,4,2,2,2804,0,1444,3057130.0,20.004
1100,1130,0,0,0,2804,0,1444,,0.0
1120,1150,0,0,0,2804,0,1444,,0.0
