horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,0,0,0,0,577,0,,0.0
20,50,3,0,0,0,577,0,395350.0,20.004
40,70,3,0,0,0,577,0,412777.0,20.004
60,90,4,0,0,0,574,3,657748.0,20.004
80,110,2,1,1,1,573,3,276578.0,20.006
100,130,2,0,0,1,573,3,275920.0,20.002
120,150,11,9,2,3,569,5,1236847.0,20.065
140,170,22,21,11,14,558,5,2051438.0,20.047
160,190,26,17,14,28,544,5,2917550.0,20.071
180,210,21,9,8,36,532,9,2573707.0,20.018
200,230,17,6,3,39,523,15,2328415.0,20.034
220,250,13,7,4,43,516,18,1598899.0,20.057
240,270,21,14,6,49,509,19,2359514.0,20.101
260,290,41,28,15,64,493,20,4321875.0,20.016
280,310,49,34,22,86,465,26,5604903.0,20.021
300,330,43,28,20,106,441,30,4714960.0,20.081
320,350,38,24,15,121,419,37,4450018.0,20.136
340,370,28,17,11,132,403,42,3211143.0,20.12
360,390,19,11,9,141,391,45,2315398.0,20.114
380,410,20,14,7,148,381,48,2435233.0,20.012
400,430,25,20,11,159,368,50,2702613.0,20.127
420,450,22,14,11,170,356,51,2503322.0,20.056
440,470,15,7,7,177,345,55,2062251.0,20.044
460,490,11,3,2,179,340,58,1512229.0,20.023
480,510,18,11,3,182,334,61,2059064.0,20.052
500,530,31,22,15,197,316,64,3208611.0,20.123
520,550,28,21,12,209,303,65,2856061.0,20.058
540,570,29,22,15,224,283,70,3226357.0,20.095
560,590,24,19,12,236,269,72,2402068.0,20.033
580,610,34,21,11,247,256,74,3755965.0,20.067
600,630,45,31,20,267,229,81,4979455.0,20.176
620,650,40,23,17,284,207,86,4569864.0,20.167
640,670,50,31,13,297,188,92,5960599.0,20.057
660,690,60,36,23,320,151,106,7846180.0,20.23
680,710,53,35,21,341,122,114,6526279.0,20.058
700,730,56,42,27,368,87,122,6779219.0,20.287
720,750,40,30,23,391,61,125,4881561.0,20.233
740,770,32,18,9,400,44,133,3976411.0,20.087
760,790,36,26,14,414,23,140,5092771.0,20.066
780,810,23,11,9,423,7,147,3128317.0,20.021
800,816,7,1,1,424,5,148,1053036.0,20.026
