horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,120.017
20,50,23,23,16,16,4217,15,883410.0,120.024
40,70,26,26,14,30,4203,15,1001790.0,120.008
60,90,31,31,18,48,4185,15,1080370.0,120.007
80,110,37,37,22,70,4163,15,1163810.0,120.006
100,130,43,43,26,96,4137,15,1349180.0,120.007
120,150,73,73,23,119,4114,15,1985150.0,120.007
140,170,132,131,87,206,4026,16,4658630.0,120.108
160,190,110,107,75,281,3949,18,7112410.0,120.417
180,210,96,94,67,348,3880,20,5820650.0,120.307
200,230,79,77,48,396,3830,22,4745520.0,120.087
220,250,72,70,42,438,3786,24,4364190.0,120.017
240,270,115,115,48,486,3738,24,3251040.0,120.007
260,290,180,179,115,601,3622,25,6076550.0,120.031
280,310,176,170,101,702,3515,31,13764180.0,120.618
300,330,169,168,108,810,3407,31,6500470.0,120.623
320,350,145,142,88,898,3317,33,8872550.0,120.387
340,370,125,122,85,983,3229,36,8214210.0,120.835
360,390,88,88,65,1048,3164,36,2658990.0,120.443
380,410,79,79,47,1095,3117,36,2694900.0,120.069
400,430,80,80,53,1148,3064,36,2354350.0,120.393
420,450,67,67,46,1194,3018,36,2090300.0,120.019
440,470,59,59,36,1230,2982,36,1961270.0,120.009
460,490,69,69,40,1270,2942,36,2372280.0,120.294
480,510,89,89,51,1321,2891,36,2797760.0,120.009
500,530,130,130,77,1398,2814,36,3351540.0,120.409
520,550,135,135,90,1488,2724,36,3510980.0,120.014
540,570,130,130,80,1568,2644,36,3376890.0,120.256
560,590,123,123,80,1648,2564,36,3313630.0,120.007
580,610,137,135,84,1732,2479,37,7220590.0,120.209
600,630,162,161,85,1817,2393,38,6062880.0,120.863
620,650,206,205,136,1953,2257,38,7240460.0,120.946
640,670,224,220,121,2074,2134,40,12184180.0,120.936
660,690,287,282,151,2225,1978,45,15049850.0,120.016
680,710,354,328,193,2418,1772,58,42277820.0,120.02
700,730,371,310,191,2609,1565,74,92376870.0,120.035
720,750,335,266,177,2786,1343,119,108926590.0,120.034
740,770,241,213,130,2916,1185,147,48531490.0,120.777
760,790,206,206,129,3045,1056,147,3889780.0,120.199
780,810,179,177,116,3161,938,149,6547470.0,120.445
800,830,170,168,97,3258,839,151,6564210.0,120.346
820,850,194,186,112,3370,719,159,15975450.0,120.305
840,870,167,163,109,3479,606,163,9842960.0,120.274
860,890,140,136,90,3569,512,167,9836070.0,120.42
880,910,109,106,69,3638,440,170,8304250.0,120.169
900,930,114,110,66,3704,370,174,10868510.0,120.222
920,950,113,109,73,3777,294,177,10099340.0,120.535
940,970,106,100,62,3839,230,179,13820760.0,120.032
960,990,97,92,65,3904,161,183,12345240.0,120.243
980,1010,81,80,47,3951,113,184,4557650.0,120.134
1000,1030,69,69,53,4004,60,184,2381440.0,120.005
1020,1050,39,39,30,4034,30,184,1607560.0,120.115
1040,1070,22,21,15,4049,14,185,2484440.0,120.05
1060,1090,14,14,10,4059,4,185,617450.0,120.003
1080,1110,4,4,4,4063,0,185,177180.0,120.005
1100,1130,0,0,0,4063,0,185,,0.0
1120,1150,0,0,0,4063,0,185,,0.0
