revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
170000,50,540121927,739338046,1828,1492,3320,826.252,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_50,False,False
170000,55,489005299,704833185,1970,1350,3320,825.647,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_55,False,False
170000,60,440710596,671505124,2102,1218,3320,825.494,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_60,False,False
170000,65,405198963,650863519,2200,1120,3320,825.572,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_65,False,False
170000,70,362822779,620281407,2316,1004,3320,825.514,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_70,False,False
170000,75,328781072,594829134,2412,908,3320,826.785,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_75,False,False
170000,80,289610534,567752428,2509,811,3320,826.519,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_80,False,False
170000,85,256123133,544337227,2607,713,3320,826.135,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_85,False,False
170000,90,228109789,524898746,2687,633,3320,825.348,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_90,False,False
170000,95,207005186,513524684,2745,575,3320,824.663,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_95,False,False
170000,100,188069941,499570956,2800,520,3320,825.824,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_100,False,False
170000,105,167602092,485203348,2851,469,3320,825.307,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_105,False,False
170000,110,149418896,473999250,2901,419,3320,827.445,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_110,False,False
170000,115,131959653,458774470,2950,370,3320,827.54,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_115,False,False
170000,120,121182821,452484061,2980,340,3320,826.964,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_120,False,False
170000,125,110802539,448546586,3009,311,3320,825.936,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_125,False,False
170000,130,101974357,440965195,3035,285,3320,827.538,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_130,False,False
170000,135,94807693,433963816,3054,266,3320,826.482,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_135,False,False
170000,140,83148717,425449175,3087,233,3320,827.008,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_140,False,False
170000,145,74522295,419933001,3110,210,3320,826.939,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_145,False,True
170000,150,73775451,421584793,3113,207,3320,827.192,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\170000\vehicles_150,True,False
