vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1093,45.455,569,1844.22,1766.69,77.53,466,29,29
1,2,2,1025,58.186,550,1721.74,1549.98,171.76,415,30,30
2,3,3,1097,68.956,566,1786.74,1706.47,80.27,461,35,35
3,4,4,1114,46.585,580,1865.79,1752.66,113.13,468,33,33
4,5,5,1128,38.596,595,1871.1,1663.75,207.35,473,30,30
5,6,6,1096,38.274,545,1658.43,1452.44,205.99,485,33,33
6,7,7,1069,56.841,540,1639.0,1576.67,62.33,465,32,32
7,8,8,1096,95.024,499,1607.12,1589.08,18.04,539,29,29
8,9,9,1048,55.347,503,1589.15,1575.46,13.69,483,31,31
9,10,10,1054,45.864,556,1692.7,1576.14,116.56,426,36,36
10,1,1,1096,43.758,521,1597.32,1519.39,77.93,507,34,34
11,2,2,1102,42.599,536,1625.82,1478.87,146.95,504,31,31
12,3,3,1097,70.715,539,1574.63,1384.75,189.88,494,32,32
13,4,4,1118,81.937,553,1698.19,1587.83,110.36,503,31,31
14,5,5,1129,40.014,583,1809.31,1709.67,99.64,472,37,37
15,6,6,1070,95.946,503,1512.22,1351.54,160.68,507,30,30
16,7,7,1089,17.995,526,1531.75,1316.58,215.17,495,34,34
17,8,8,1110,78.444,482,1410.26,1255.18,155.08,566,31,31
18,9,9,1046,60.53,497,1521.72,1448.68,73.04,485,32,32
19,10,10,1063,29.645,517,1510.9,1360.51,150.39,476,35,35
20,1,1,1029,43.344,497,1489.33,1352.94,136.39,464,34,34
21,2,2,971,47.773,410,1248.11,1048.44,199.67,515,23,23
22,3,3,1115,46.669,534,1598.54,1423.11,175.43,517,32,32
23,4,4,1015,47.045,498,1437.91,1243.7,194.21,459,29,29
24,5,5,1112,28.918,523,1620.59,1502.51,118.08,529,30,30
25,6,6,1117,55.9,518,1564.56,1363.22,201.34,539,30,30
26,7,7,972,60.271,457,1335.46,1116.91,218.55,455,30,30
27,8,8,1108,43.704,508,1416.76,1229.98,186.78,538,31,31
28,9,9,1120,60.764,513,1516.44,1239.89,276.55,547,30,30
29,10,10,1046,30.14,541,1544.93,1268.77,276.16,437,34,34
30,1,1,1005,45.963,506,1501.19,1314.08,187.11,431,34,34
31,2,2,986,62.824,423,1249.96,1096.34,153.62,513,25,25
32,3,3,1012,62.974,414,1167.69,978.48,189.21,544,27,27
33,4,4,1035,72.041,480,1388.56,1144.35,244.21,493,31,31
34,5,5,982,48.774,437,1211.8,902.31,309.49,493,26,26
35,6,6,1023,28.425,440,1224.97,955.49,269.48,533,25,25
36,7,7,997,37.693,422,1204.06,1004.35,199.71,525,25,25
37,8,8,1147,37.511,557,1610.56,1346.32,264.24,518,36,36
38,9,9,1119,32.219,500,1452.81,1205.76,247.05,559,30,30
39,10,10,1029,30.374,466,1314.01,1029.55,284.46,501,31,31
40,1,1,1107,33.217,535,1479.89,1232.12,247.77,498,37,37
41,2,2,1017,15.888,449,1204.54,902.53,302.01,508,30,30
42,3,3,1108,90.522,467,1318.46,1085.78,232.68,583,29,29
43,4,4,1005,57.594,381,1087.86,847.56,240.3,580,22,22
44,5,5,1125,49.656,534,1374.59,1139.88,234.71,521,35,35
45,6,6,1090,26.029,471,1311.75,1033.27,278.48,565,27,27
46,7,7,1048,84.04,450,1194.91,997.25,197.66,538,30,30
47,8,8,1010,48.088,335,968.81,785.3,183.51,633,21,21
48,9,9,990,113.064,464,1255.92,1069.52,186.4,462,32,32
49,10,10,952,23.854,413,1124.99,927.32,197.67,483,28,28
50,1,1,951,28.124,448,1198.44,988.9,209.54,445,29,29
51,2,2,973,53.987,380,979.48,725.75,253.73,543,25,25
52,3,3,1112,120.674,471,1263.03,1050.57,212.46,575,33,33
53,4,4,1025,45.666,484,1356.42,1110.2,246.22,479,31,31
54,5,5,976,41.411,424,1090.99,782.01,308.98,500,26,26
55,6,6,1034,25.602,458,1258.01,997.67,260.34,512,32,32
56,7,7,1135,45.605,484,1306.88,996.29,310.59,597,27,27
57,8,8,1018,46.31,435,1200.86,1054.76,146.1,525,29,29
58,9,9,1026,39.704,443,1112.48,870.6,241.88,517,33,33
59,10,10,1084,48.806,492,1377.38,1046.5,330.88,532,30,30
60,1,1,1107,56.559,414,1099.82,869.84,229.98,635,29,29
61,2,2,1073,109.534,388,1025.07,921.72,103.35,631,27,27
62,3,3,1095,47.856,516,1389.84,917.52,472.32,523,28,28
63,4,4,1083,29.677,523,1394.4,1065.4,329.0,496,32,32
64,5,5,1111,70.434,560,1477.86,1152.95,324.91,479,36,36
65,6,6,1063,77.348,474,1223.58,979.81,243.77,525,32,32
66,7,7,1068,43.512,432,1164.13,852.66,311.47,582,27,27
67,8,8,1074,46.649,451,1222.69,1062.84,159.85,563,30,30
68,9,9,1076,30.972,480,1339.8,1012.93,326.87,538,29,29
69,10,10,1037,122.758,438,1149.6,892.72,256.88,535,32,32
70,1,1,1108,39.804,523,1445.24,1111.57,333.67,519,33,33
71,2,2,1088,59.908,478,1180.2,876.55,303.65,542,34,34
72,3,3,1023,18.892,462,1225.21,1044.75,180.46,495,33,33
73,4,4,1037,127.848,396,1018.55,844.5,174.05,585,28,28
74,5,5,1052,80.094,445,1066.05,896.12,169.93,543,32,32
