horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,2,1,0,0,742,0,347739,20.003
20,50,7,2,1,1,741,0,1211623,20.002
40,70,12,4,2,3,738,1,2120841,20.001
60,90,9,2,2,5,731,6,1741918,20.002
80,110,8,6,0,5,729,8,1074058,20.009
100,130,11,10,7,12,722,8,1271070,20.049
120,150,12,10,4,16,717,9,1460226,20.031
140,170,31,27,16,32,701,9,3560068,20.034
160,190,42,28,14,46,683,13,5814803,20.075
180,210,34,20,18,64,660,18,4939787,20.088
200,230,23,12,8,72,646,24,3456736,20.031
220,250,19,13,10,82,633,27,2823307,20.03
240,270,25,18,7,89,624,29,3457298,20.039
260,290,50,31,25,114,595,33,6993536,20.152
280,310,43,27,17,131,570,41,6305569,20.045
300,330,44,24,11,142,554,46,6114189,20.102
320,350,38,19,15,157,533,52,5485873,20.012
340,370,35,17,12,169,511,62,5544931,20.11
360,390,26,12,9,178,498,66,4086926,20.057
380,410,21,9,5,183,488,71,3458964,20.007
400,430,18,10,6,189,477,76,2790905,20.078
420,450,24,16,10,199,465,78,3419952,20.075
440,470,19,9,7,206,455,81,2959971,20.017
460,490,10,2,2,208,448,86,1845985,20.002
480,510,17,8,2,210,443,89,2705022,20.022
500,530,25,18,12,222,430,90,3481223,20.067
520,550,31,21,13,235,413,94,4530613,20.101
540,570,36,21,11,246,396,100,5251298,20.108
560,590,33,21,14,260,376,106,4644585,20.126
580,610,31,19,13,273,358,111,4479097,20.05
600,630,28,19,8,281,347,114,3797284,20.043
620,650,42,33,20,301,323,118,5589183,20.047
640,670,59,44,23,324,297,121,7728788,20.007
660,690,84,61,28,352,263,127,11479977,20.112
680,710,105,77,47,399,206,137,13435039,20.244
700,730,101,77,49,448,146,148,13044327,20.281
720,750,73,53,38,486,96,160,9952593,20.119
740,770,53,39,20,506,70,166,6491735,20.022
760,790,55,45,30,536,35,171,6430288,20.235
780,810,35,26,18,554,13,175,4730605,20.021
800,816,13,4,4,558,5,179,2391918,20.003
