vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,2,2,823,40,20,17,3,209,614,702.5,627.07,75.43,558,2538963
1,3,3,816,46,22,19,3,206,610,691.63,612.56,79.07,542,2544610
2,5,5,812,35,24,20,4,212,600,693.31,590.31,103.0,544,2643740
3,7,7,826,42,22,18,4,204,622,675.21,563.9,111.31,562,2523836
4,9,9,825,22,17,14,3,149,676,489.39,375.85,113.54,638,1860531
5,2,2,816,36,21,19,2,187,629,581.08,525.94,55.14,571,2328853
6,3,3,802,17,13,9,4,112,690,362.79,259.79,103.0,662,1402596
7,5,5,797,14,11,9,2,92,705,285.35,233.85,51.5,683,1158048
8,7,7,817,14,9,8,1,100,717,344.06,311.82,32.24,695,1204336
9,9,9,820,24,13,10,3,132,688,445.23,331.69,113.54,644,1610336
10,2,2,823,19,14,11,3,126,697,414.56,335.49,79.07,667,1566418
11,3,3,803,14,10,7,3,89,714,281.43,197.69,83.74,688,1108483
12,5,5,796,13,8,6,2,79,717,258.81,230.8,28.01,697,967805
13,7,7,797,10,9,5,4,72,725,235.43,137.85,97.58,709,913500
14,9,9,821,17,13,9,4,137,684,450.0,304.22,145.78,650,1662271
15,2,2,783,11,10,8,2,120,663,409.15,334.98,74.17,641,1430480
16,3,3,821,19,13,10,3,134,687,435.77,355.67,80.1,649,1631110
17,5,5,799,17,10,9,1,98,701,322.8,298.87,23.93,673,1201966
18,7,7,816,8,7,3,4,55,761,144.02,61.19,82.83,751,700113
19,9,9,781,9,9,6,3,92,689,298.95,180.74,118.21,673,1121240
20,2,2,778,5,6,3,3,64,714,209.35,118.21,91.14,704,775192
21,3,3,752,9,7,6,1,85,667,287.82,263.89,23.93,651,1011723
22,5,5,743,16,9,6,3,72,671,213.59,155.53,58.06,647,913500
23,7,7,783,5,6,3,3,59,724,195.07,117.18,77.89,714,723257
24,9,9,785,8,5,4,1,74,711,262.83,200.79,62.04,701,860658
25,2,2,729,10,8,5,3,88,641,293.71,215.46,78.25,623,1061288
26,3,3,649,4,5,2,3,55,594,175.06,85.02,90.04,586,663305
27,5,5,742,7,8,6,2,79,663,254.25,178.88,75.37,649,967805
28,7,7,662,4,3,1,2,24,638,70.01,27.57,42.44,632,304500
29,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
30,2,2,382,3,3,2,1,39,343,139.85,89.61,50.24,337,460305
31,3,3,751,4,4,2,2,32,719,103.0,51.5,51.5,713,406000
32,5,5,742,7,4,3,1,32,710,103.0,75.43,27.57,700,406000
33,7,7,671,2,3,1,2,25,646,69.5,23.93,45.57,642,314887
34,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
35,2,2,347,3,3,2,1,39,308,139.85,89.61,50.24,302,460305
36,3,3,332,3,2,1,1,30,302,105.56,52.78,52.78,296,348418
37,5,5,387,3,3,2,1,40,347,138.75,76.71,62.04,341,470692
38,7,7,686,3,4,2,2,44,642,139.42,85.97,53.45,636,530644
39,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
40,2,2,343,1,2,1,1,16,327,55.14,27.57,27.57,325,203000
41,3,3,565,1,2,1,1,30,535,105.56,52.78,52.78,533,348418
42,5,5,560,4,2,2,0,16,544,47.86,47.86,0.0,536,203000
43,7,7,706,1,3,1,2,34,672,106.23,52.78,53.45,670,408370
44,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
45,2,2,374,1,2,1,1,16,358,55.14,27.57,27.57,356,203000
46,3,3,583,4,2,1,1,16,567,47.86,23.93,23.93,563,203000
47,5,5,578,4,2,2,0,16,562,47.86,47.86,0.0,558,203000
48,7,7,696,2,3,1,2,24,672,70.01,27.57,42.44,668,304500
49,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
50,2,2,387,2,2,1,1,16,371,55.14,27.57,27.57,367,203000
51,3,3,589,4,2,1,1,16,573,47.86,23.93,23.93,569,203000
52,5,5,581,5,3,2,1,40,541,138.75,76.71,62.04,531,470692
53,7,7,671,1,3,1,2,25,646,69.5,23.93,45.57,644,314887
54,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
55,2,2,377,4,3,2,1,32,345,107.1,56.86,50.24,339,387596
56,3,3,581,4,2,1,1,16,565,47.86,23.93,23.93,557,203000
57,5,5,390,5,2,2,0,16,374,55.14,55.14,0.0,366,203000
58,7,7,682,3,3,1,2,24,658,70.01,27.57,42.44,652,304500
59,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
60,2,2,420,3,2,1,1,16,404,55.14,27.57,27.57,398,203000
61,3,3,632,1,2,1,1,16,616,47.86,23.93,23.93,614,203000
62,5,5,582,4,2,2,0,16,566,47.86,47.86,0.0,562,203000
63,7,7,688,1,3,1,2,24,664,70.01,27.57,42.44,662,304500
64,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
65,2,2,416,2,3,2,1,24,392,70.01,42.44,27.57,388,304500
66,3,3,592,1,3,1,2,19,573,55.58,27.57,28.01,571,252565
67,5,5,591,8,3,2,1,19,572,55.58,51.5,4.08,564,252565
68,7,7,697,2,3,1,2,25,672,69.5,23.93,45.57,668,314887
69,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
70,2,2,454,3,2,1,1,16,438,55.14,27.57,27.57,432,203000
71,3,3,595,2,2,1,1,30,565,105.56,52.78,52.78,561,348418
72,5,5,613,5,6,4,2,56,557,180.1,113.98,66.12,551,692096
73,7,7,696,4,3,1,2,24,672,70.01,27.57,42.44,668,304500
74,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
75,2,2,465,3,2,1,1,16,449,55.14,27.57,27.57,443,203000
76,3,3,599,4,2,1,1,16,583,47.86,23.93,23.93,577,203000
77,5,5,465,5,2,2,0,16,449,55.14,55.14,0.0,441,203000
78,7,7,697,2,3,1,2,25,672,69.5,23.93,45.57,668,314887
79,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
80,2,2,492,1,2,1,1,16,476,55.14,27.57,27.57,474,203000
81,3,3,617,3,2,1,1,16,601,47.86,23.93,23.93,595,203000
82,5,5,701,5,4,3,1,28,673,75.54,65.34,10.2,667,364452
83,7,7,716,2,3,1,2,25,691,69.5,23.93,45.57,687,314887
84,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
85,2,2,542,3,2,1,1,16,526,55.14,27.57,27.57,520,203000
86,3,3,612,2,2,1,1,16,596,47.86,23.93,23.93,594,203000
87,5,5,707,3,3,2,1,25,682,69.5,56.17,13.33,676,314887
88,7,7,711,4,3,2,1,24,687,70.01,37.77,32.24,679,304500
89,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
90,2,2,570,2,2,1,1,16,554,55.14,27.57,27.57,550,203000
91,3,3,591,2,3,1,2,19,572,55.58,27.57,28.01,568,252565
92,5,5,630,4,2,2,0,16,614,47.86,47.86,0.0,606,203000
93,7,7,707,2,3,1,2,24,683,70.01,27.57,42.44,679,304500
94,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
95,2,2,555,2,2,1,1,16,539,55.14,27.57,27.57,535,203000
96,3,3,646,2,2,1,1,16,630,47.86,23.93,23.93,626,203000
97,5,5,624,6,3,3,0,19,605,55.58,55.58,0.0,593,252565
98,7,7,733,1,2,1,1,20,713,64.48,32.24,32.24,711,244548
99,9,9,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0
