revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
180000,50,568872054,768672566,1843,1477,3320,826.472,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_50,False,False
180000,55,523547636,740265322,1958,1362,3320,825.097,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_55,False,False
180000,60,460389505,694762954,2120,1200,3320,825.373,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_60,False,False
180000,65,430313405,675019987,2198,1122,3320,825.238,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_65,False,False
180000,70,387512829,643270564,2308,1012,3320,825.363,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_70,False,False
180000,75,348092188,614544787,2409,911,3320,827.199,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_75,False,False
180000,80,305306449,586142555,2516,804,3320,827.036,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_80,False,False
180000,85,269603651,558822914,2611,709,3320,825.672,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_85,False,False
180000,90,246528562,541754378,2673,647,3320,825.078,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_90,False,False
180000,95,223311637,529398158,2737,583,3320,825.177,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_95,False,False
180000,100,200124711,510489915,2796,524,3320,825.573,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_100,False,False
180000,105,177030868,494701000,2852,468,3320,825.42,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_105,False,False
180000,110,159503397,483131073,2898,422,3320,828.41,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_110,False,False
180000,115,142391524,469069145,2944,376,3320,826.987,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_115,False,False
180000,120,132187877,462391577,2970,350,3320,826.869,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_120,False,False
180000,125,116736765,451788970,3011,309,3320,826.133,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_125,False,False
180000,130,106980429,445195724,3038,282,3320,827.79,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_130,False,False
180000,135,97085679,440345369,3064,256,3320,827.025,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_135,False,False
180000,140,93009232,436162682,3075,245,3320,827.086,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_140,False,False
180000,145,83508574,427530699,3098,222,3320,827.489,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_145,False,False
180000,150,74790455,424176807,3122,198,3320,826.948,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\180000\vehicles_150,True,True
