horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.004
40,70,26,26,14,30,4203,15,1001790.0,20.004
60,90,31,31,18,48,4185,15,1080370.0,20.137
80,110,37,37,22,70,4163,15,1151050.0,20.004
100,130,43,43,26,96,4137,15,1310900.0,20.005
120,150,73,73,23,119,4114,15,1924810.0,20.006
140,170,132,131,87,206,4026,16,4366930.0,20.82
160,190,110,106,74,280,3949,19,8344920.0,20.233
180,210,96,94,66,346,3881,21,5461670.0,20.375
200,230,80,76,48,394,3829,25,7640680.0,20.207
220,250,71,71,44,438,3785,25,1816490.0,20.005
240,270,114,114,47,485,3738,25,3194110.0,20.117
260,290,180,179,118,603,3619,26,6088980.0,20.008
280,310,173,170,102,705,3514,29,8615420.0,20.012
300,330,168,167,108,813,3405,30,6267950.0,20.01
320,350,143,140,89,902,3315,31,8804070.0,20.008
340,370,123,116,79,981,3230,37,14309020.0,20.706
360,390,89,88,65,1046,3164,38,4451470.0,20.071
380,410,79,79,47,1093,3117,38,2695320.0,20.005
400,430,80,79,52,1145,3065,38,4093990.0,20.08
420,450,68,67,45,1190,3019,39,3746900.0,20.131
440,470,60,60,38,1228,2981,39,2031160.0,20.005
460,490,68,68,39,1267,2942,39,2311550.0,20.005
480,510,89,89,51,1318,2891,39,2785000.0,20.007
500,530,130,130,77,1395,2814,39,3329990.0,20.008
520,550,135,134,88,1483,2725,40,5093900.0,20.868
540,570,131,131,80,1563,2645,40,3403630.0,20.008
560,590,124,121,76,1639,2566,43,7429620.0,20.269
580,610,139,135,84,1723,2479,46,9902780.0,20.19
600,630,162,161,88,1811,2390,47,5841880.0,20.009
620,650,203,201,134,1945,2256,47,8399250.0,20.012
640,670,223,221,122,2067,2132,49,8593700.0,20.012
660,690,285,285,158,2225,1974,49,6685370.0,20.016
680,710,350,344,204,2429,1764,55,16214800.0,20.023
700,730,363,353,218,2647,1538,63,22357010.0,20.019
720,750,308,293,204,2851,1321,76,28679410.0,20.02
740,770,219,208,128,2979,1182,87,20583350.0,20.014
760,790,203,203,129,3108,1053,87,3735140.0,20.016
780,810,176,176,115,3223,938,87,3364880.0,20.014
800,830,170,166,97,3320,837,91,8684870.0,20.01
820,850,192,187,113,3433,719,96,10718400.0,20.011
840,870,167,161,110,3543,603,102,11984030.0,20.014
860,890,137,134,87,3630,513,105,7854480.0,20.506
880,910,110,107,69,3699,441,108,7891920.0,20.849
900,930,115,109,67,3766,368,114,13360180.0,20.199
920,950,111,107,70,3836,296,116,10293720.0,20.849
940,970,108,101,62,3898,230,120,15124080.0,20.818
960,990,97,93,64,3962,163,123,10031500.0,20.055
980,1010,83,79,47,4009,114,125,8642850.0,20.349
1000,1030,70,68,50,4059,62,127,5278770.0,20.179
1020,1050,41,41,32,4091,30,127,1779080.0,20.055
1040,1070,22,21,15,4106,14,128,2384440.0,20.053
1060,1090,14,14,12,4118,2,128,622080.0,20.003
1080,1110,2,2,2,4120,0,128,98330.0,20.015
1100,1130,0,0,0,4120,0,128,,0.0
1120,1150,0,0,0,4120,0,128,,0.0
