horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,6,0,0,3320,0,2837000,20.004
20,50,23,21,15,15,3305,0,5370024,20.015
40,70,27,26,13,28,3292,0,4891927,20.12
60,90,33,32,20,48,3272,0,5695898,20.004
80,110,37,37,20,68,3252,0,6706108,20.078
100,130,45,41,24,92,3228,0,7136452,20.06
120,150,77,71,24,116,3202,2,12760057,20.012
140,170,133,131,81,197,3120,3,22886882,20.014
160,190,116,102,67,264,3051,5,18056444,20.017
180,210,109,93,67,331,2974,15,17639022,20.014
200,230,84,76,44,375,2925,20,12209182,20.012
220,250,78,72,43,418,2879,23,11558044,20.42
240,270,118,110,44,462,2832,26,21978735,20.014
260,290,184,153,94,556,2733,31,32080566,20.011
280,310,197,136,79,635,2634,51,37597153,20.023
300,330,197,134,75,710,2535,75,40003319,20.024
320,350,182,132,79,789,2422,109,35596689,20.011
340,370,139,119,76,865,2333,122,24483914,20.014
360,390,101,91,60,925,2266,129,15661136,20.007
380,410,90,85,52,977,2210,133,14331829,20.011
400,430,82,81,50,1027,2160,133,11271017,20.008
420,450,72,71,47,1074,2112,134,10756392,20.277
440,470,62,61,37,1111,2074,135,9252977,20.214
460,490,70,68,38,1149,2036,135,10722146,20.007
480,510,92,92,47,1196,1989,135,14918754,20.006
500,530,137,134,74,1270,1914,136,23430333,20.013
520,550,144,125,71,1341,1838,141,25266758,20.008
540,570,153,128,72,1413,1749,158,27509137,20.02
560,590,137,121,73,1486,1667,167,23636933,20.013
580,610,149,131,79,1565,1581,174,27625040,20.017
600,630,172,135,62,1627,1512,181,32340874,20.012
620,650,233,159,91,1718,1399,203,46789525,20.014
640,670,274,160,79,1797,1280,243,58615236,20.027
660,690,338,166,71,1868,1162,290,77565518,20.026
680,710,443,170,91,1959,986,375,110090916,20.046
700,730,486,160,88,2047,776,497,124608923,20.027
720,750,444,157,90,2137,554,629,116770160,20.048
740,770,350,156,80,2217,360,743,88770219,20.027
760,790,279,164,87,2304,203,813,61586313,20.025
780,810,203,119,92,2396,71,853,42157887,20.021
800,816,71,28,28,2424,25,871,20108432,20.02
