horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.002
20,50,23,23,16,16,4217,15,883410.0,20.002
40,70,26,26,14,30,4203,15,1040070.0,20.005
60,90,31,31,18,48,4185,15,1150010.0,20.049
80,110,37,37,22,70,4163,15,1400430.0,20.003
100,130,43,42,25,95,4138,15,3801420.0,20.177
120,150,74,72,22,117,4114,17,6007060.0,20.243
140,170,132,119,73,190,4037,21,20170160.0,20.006
160,190,121,96,60,250,3960,38,39007630.0,20.009
180,210,107,94,64,314,3884,50,24674540.0,20.175
200,230,83,79,50,364,3831,53,9664450.0,20.098
220,250,73,70,42,406,3787,55,7242750.0,20.165
240,270,116,110,43,449,3743,56,17133720.0,20.357
260,290,185,119,70,519,3661,68,105175570.0,20.008
280,310,215,114,63,582,3547,119,155967020.0,20.012
300,330,201,114,62,644,3443,161,135821820.0,20.008
320,350,181,101,56,700,3339,209,129371700.0,20.01
340,370,147,92,57,757,3245,246,91037920.0,20.153
360,390,104,80,58,815,3168,265,39822740.0,20.191
380,410,83,77,43,858,3119,271,11834990.0,20.03
400,430,82,79,51,909,3066,273,7807990.0,20.007
420,450,69,67,44,953,3020,275,5873960.0,20.133
440,470,61,58,36,989,2981,278,6817690.0,20.024
460,490,68,68,38,1027,2943,278,2397100.0,20.004
480,510,90,89,49,1076,2893,279,4603920.0,20.232
500,530,132,110,59,1135,2833,280,35916070.0,20.005
520,550,154,96,60,1195,2749,304,91137840.0,20.08
540,570,155,105,58,1253,2658,337,79796270.0,20.303
560,590,137,104,58,1311,2579,358,53952380.0,20.006
580,610,152,107,58,1369,2505,374,72659320.0,20.073
600,630,188,115,59,1428,2418,402,113488910.0,20.008
620,650,231,114,67,1495,2310,443,179518430.0,20.01
640,670,277,111,56,1551,2186,511,252170210.0,20.013
660,690,339,113,63,1614,2042,592,344526060.0,20.015
680,710,418,106,60,1674,1872,702,473540080.0,20.018
700,730,471,98,55,1729,1660,859,572261750.0,20.021
720,750,430,92,59,1788,1437,1023,526943770.0,20.022
740,770,335,89,43,1831,1243,1174,389798170.0,20.015
760,790,264,100,58,1889,1104,1255,253244880.0,20.013
780,810,227,115,64,1953,969,1326,170586610.0,20.01
800,830,201,110,58,2011,863,1374,134769740.0,20.009
820,850,218,118,70,2081,754,1413,145621140.0,20.008
840,870,202,110,61,2142,643,1463,136228310.0,20.699
860,890,177,105,64,2206,534,1508,108680120.0,20.007
880,910,131,84,51,2257,452,1539,73545700.0,20.176
900,930,126,92,54,2311,383,1554,56125790.0,20.15
920,950,126,81,46,2357,317,1574,72382400.0,20.222
940,970,129,80,42,2399,250,1599,82469380.0,20.05
960,990,117,74,44,2443,180,1625,75973980.0,20.193
980,1010,100,65,30,2473,131,1644,63587740.0,20.198
1000,1030,87,67,49,2522,66,1660,37994090.0,20.18
1020,1050,45,40,30,2552,32,1664,10232720.0,20.068
1040,1070,24,21,15,2567,14,1667,6008940.0,20.066
1060,1090,14,14,12,2579,2,1667,612820.0,20.035
1080,1110,2,2,2,2581,0,1667,98330.0,20.002
1100,1130,0,0,0,2581,0,1667,,0.0
1120,1150,0,0,0,2581,0,1667,,0.0
