horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,6,0,0,3320,0,3136102,20.02
20,50,23,23,16,16,3304,0,5627529,20.004
40,70,26,26,12,28,3292,0,5550631,20.014
60,90,33,33,19,47,3273,0,7032993,20.009
80,110,38,38,22,69,3251,0,8069510,20.012
100,130,44,44,25,94,3226,0,8078841,20.01
120,150,75,75,25,119,3201,0,17890772,20.503
140,170,132,132,78,197,3123,0,25469154,20.018
160,190,119,119,84,281,3039,0,18685170,20.017
180,210,97,96,62,343,2976,1,19185181,20.016
200,230,86,85,50,393,2926,1,14094510,20.013
220,250,79,78,46,439,2879,2,14918038,20.489
240,270,118,116,46,485,2833,2,29540179,20.014
260,290,185,183,110,595,2721,4,38343452,20.024
280,310,185,184,96,691,2624,5,33618625,20.026
300,330,187,186,116,807,2508,5,30369351,20.032
320,350,155,154,96,903,2411,6,27250746,20.014
340,370,128,128,83,986,2328,6,18540978,20.02
360,390,96,96,67,1053,2261,6,13820273,20.014
380,410,85,85,50,1103,2211,6,13205292,20.015
400,430,83,83,51,1154,2160,6,15941738,20.073
420,450,72,72,46,1200,2114,6,10353351,20.255
440,470,64,64,37,1237,2077,6,9459599,20.009
460,490,73,72,40,1277,2037,6,15084927,20.048
480,510,93,92,49,1326,1987,7,16882465,20.015
500,530,135,133,73,1399,1913,8,23920824,20.027
520,550,143,142,94,1493,1818,9,24148888,20.012
540,570,133,133,75,1568,1743,9,21277402,20.022
560,590,131,129,80,1648,1663,9,25016090,20.018
580,610,145,143,82,1730,1579,11,26432353,20.011
600,630,170,169,83,1813,1496,11,32581407,20.022
620,650,217,214,132,1945,1362,13,39773024,20.015
640,670,237,233,120,2065,1240,15,44340500,20.029
660,690,298,283,138,2203,1100,17,57619320,20.041
680,710,381,236,132,2335,952,33,82914188,20.044
700,730,452,186,121,2456,764,100,115498157,20.03
720,750,432,195,128,2584,542,194,109495373,20.05
740,770,338,248,156,2740,304,276,78676731,20.025
760,790,223,213,124,2864,171,285,38196894,20.039
780,810,171,162,117,2981,49,290,35014227,20.023
800,816,49,39,39,3020,7,293,16214270,20.305
