horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,8,0,0,3320,0,1315869,20.008
20,50,23,19,10,10,3310,0,2928093,20.11
40,70,32,22,12,22,3296,2,4133070,20.019
60,90,37,28,16,38,3277,5,4871680,20.032
80,110,42,39,23,61,3251,8,4912847,20.052
100,130,44,39,23,84,3228,8,4739026,20.069
120,150,77,70,22,106,3205,9,7864948,20.053
140,170,136,131,74,180,3129,11,13188267,20.014
160,190,125,115,81,261,3046,13,13142018,20.793
180,210,104,92,64,325,2979,16,11360728,20.034
200,230,89,76,45,370,2929,21,9455832,20.144
220,250,82,73,44,414,2881,25,8763487,20.048
240,270,120,103,41,455,2837,28,12954922,20.678
260,290,189,182,113,568,2718,34,20613389,20.018
280,310,182,179,100,668,2615,37,20597406,20.012
300,330,178,176,109,777,2506,37,19524399,20.012
320,350,153,151,93,870,2411,39,16533503,20.014
340,370,128,122,82,952,2329,39,12942963,20.012
360,390,97,86,63,1015,2263,42,10573345,20.288
380,410,87,76,42,1057,2216,47,10239289,20.218
400,430,88,79,50,1107,2165,48,10289137,20.292
420,450,77,68,48,1155,2114,51,8734788,20.072
440,470,64,53,31,1186,2078,56,7683238,20.138
460,490,74,66,36,1222,2039,59,9081208,20.045
480,510,95,83,44,1266,1992,62,10772472,20.316
500,530,140,136,75,1341,1914,65,14271760,20.012
520,550,144,143,93,1434,1820,66,14253099,20.009
540,570,135,126,68,1502,1752,66,13718713,20.014
560,590,140,137,88,1590,1661,69,15355575,20.008
580,610,143,134,75,1665,1586,69,15273509,20.009
600,630,177,167,81,1746,1498,76,19625744,20.011
620,650,219,216,133,1879,1362,79,24234101,20.021
640,670,237,234,117,1996,1243,81,25308230,20.023
660,690,301,296,153,2149,1088,83,35170813,20.027
680,710,369,334,173,2322,909,89,43236838,20.023
700,730,409,332,185,2507,700,113,49246355,20.031
720,750,368,298,181,2688,486,146,46965927,20.02
740,770,282,231,140,2828,316,176,34117282,20.038
760,790,235,210,128,2956,166,198,25060537,20.02
780,810,166,158,116,3072,45,203,18819315,20.01
800,816,45,12,12,3084,30,206,8015784,20.073
