vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,814,48,36,30,6,319,495,1004.21,906.8,97.41,435,3975997
1,2,2,819,44,29,27,2,266,553,845.69,814.02,31.67,499,3296658
2,3,3,820,38,31,27,4,268,552,870.38,789.55,80.83,498,3354240
3,4,4,824,36,31,26,5,290,534,988.78,885.1,103.68,482,3582754
4,5,5,731,31,29,23,6,265,466,865.2,728.51,136.69,420,3286271
5,6,6,817,40,38,31,7,307,510,974.13,834.28,139.85,448,3888161
6,7,7,829,48,36,32,4,304,525,954.11,853.73,100.38,461,3820192
7,8,8,819,32,33,26,7,258,561,754.11,615.43,138.68,509,3287178
8,9,9,826,37,30,24,6,260,566,799.0,688.93,110.07,518,3252740
9,10,10,831,33,30,26,4,289,542,941.14,857.94,83.2,490,3553963
10,1,1,682,25,25,22,3,236,446,782.62,691.06,91.56,402,2911432
11,2,2,811,38,27,24,3,254,557,807.99,766.73,41.26,509,3135206
12,3,3,819,28,24,22,2,201,618,602.86,570.6,32.26,574,2529483
13,4,4,753,27,25,21,4,253,500,849.95,751.44,98.51,458,3088011
14,5,5,817,34,33,26,7,281,536,844.18,725.37,118.81,484,3526079
15,6,6,818,30,28,24,4,303,515,1013.48,895.44,118.04,467,3662573
16,7,7,819,31,26,22,4,234,585,711.0,665.2,45.8,541,2909062
17,8,8,688,25,24,21,3,226,462,710.27,630.81,79.46,420,2789158
18,9,9,671,22,23,19,4,186,485,518.84,404.52,114.32,447,2355274
19,10,10,821,29,25,22,3,233,588,719.49,651.13,68.36,544,2880271
20,1,1,687,29,26,22,4,267,420,878.23,809.16,69.07,376,3251833
21,2,2,702,28,29,25,4,263,439,853.29,771.99,81.3,389,3265497
22,3,3,813,31,29,25,4,248,565,735.87,674.61,61.26,515,3109692
23,4,4,773,23,25,20,5,244,529,775.27,682.82,92.45,489,2994528
24,5,5,817,27,30,23,7,257,560,815.97,702.52,113.45,514,3221579
25,6,6,819,37,32,29,3,287,532,912.98,856.08,56.9,474,3569997
26,7,7,689,25,25,21,4,204,485,586.13,520.07,66.06,443,2579048
27,8,8,805,25,26,21,5,274,531,915.19,827.49,87.7,489,3324542
28,9,9,819,24,22,19,3,183,636,529.27,435.06,94.21,598,2305709
