vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1094,73.102,34,33,524,1903.55,1882.52,21.03,494,38,38
1,2,2,1067,50.748,35,34,500,1778.68,1728.44,50.24,493,37,37
2,3,3,1091,27.35,36,33,506,1791.98,1707.53,84.45,501,42,42
3,4,4,1118,47.672,36,34,520,1860.62,1795.54,65.08,512,43,43
4,5,5,1085,39.807,35,32,469,1668.46,1567.92,100.54,542,37,37
5,6,6,1101,38.274,39,34,486,1712.89,1586.83,126.06,539,38,38
6,7,7,1000,16.847,31,30,453,1621.38,1581.26,40.12,471,38,38
7,8,8,998,37.307,31,26,389,1356.93,1277.93,79.0,545,32,32
8,9,9,1033,113.064,32,30,433,1537.21,1512.43,24.78,530,35,35
9,10,10,983,33.127,30,29,455,1655.21,1585.32,69.89,456,36,36
10,1,1,1106,61.084,40,36,491,1684.35,1623.19,61.16,529,43,43
11,2,2,1114,44.001,35,32,459,1619.92,1539.24,80.68,579,38,38
12,3,3,992,19.633,30,28,423,1525.76,1454.94,70.82,503,33,33
13,4,4,956,55.219,31,27,400,1392.5,1292.58,99.92,494,31,31
14,5,5,970,54.286,28,26,350,1217.84,1151.72,66.12,554,33,33
15,6,6,1100,64.788,34,29,353,1160.26,1109.02,51.24,673,37,37
16,7,7,980,46.316,25,23,335,1186.31,1124.13,62.18,583,31,31
17,8,8,993,97.714,26,24,307,1054.05,1013.95,40.1,628,29,29
18,9,9,1049,38.094,32,29,370,1292.58,1190.44,102.14,605,37,37
19,10,10,1005,32.39,37,30,401,1339.97,1201.7,138.27,526,39,39
20,1,1,1078,80.606,30,28,388,1363.87,1349.28,14.59,616,37,37
21,2,2,1034,27.764,32,28,372,1267.63,1204.31,63.32,596,33,33
22,3,3,1098,47.356,37,32,430,1492.0,1363.24,128.76,592,38,38
23,4,4,977,60.927,31,26,360,1238.53,1109.49,129.04,555,31,31
24,5,5,1095,41.469,35,29,387,1316.74,1179.71,137.03,644,32,32
25,6,6,1044,61.221,28,24,299,998.84,950.33,48.51,685,30,30
26,7,7,1034,25.347,30,27,348,1198.9,1145.03,53.87,622,32,32
27,8,8,948,33.036,32,28,354,1228.39,1142.84,85.55,526,34,34
28,9,9,966,63.308,27,23,308,1003.74,928.23,75.51,606,26,26
29,10,10,983,33.546,30,26,357,1234.55,1106.52,128.03,558,34,34
30,1,1,1050,73.776,35,27,345,1120.56,1016.11,104.45,633,36,36
31,2,2,1058,18.727,41,30,418,1344.02,1192.17,151.85,568,36,36
32,3,3,1059,50.55,26,21,296,993.23,905.88,87.35,711,26,26
33,4,4,1058,88.988,33,23,310,1000.63,853.57,147.06,696,26,26
34,5,5,1052,110.805,30,25,308,1023.74,956.32,67.42,688,28,28
35,6,6,1039,29.66,27,23,263,850.94,739.5,111.44,716,30,30
36,7,7,1102,112.364,37,28,362,1140.6,972.36,168.24,674,33,33
37,8,8,970,45.547,41,31,347,1073.66,906.71,166.95,555,34,34
38,9,9,1090,113.064,26,21,268,890.26,831.49,58.77,772,25,25
39,10,10,987,51.708,25,21,286,955.35,849.71,105.64,643,29,29
40,1,1,943,35.214,31,23,315,1032.7,851.62,181.08,574,27,27
41,2,2,980,62.824,28,24,279,903.01,823.3,79.71,641,30,30
42,3,3,1063,77.441,38,28,341,1062.37,898.73,163.64,660,31,31
43,4,4,1054,100.465,42,30,368,1172.49,952.31,220.18,614,36,36
44,5,5,1000,51.024,20,15,195,621.2,520.36,100.84,769,18,18
45,6,6,993,28.529,24,17,230,744.17,554.56,189.61,723,20,20
46,7,7,1033,77.973,21,19,224,761.84,706.21,55.63,765,22,22
47,8,8,988,95.024,43,33,369,1156.18,990.42,165.76,543,38,38
48,9,9,990,113.064,21,19,227,774.59,734.49,40.1,713,25,25
49,10,10,1050,30.46,30,24,301,1010.87,854.4,156.47,697,26,26
50,1,1,1106,54.275,23,17,252,860.76,742.94,117.82,814,20,20
51,2,2,1076,96.239,36,29,354,1182.0,1053.86,128.14,644,39,39
52,3,3,1079,113.614,37,31,359,1169.2,1099.31,69.89,648,36,36
53,4,4,1091,82.032,38,29,358,1148.22,1004.35,143.87,663,35,35
54,5,5,1119,51.024,30,25,281,917.38,794.7,122.68,780,29,29
55,6,6,833,25.951,19,14,204,683.37,526.91,156.46,595,17,17
56,7,7,952,62.472,38,28,305,945.7,765.88,179.82,573,37,37
57,8,8,1115,40.979,34,23,316,1028.39,746.78,281.61,735,32,32
58,9,9,927,93.744,30,25,258,778.84,725.41,53.43,613,28,28
59,10,10,958,32.388,26,19,251,833.98,646.2,187.78,651,28,28
60,1,1,956,44.558,24,18,206,618.41,483.92,134.49,702,24,24
61,2,2,958,43.504,29,24,254,806.57,686.67,119.9,648,28,28
62,3,3,1011,47.388,23,19,240,785.49,673.01,112.48,727,22,22
63,4,4,1074,73.442,26,17,261,865.66,652.13,213.53,771,21,21
64,5,5,1050,107.566,37,26,328,1009.24,837.59,171.65,658,32,32
