vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,806,20,19,15,4,140,666,398.43,314.71,83.72,626,1803856
1,2,2,815,38,26,23,3,200,615,569.37,530.28,39.09,549,2555904
2,3,3,818,27,23,19,4,171,647,498.05,428.9,69.15,599,2199469
3,4,4,823,30,26,24,2,189,634,524.4,496.03,28.37,576,2441647
4,5,5,814,26,19,17,2,151,663,439.68,404.3,35.38,615,1918113
5,6,6,820,24,24,19,5,177,643,492.38,406.82,85.56,597,2280195
6,7,7,800,24,22,18,4,170,630,502.08,433.5,68.58,582,2170678
7,8,8,764,24,24,22,2,176,588,520.81,449.63,71.18,542,2269808
8,9,9,829,11,10,9,1,92,737,291.95,239.17,52.78,715,1139644
9,10,10,793,18,17,15,2,149,644,455.51,396.38,59.13,608,1860531
10,1,1,747,15,12,11,1,104,643,303.24,288.36,14.88,615,1301096
11,2,2,814,16,12,12,0,86,728,213.44,213.44,0.0,700,1114130
12,3,3,821,16,12,10,2,104,717,313.74,277.75,35.99,687,1301096
13,4,4,759,11,11,10,1,81,678,216.59,194.53,22.06,656,1043791
14,5,5,801,19,13,12,1,98,703,261.2,256.22,4.98,667,1257178
15,6,6,735,8,7,5,2,66,669,210.3,173.61,36.69,653,814370
16,7,7,806,11,13,10,3,98,708,257.85,234.56,23.29,686,1257178
17,8,8,825,10,10,8,2,94,731,278.65,208.63,70.02,711,1160418
18,9,9,770,10,13,11,2,110,660,343.1,266.39,76.71,640,1381822
19,10,10,769,9,10,9,1,85,684,259.54,226.02,33.52,666,1066935
20,1,1,642,2,2,1,1,26,616,94.88,47.44,47.44,612,306870
21,2,2,818,8,12,8,4,79,739,203.73,135.35,68.38,723,1041421
22,3,3,823,21,18,15,3,139,684,399.85,352.59,47.26,646,1775065
23,4,4,822,12,16,12,4,122,700,336.68,281.97,54.71,676,1561678
24,5,5,784,19,15,12,3,106,678,288.12,248.66,39.46,640,1377082
25,6,6,795,11,7,6,1,52,743,158.21,125.23,32.98,721,668952
26,7,7,741,16,12,9,3,103,638,320.61,260.0,60.61,606,1290709
27,8,8,820,14,10,9,1,92,728,286.76,251.59,35.17,700,1139644
28,9,9,682,10,8,7,1,99,583,338.12,268.23,69.89,565,1175545
29,10,10,783,10,8,7,1,84,699,253.84,198.92,54.92,679,1019740
30,1,1,757,5,5,3,2,33,724,64.48,44.62,19.86,714,434791
31,2,2,736,11,12,9,3,100,636,310.51,259.98,50.53,614,1259548
32,3,3,802,11,10,8,2,88,714,275.62,257.31,18.31,692,1098096
33,4,4,805,16,13,12,1,116,689,375.09,353.03,22.06,657,1444144
34,5,5,713,10,8,5,3,63,650,176.51,124.03,52.48,632,801613
35,6,6,802,17,13,12,1,116,686,359.2,347.75,11.45,654,1444144
36,7,7,747,8,10,6,4,79,668,221.6,133.85,87.75,652,1004613
37,8,8,722,8,10,7,3,87,635,247.66,183.44,64.22,619,1087709
38,9,9,793,5,5,3,2,56,737,195.18,98.96,96.22,727,673692
39,10,10,756,8,9,6,3,72,684,204.43,135.15,69.28,668,913500
40,1,1,683,2,3,2,1,29,654,95.28,47.84,47.44,650,356435
41,2,2,382,5,7,5,2,43,339,111.28,72.26,39.02,329,575469
42,3,3,772,9,8,6,2,85,687,271.54,212.54,59.0,669,1030127
43,4,4,756,11,9,7,2,70,686,208.21,184.16,24.05,664,892726
44,5,5,725,10,9,7,2,81,644,224.15,195.66,28.49,624,1006983
45,6,6,745,7,7,4,3,49,696,137.01,93.02,43.99,682,637791
46,7,7,757,9,9,7,2,88,669,264.06,182.14,81.92,651,1079692
47,8,8,782,15,14,10,4,123,659,393.4,314.14,79.26,629,1535257
48,9,9,811,7,7,5,2,53,758,149.64,91.48,58.16,744,679339
49,10,10,720,6,4,3,1,46,674,157.7,133.77,23.93,662,551418
