batch_id,selected_request_id,origin,destination,max_wait,time_window_start,time_window_start_hhmm,time_window_end,time_window_end_hhmm,Transportation_min,Joby_min,Transportation_Joby_time_saving,pending_count,final_cost(원),assigned_vehicle,pickup_time,pickup_time_hhmm,delivery_time,delivery_time_hhmm,final_status
B1,,6,2,11,35,06:15,46,06:26,80,13,67,2,145161,,,,,,Overdue
B2,,4,9,11,40,06:20,51,06:31,102,17,85,2,145273,,,,,,Overdue
B3,,4,9,11,42,06:22,53,06:33,102,18,84,2,145367,,,,,,Overdue
B4,,6,7,11,38,06:18,49,06:29,90,14,76,2,142477,,,,,,Overdue
B5,,7,10,11,42,06:22,53,06:33,81,18,63,2,138365,,,,,,Overdue
B6,,10,3,13,42,06:22,55,06:35,101,17,84,2,145255,,,,,,Overdue
B7,,9,4,11,44,06:24,55,06:35,99,17,82,2,145451,,,,,,Overdue
B8,R8,10,3,13,46,06:26,59,06:39,101,17,84,2,145255,39.0,40.0,06:20,58.0,06:38,Complete
B9,R9,6,7,11,44,06:24,55,06:35,90,14,76,2,142477,25.0,40.0,06:20,55.0,06:35,Complete
B10,R10,10,4,11,44,06:24,55,06:35,66,14,52,2,150301,19.0,40.0,06:20,55.0,06:35,Complete
B11,R11,6,7,11,46,06:26,57,06:37,90,14,76,1,276527,5.0,40.0,06:20,55.0,06:35,Complete
B12,R12,6,10,10,44,06:24,54,06:34,69,12,57,1,142115,55.0,40.0,06:20,54.0,06:34,Complete
B13,R13,1,9,11,54,06:34,65,06:45,104,18,86,1,141159,30.0,40.0,06:20,59.0,06:39,Complete
B14,R14,1,10,11,52,06:32,63,06:43,55,16,39,1,143784,0.0,40.0,06:20,63.0,06:43,Complete
B15,,5,9,11,56,06:36,67,06:47,103,19,84,2,145144,,,,,,Overdue
B16,R16,6,7,11,52,06:32,63,06:43,90,14,76,1,138263,35.0,43.0,06:23,61.0,06:41,Complete
B17,R17,2,9,11,56,06:36,67,06:47,60,16,44,1,135815,1.0,40.0,06:20,65.0,06:45,Complete
B18,R18,3,10,12,57,06:37,69,06:49,93,17,76,1,140608,2.0,40.0,06:20,61.0,06:41,Complete
B19,R19,6,7,11,54,06:34,65,06:45,90,14,76,1,138263,35.0,40.0,06:20,58.0,06:38,Complete
B20,R20,1,10,11,60,06:40,71,06:51,55,16,39,1,143784,0.0,44.0,06:24,60.0,06:40,Complete
B21,R21,2,9,11,64,06:44,75,06:55,60,16,44,1,135815,1.0,48.0,06:28,68.0,06:48,Complete
B22,,1,10,11,64,06:44,75,06:55,55,15,40,2,151750,,,,,,Overdue
B23,R23,6,7,11,64,06:44,75,06:55,90,14,76,1,138263,45.0,50.0,06:30,72.0,06:52,Complete
B24,,1,10,11,68,06:48,79,06:59,55,16,39,1,143784,,,,,,Overdue
B25,,6,9,11,75,06:55,86,07:06,128,22,106,2,140584,,,,,,Overdue
B26,R26,10,4,11,67,06:47,78,06:58,66,14,52,0,137350,55.0,57.0,06:37,78.0,06:58,Complete
B27,R27,6,7,11,68,06:48,79,06:59,90,14,76,0,134050,45.0,54.0,06:34,69.0,06:49,Complete
B28,,4,9,11,72,06:52,83,07:03,102,17,85,2,145273,,,,,,Overdue
B29,R29,10,3,13,72,06:52,85,07:05,101,17,84,0,274500,2.0,58.0,06:38,79.0,06:59,Complete
B30,,10,4,11,71,06:51,82,07:02,66,14,52,2,150301,,,,,,Overdue
B31,,3,10,12,77,06:57,89,07:09,93,17,76,2,144967,,,,,,Overdue
B32,,10,3,13,77,06:57,90,07:10,101,17,84,2,145255,,,,,,Overdue
B33,,1,10,11,78,06:58,89,07:09,55,16,39,2,152169,,,,,,Overdue
B34,,6,7,11,78,06:58,89,07:09,90,15,75,2,142590,,,,,,Overdue
B35,,10,3,13,80,07:00,93,07:13,101,17,84,2,145255,,,,,,Overdue
B36,,4,9,11,82,07:02,93,07:13,102,18,84,2,290735,,,,,,Overdue
B37,,9,10,12,85,07:05,97,07:17,107,21,86,2,128325,,,,,,Overdue
B38,,10,3,13,81,07:01,94,07:14,101,17,84,2,145255,,,,,,Overdue
B39,,1,10,11,80,07:00,91,07:11,55,15,40,2,151750,,,,,,Overdue
B40,,10,3,13,85,07:05,98,07:18,101,17,84,2,145255,,,,,,Overdue
B41,,4,9,11,88,07:08,99,07:19,102,18,84,2,145367,,,,,,Overdue
B42,,10,3,13,87,07:07,100,07:20,101,17,84,3,149258,,,,,,Overdue
B43,,10,3,13,88,07:08,101,07:21,101,17,84,2,145255,,,,,,Overdue
B44,,10,4,11,85,07:05,96,07:16,66,14,52,1,287651,,,,,,Overdue
B45,,4,9,11,90,07:10,101,07:21,102,18,84,2,290735,,,,,,Overdue
B46,,10,4,11,86,07:06,97,07:17,66,14,52,1,143825,,,,,,Overdue
B47,,6,7,11,88,07:08,99,07:19,90,15,75,1,138320,,,,,,Overdue
B48,,8,4,11,88,07:08,99,07:19,95,14,81,1,140392,,,,,,Overdue
B49,,5,7,11,93,07:13,104,07:24,56,12,44,2,151490,,,,,,Overdue
B50,,5,1,11,92,07:12,103,07:23,31,10,21,2,167576,,,,,,Overdue
B51,,8,2,11,94,07:14,105,07:25,37,12,25,2,161770,,,,,,Overdue
B52,,6,3,11,96,07:16,107,07:27,85,12,73,2,144472,,,,,,Overdue
B53,,6,7,12,98,07:18,110,07:30,90,14,76,2,142477,,,,,,Overdue
B54,,10,9,12,105,07:25,117,07:37,106,21,85,2,123088,,,,,,Overdue
B55,,10,9,12,106,07:26,118,07:38,106,21,85,2,123088,,,,,,Overdue
B56,,10,3,12,103,07:23,115,07:35,101,17,84,2,145255,,,,,,Overdue
B57,,6,3,11,100,07:20,111,07:31,85,12,73,2,144472,,,,,,Overdue
B58,,2,4,10,98,07:18,108,07:28,55,8,47,2,152650,,,,,,Overdue
B59,R59,7,1,11,99,07:19,110,07:30,68,9,59,2,148122,5.0,100.0,07:20,110.0,07:30,Complete
B60,R60,8,2,11,102,07:22,113,07:33,37,12,25,2,161770,17.0,100.0,07:20,113.0,07:33,Complete
B61,,10,9,12,111,07:31,123,07:43,106,21,85,3,125882,,,,,,Overdue
B62,R62,2,4,10,99,07:19,109,07:29,55,8,47,1,145400,21.0,100.0,07:20,109.0,07:29,Complete
B63,R63,6,3,11,103,07:23,114,07:34,85,12,73,1,139986,85.0,100.0,07:20,113.0,07:33,Complete
B64,,6,7,12,106,07:26,118,07:38,90,15,75,1,138320,,,,,,Overdue
B65,R65,2,6,10,106,07:26,116,07:36,85,13,72,1,140369,41.0,100.0,07:20,114.0,07:34,Complete
B66,R66,1,9,14,112,07:32,126,07:46,104,18,86,1,141159,10.0,100.0,07:20,119.0,07:39,Complete
B67,R67,10,9,12,115,07:35,127,07:47,106,21,85,1,120294,49.0,104.0,07:24,126.0,07:46,Complete
B68,R68,6,1,11,106,07:26,117,07:37,27,9,18,1,154077,65.0,103.0,07:23,113.0,07:33,Complete
B69,R69,6,7,12,112,07:32,124,07:44,90,15,75,1,138320,65.0,100.0,07:20,123.0,07:43,Complete
B70,R70,8,2,11,110,07:30,121,07:41,37,12,25,1,148660,7.0,100.0,07:20,113.0,07:33,Complete
B71,R71,6,9,13,122,07:42,135,07:55,128,22,106,1,137542,15.0,100.0,07:20,134.0,07:54,Complete
B72,R72,7,6,11,114,07:34,125,07:45,86,14,72,1,138016,26.0,100.0,07:20,115.0,07:35,Complete
B73,R73,8,2,11,112,07:32,123,07:43,37,12,25,1,148660,47.0,100.0,07:20,113.0,07:33,Complete
B74,R74,2,4,10,109,07:29,119,07:39,55,8,47,1,145400,11.0,101.0,07:21,117.0,07:37,Complete
B75,R75,10,9,12,122,07:42,134,07:54,106,21,85,1,120294,49.0,101.0,07:21,129.0,07:49,Complete
B76,R76,10,9,12,123,07:43,135,07:55,106,21,85,1,120294,59.0,102.0,07:22,133.0,07:53,Complete
B77,R77,8,2,11,115,07:35,126,07:46,37,12,25,1,445980,31.0,110.0,07:30,126.0,07:46,Complete
B78,R78,3,9,10,121,07:41,131,07:51,108,17,91,1,139520,15.0,113.0,07:33,131.0,07:51,Complete
B79,R79,2,4,10,116,07:36,126,07:46,55,8,47,1,290800,11.0,108.0,07:28,120.0,07:40,Complete
B80,R80,6,1,11,117,07:37,128,07:48,27,9,18,1,154077,75.0,108.0,07:28,124.0,07:44,Complete
B81,R81,10,9,12,129,07:49,141,08:01,106,21,85,1,120294,59.0,108.0,07:28,136.0,07:56,Complete
B82,R82,6,1,11,118,07:38,129,07:49,27,9,18,1,154077,75.0,111.0,07:31,121.0,07:41,Complete
B83,,6,7,12,124,07:44,136,07:56,90,15,75,2,142590,,,,,,Overdue
B84,R84,8,2,11,121,07:41,132,07:52,37,12,25,1,148660,3.0,111.0,07:31,127.0,07:47,Complete
B85,,1,9,14,128,07:48,142,08:02,104,18,86,3,148979,,,,,,Overdue
B86,,5,7,11,123,07:43,134,07:54,56,12,44,1,143945,,,,,,Overdue
B87,R87,7,4,10,120,07:40,130,07:50,76,9,67,0,136700,16.0,111.0,07:31,129.0,07:49,Complete
B88,R88,8,2,11,123,07:43,134,07:54,37,12,25,0,135550,31.0,113.0,07:33,132.0,07:52,Complete
B89,R89,10,9,12,132,07:52,144,08:04,106,21,85,0,117500,59.0,111.0,07:31,139.0,07:59,Complete
B90,R90,6,1,11,122,07:42,133,07:53,27,9,18,0,135800,41.0,117.0,07:37,133.0,07:53,Complete
B91,R91,8,2,11,125,07:45,136,07:56,37,12,25,0,135550,3.0,114.0,07:34,130.0,07:50,Complete
B92,,3,8,10,128,07:48,138,07:58,52,12,40,1,142225,,,,,,Overdue
B93,R93,3,8,10,129,07:49,139,07:59,52,12,40,0,134200,85.0,117.0,07:37,133.0,07:53,Complete
B94,,9,6,11,140,08:00,151,08:11,125,22,103,2,138787,,,,,,Overdue
B95,R95,7,4,10,128,07:48,138,07:58,76,9,67,0,136700,16.0,119.0,07:39,132.0,07:52,Complete
B96,R96,9,6,11,141,08:01,152,08:12,125,22,103,0,132700,0.0,119.0,07:39,151.0,08:11,Complete
B97,,6,1,11,129,07:49,140,08:00,27,9,18,2,344711,,,,,,Overdue
B98,,6,1,11,130,07:50,141,08:01,27,9,18,2,172355,,,,,,Overdue
B99,,3,8,10,134,07:54,144,08:04,52,12,40,2,150250,,,,,,Overdue
B100,,9,6,11,144,08:04,155,08:15,125,22,103,2,277574,,,,,,Overdue
B101,,6,1,11,132,07:52,143,08:03,27,9,18,2,344711,,,,,,Overdue
B102,,6,9,13,145,08:05,158,08:18,128,22,106,2,140584,,,,,,Overdue
B103,,7,4,10,132,07:52,142,08:02,76,9,67,2,146655,,,,,,Overdue
B104,,7,4,10,133,07:53,143,08:03,76,9,67,2,146655,,,,,,Overdue
B105,,7,4,10,134,07:54,144,08:04,76,9,67,2,146655,,,,,,Overdue
B106,,8,2,11,137,07:57,148,08:08,37,12,25,2,161770,,,,,,Overdue
B107,,10,3,12,143,08:03,155,08:15,101,17,84,2,145255,,,,,,Overdue
B108,,6,7,12,142,08:02,154,08:14,90,15,75,2,142590,,,,,,Overdue
B109,,9,6,11,150,08:10,161,08:21,125,22,103,3,141831,,,,,,Overdue
B110,,2,4,10,137,07:57,147,08:07,55,8,47,2,152650,,,,,,Overdue
B111,,6,7,12,144,08:04,156,08:16,90,15,75,2,142590,,,,,,Overdue
B112,,7,1,11,138,07:58,149,08:09,68,9,59,2,148122,,,,,,Overdue
B113,,8,2,11,141,08:01,152,08:12,37,12,25,2,161770,,,,,,Overdue
B114,,8,4,11,146,08:06,157,08:17,95,14,81,1,140392,,,,,,Overdue
B115,,2,5,14,144,08:04,158,08:18,69,10,59,1,143708,,,,,,Overdue
B116,,6,9,13,156,08:16,169,08:29,128,22,106,2,140584,,,,,,Overdue
B117,,5,2,11,146,08:06,157,08:17,66,11,55,1,144127,,,,,,Overdue
B118,,6,1,11,147,08:07,158,08:18,27,9,18,1,154077,,,,,,Overdue
B119,,9,1,12,156,08:16,168,08:28,102,18,84,2,145144,,,,,,Overdue
B120,,10,9,12,160,08:20,172,08:32,106,21,85,2,123088,,,,,,Overdue
B121,,2,4,11,148,08:08,159,08:19,55,8,47,1,145400,,,,,,Overdue
B122,,3,4,11,149,08:09,160,08:20,44,9,35,2,315500,,,,,,Overdue
B123,,8,3,12,152,08:12,164,08:24,54,12,42,2,151033,,,,,,Overdue
B124,,9,1,14,158,08:18,172,08:32,102,18,84,2,145144,,,,,,Overdue
B125,,9,6,13,162,08:22,175,08:35,125,22,103,2,138787,,,,,,Overdue
B126,,2,4,11,149,08:09,160,08:20,55,8,47,2,152650,,,,,,Overdue
B127,,5,3,12,151,08:11,163,08:23,62,10,52,2,151136,,,,,,Overdue
B128,,6,3,11,153,08:13,164,08:24,85,12,73,2,144472,,,,,,Overdue
B129,,6,4,11,150,08:10,161,08:21,58,9,49,2,147241,,,,,,Overdue
B130,,7,1,11,150,08:10,161,08:21,68,9,59,2,148122,,,,,,Overdue
B131,,9,6,13,163,08:23,176,08:36,125,22,103,2,138787,,,,,,Overdue
B132,,1,9,15,160,08:20,175,08:35,104,18,86,2,145069,,,,,,Overdue
B133,,3,5,13,152,08:12,165,08:25,58,10,48,2,152227,,,,,,Overdue
B134,,8,4,12,156,08:16,168,08:28,95,14,81,2,144485,,,,,,Overdue
B135,,8,5,12,158,08:18,170,08:30,78,16,62,2,138864,,,,,,Overdue
B136,,6,1,11,152,08:12,163,08:23,27,9,18,2,172355,,,,,,Overdue
B137,,3,4,11,153,08:13,164,08:24,44,9,35,2,157750,,,,,,Overdue
B138,,3,8,10,156,08:16,166,08:26,52,12,40,2,150250,,,,,,Overdue
B139,,5,3,12,154,08:14,166,08:26,62,10,52,2,302273,,,,,,Overdue
B140,,6,7,12,158,08:18,170,08:30,90,14,76,2,142477,,,,,,Overdue
B141,,7,1,11,153,08:13,164,08:24,68,9,59,2,148122,,,,,,Overdue
B142,,7,4,11,153,08:13,164,08:24,76,9,67,2,146655,,,,,,Overdue
B143,,2,4,11,153,08:13,164,08:24,55,8,47,2,152650,,,,,,Overdue
B144,,5,3,12,155,08:15,167,08:27,62,10,52,2,302273,,,,,,Overdue
B145,,6,1,11,154,08:14,165,08:25,27,9,18,2,172355,,,,,,Overdue
B146,,6,3,11,157,08:17,168,08:28,85,12,73,2,144472,,,,,,Overdue
B147,,7,4,11,154,08:14,165,08:25,76,9,67,2,146655,,,,,,Overdue
B148,,8,2,12,157,08:17,169,08:29,37,12,25,2,161770,,,,,,Overdue
B149,,2,4,11,154,08:14,165,08:25,55,8,47,2,152650,,,,,,Overdue
B150,,3,1,11,154,08:14,165,08:25,53,8,45,2,153600,,,,,,Overdue
B151,,3,8,10,158,08:18,168,08:28,52,12,40,2,150250,,,,,,Overdue
B152,,5,3,12,156,08:16,168,08:28,62,10,52,2,453409,,,,,,Overdue
B153,,6,1,11,155,08:15,166,08:26,27,9,18,2,172355,,,,,,Overdue
B154,,8,4,12,160,08:20,172,08:32,95,14,81,2,144485,,,,,,Overdue
B155,,6,1,11,156,08:16,167,08:27,27,9,18,2,344711,,,,,,Overdue
B156,,2,4,11,156,08:16,167,08:27,55,8,47,2,152650,,,,,,Overdue
B157,,3,1,11,156,08:16,167,08:27,53,8,45,2,153600,,,,,,Overdue
B158,,5,3,12,158,08:18,170,08:30,62,10,52,2,151136,,,,,,Overdue
B159,,6,1,11,157,08:17,168,08:28,27,9,18,2,344711,,,,,,Overdue
B160,,8,5,12,164,08:24,176,08:36,78,16,62,2,138864,,,,,,Overdue
