horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.002
20,50,23,23,16,16,3319,0,883410,10.005
40,70,26,26,14,30,3305,0,1001790,10.006
60,90,31,31,18,48,3287,0,1118650,10.005
80,110,37,37,22,70,3265,0,1275630,10.004
100,130,43,43,26,96,3239,0,1410590,10.037
120,150,73,72,22,118,3216,1,3309320,10.089
140,170,132,129,83,201,3130,4,8196220,10.01
160,190,112,105,71,272,3054,9,13032550,10.009
180,210,99,95,66,338,2984,13,9138980,10.008
200,230,81,77,49,387,2931,17,7927800,10.006
220,250,71,70,42,429,2889,17,4477270,10.495
240,270,116,112,45,474,2843,18,12410950,10.008
260,290,183,173,107,581,2731,23,22742130,10.022
280,310,183,159,91,672,2627,36,39082230,10.018
300,330,179,151,93,765,2520,50,45018000,10.026
320,350,156,134,81,846,2420,69,38052680,10.024
340,370,126,119,82,928,2331,76,14213980,10.011
360,390,88,88,66,994,2265,76,2702160,10.013
380,410,78,78,46,1040,2219,76,2658000,10.011
400,430,80,79,52,1092,2167,76,4058440,10.012
420,450,68,67,45,1137,2121,77,3820530,10.239
440,470,60,59,36,1173,2084,78,3644360,10.842
460,490,69,69,40,1213,2044,78,2394080,10.466
480,510,89,88,48,1261,1995,79,4343970,10.014
500,530,132,132,75,1336,1920,79,3824440,10.017
520,550,139,132,86,1422,1832,81,14182220,10.019
540,570,136,121,68,1490,1750,95,25846180,10.022
560,590,127,120,77,1567,1667,101,13587730,10.021
580,610,138,133,80,1647,1584,104,11378880,10.017
600,630,165,150,81,1728,1498,109,25089200,10.02
620,650,209,144,93,1821,1388,126,95053040,10.025
640,670,253,102,58,1879,1284,172,218841460,10.027
660,690,335,68,41,1920,1163,252,394936070,10.034
680,710,437,50,37,1957,996,382,576043780,10.043
700,730,493,41,25,1982,791,562,677037130,10.047
720,750,459,47,32,2014,567,754,620881820,10.046
740,770,363,56,33,2047,355,933,460987210,10.037
760,790,274,76,50,2097,215,1023,291082900,10.029
780,810,215,133,91,2188,48,1099,121368160,10.022
800,816,48,27,27,2215,12,1108,32132390,10.185
