vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,816,67,39,30,9,296,520,898.93,743.34,155.59,446,3792308
1,2,2,810,49,31,24,7,226,584,623.84,492.02,131.82,518,2917986
2,3,3,818,43,40,29,11,338,480,1044.56,798.08,246.48,414,4246966
3,4,4,816,49,41,30,11,322,494,960.64,791.86,168.78,428,4099178
4,5,5,818,45,35,25,10,296,522,848.27,708.52,139.75,460,3718692
5,6,6,785,44,32,24,8,273,512,851.55,690.45,161.1,446,3424579
6,7,7,814,52,38,30,8,309,505,948.54,788.54,160.0,433,3908935
7,8,8,830,49,33,25,8,293,537,929.29,748.22,181.07,473,3650723
8,9,9,794,35,30,22,8,252,542,763.81,619.11,144.7,488,3169644
9,10,10,812,51,33,25,8,271,541,816.26,613.98,202.28,465,3422209
10,1,1,815,41,32,25,7,248,567,728.28,622.73,105.55,501,3164904
11,2,2,824,42,38,28,10,296,528,890.68,687.04,203.64,462,3773904
12,3,3,827,41,28,22,6,223,604,648.72,562.54,86.18,540,2831613
13,4,4,798,43,37,26,11,307,491,970.87,678.75,292.12,427,3869757
14,5,5,812,46,35,27,8,288,524,888.1,723.6,164.5,462,3635596
15,6,6,800,37,34,25,9,283,517,865.01,653.68,211.33,457,3565257
16,7,7,813,42,35,27,8,277,536,864.96,718.27,146.69,474,3521339
17,8,8,819,43,27,24,3,224,595,685.06,638.95,46.11,531,2823596
18,9,9,816,37,24,22,2,219,597,688.29,619.38,68.91,543,2716449
19,10,10,784,39,26,20,6,235,549,756.87,583.19,173.68,489,2919449
20,1,1,816,46,32,25,7,240,576,666.0,568.16,97.84,506,3081808
21,2,2,816,47,33,27,6,299,517,931.13,792.19,138.94,451,3713045
22,3,3,826,30,31,22,9,234,592,644.67,521.23,123.44,540,3001082
23,4,4,808,31,26,23,3,223,585,654.3,564.99,89.31,531,2794805
24,5,5,814,32,26,21,5,220,594,635.66,549.71,85.95,544,2763644
25,6,6,800,31,29,22,7,269,531,849.48,688.8,160.68,481,3327819
26,7,7,799,39,32,26,6,260,539,771.23,639.18,132.05,475,3289548
27,8,8,810,30,27,19,8,241,569,757.8,562.31,195.49,521,3000175
28,9,9,794,29,20,18,2,201,593,641.16,620.1,21.06,547,2455867
