horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.005
20,50,23,23,16,16,4217,15,883410.0,20.01
40,70,26,26,14,30,4203,15,1001790.0,20.009
60,90,31,31,18,48,4185,15,1080370.0,20.009
80,110,37,37,22,70,4163,15,1151050.0,20.405
100,130,43,43,26,96,4137,15,1310900.0,20.007
120,150,73,73,23,119,4114,15,1912050.0,20.005
140,170,132,131,87,206,4026,16,4348170.0,20.009
160,190,110,106,74,280,3949,19,8344920.0,20.017
180,210,96,93,66,346,3880,22,6759110.0,20.848
200,230,79,76,48,394,3829,25,6467480.0,20.569
220,250,71,71,44,438,3785,25,1816490.0,20.012
240,270,114,114,47,485,3738,25,3210240.0,22.165
260,290,180,179,118,603,3619,26,6070620.0,20.015
280,310,173,170,101,704,3515,29,8592270.0,20.021
300,330,169,168,109,813,3405,30,6266570.0,20.017
320,350,143,139,88,901,3315,32,10442720.0,20.015
340,370,123,118,81,982,3230,36,11626470.0,20.018
360,390,89,88,65,1047,3164,37,4451470.0,20.22
380,410,79,79,46,1093,3118,37,2680460.0,20.01
400,430,81,80,53,1146,3065,37,4047510.0,20.305
420,450,68,67,45,1191,3019,38,3746900.0,20.345
440,470,60,60,38,1229,2981,38,2031160.0,20.268
460,490,68,68,39,1268,2942,38,2311550.0,20.01
480,510,89,89,51,1319,2891,38,2785000.0,20.007
500,530,130,130,76,1395,2815,38,3324110.0,20.737
520,550,136,135,89,1484,2725,39,5021490.0,20.011
540,570,131,131,80,1564,2645,39,3355170.0,20.009
560,590,124,122,78,1642,2565,41,6286380.0,20.361
580,610,138,136,84,1726,2479,43,6660960.0,20.02
600,630,162,162,87,1813,2392,43,4158380.0,20.013
620,650,205,201,135,1948,2255,45,11591560.0,20.022
640,670,222,220,121,2069,2132,47,8566540.0,20.028
660,690,285,285,160,2229,1972,47,7332140.0,20.032
680,710,348,346,203,2432,1767,49,10849620.0,20.042
700,730,366,355,211,2643,1546,59,24444690.0,20.03
720,750,316,293,200,2843,1325,80,40724830.0,20.021
740,770,223,215,138,2981,1180,87,17080740.0,20.032
760,790,201,200,123,3104,1056,88,5753560.0,20.02
780,810,179,179,117,3221,939,88,3450190.0,20.023
800,830,171,166,95,3316,839,93,9914060.0,20.019
820,850,194,188,113,3429,720,99,12254260.0,20.023
840,870,168,162,111,3540,603,105,12103960.0,20.01
860,890,137,135,88,3628,513,107,6641780.0,20.02
880,910,110,109,70,3698,442,108,5352870.0,20.017
900,930,116,108,66,3764,368,116,15638870.0,20.017
920,950,111,109,73,3837,294,117,7391950.0,20.015
940,970,106,102,64,3901,228,119,10865990.0,21.731
960,990,95,92,66,3967,160,121,8431650.0,21.311
980,1010,80,78,45,4012,114,122,5727100.0,20.09
1000,1030,70,69,50,4062,63,123,3930580.0,20.469
1020,1050,42,41,32,4094,30,124,3101510.0,20.289
1040,1070,22,21,15,4109,14,125,2389070.0,20.123
1060,1090,14,14,12,4121,2,125,617450.0,20.007
1080,1110,2,2,2,4123,0,125,98330.0,20.039
1100,1130,0,0,0,4123,0,125,,0.0
1120,1150,0,0,0,4123,0,125,,0.0
