vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,1,826,61,33,29,4,295,531,949.76,868.14,81.62,461,3671497
1,2,2,816,48,34,28,6,238,578,669.79,589.59,80.2,510,3097842
2,3,3,810,55,30,28,2,229,581,643.86,628.33,15.53,511,2930743
3,4,4,817,51,34,30,4,292,525,938.04,851.2,86.84,447,3658740
4,5,5,814,52,31,26,5,261,553,801.8,659.98,141.82,483,3281531
5,6,6,819,68,43,36,7,323,496,887.95,772.82,115.13,398,4146373
6,7,7,813,50,40,33,7,300,513,858.58,735.26,123.32,439,3852260
7,8,8,816,61,34,27,7,264,552,757.38,637.68,119.7,476,3367904
8,9,9,830,52,36,29,7,284,546,835.71,693.83,141.88,470,3612452
9,10,10,823,47,32,28,4,271,552,813.15,704.23,108.92,482,3403805
10,1,1,814,47,35,30,5,273,541,764.73,703.59,61.14,469,3479791
11,2,2,803,50,38,31,7,247,556,656.79,582.34,74.45,482,3264941
12,3,3,814,45,30,24,6,229,585,615.3,530.28,85.02,525,2930743
13,4,4,808,49,34,28,6,272,536,842.91,748.34,94.57,462,3451000
14,5,5,816,46,31,26,5,260,556,792.97,695.95,97.02,488,3271144
15,6,6,819,42,31,25,6,240,579,701.23,599.84,101.39,515,3063404
16,7,7,803,36,25,21,4,200,603,582.91,522.81,60.1,553,2537500
17,8,8,809,53,32,26,6,255,554,790.14,670.49,119.65,478,3237613
18,9,9,814,35,28,22,6,238,576,744.22,588.19,156.03,518,2987418
19,10,10,805,42,31,26,5,274,531,849.07,743.03,106.04,457,3416562
20,1,1,823,44,31,26,5,270,553,808.45,740.25,68.2,485,3375014
21,2,2,821,45,36,29,7,281,540,752.92,669.57,83.35,466,3581291
22,3,3,815,39,35,28,7,270,545,745.07,653.36,91.71,477,3448630
23,4,4,815,42,28,24,4,201,614,546.48,506.74,39.74,550,2603099
24,5,5,825,49,38,30,8,281,544,782.52,707.13,75.39,468,3618099
25,6,6,819,44,32,27,5,270,549,859.36,763.57,95.79,479,3393418
26,7,7,819,37,29,22,7,243,576,721.75,609.8,111.95,518,3057757
27,8,8,818,38,32,24,8,253,565,720.01,547.98,172.03,501,3216839
28,9,9,803,29,22,20,2,216,587,674.38,617.52,56.86,537,2648480
29,10,10,810,41,27,25,2,237,573,719.39,653.02,66.37,505,2958627
30,1,1,792,33,25,21,4,197,595,543.54,505.36,38.18,537,2506339
31,2,2,814,46,32,27,5,244,570,698.48,619.66,78.82,502,3123356
32,3,3,819,34,25,21,4,215,604,619.54,565.74,53.8,544,2693305
33,4,4,819,43,33,26,7,251,568,686.01,589.37,96.64,502,3214469
34,5,5,817,33,29,23,6,235,582,687.54,613.55,73.99,524,2974661
35,6,6,821,28,26,19,7,180,641,446.11,365.32,80.79,595,2348164
36,7,7,818,36,30,24,6,212,606,561.39,474.53,86.86,544,2754164
37,8,8,813,26,23,17,6,174,639,457.39,374.71,82.68,595,2230630
38,9,9,818,41,29,22,7,248,570,746.75,607.15,139.6,508,3109692
39,10,10,826,30,23,21,2,185,641,530.44,471.44,59.0,589,2344887
40,1,1,821,28,23,19,4,185,636,550.41,487.2,63.21,588,2344887
41,2,2,795,31,24,20,4,193,602,596.83,531.09,65.74,548,2446387
42,3,3,824,29,19,17,2,147,677,404.79,382.42,22.37,633,1876565
43,4,4,821,30,26,21,5,203,618,585.69,525.7,59.99,568,2587065
44,5,5,814,31,31,21,10,218,596,555.02,444.4,110.62,544,2834890
45,6,6,805,27,21,16,5,168,637,498.05,390.14,107.91,593,2131500
46,7,7,826,30,21,15,6,182,644,523.66,402.85,120.81,600,2276918
47,8,8,834,24,25,18,7,209,625,618.11,456.74,161.37,583,2630983
48,9,9,814,31,28,21,7,232,582,666.93,528.59,138.34,532,2925096
49,10,10,798,24,18,15,3,164,634,478.45,426.28,52.17,592,2034740
50,1,1,800,24,19,16,3,142,658,387.09,356.42,30.67,618,1824630
51,2,2,807,25,20,15,5,185,622,532.96,443.89,89.07,578,2289675
52,3,3,819,30,29,22,7,201,618,509.06,405.8,103.26,564,2621503
53,4,4,807,20,21,15,6,150,657,428.13,314.11,114.02,621,1944534
54,5,5,815,32,24,18,6,190,625,540.5,455.46,85.04,575,2415226
55,6,6,825,35,30,24,6,231,594,637.51,544.55,92.96,530,2951517
56,7,7,799,25,24,20,4,176,623,505.93,432.55,73.38,577,2269808
57,8,8,821,23,22,15,7,171,650,490.79,353.13,137.66,610,2181065
58,9,9,805,16,18,12,6,152,653,468.62,340.75,127.87,623,1910096
59,10,10,822,21,21,14,7,193,629,629.41,459.03,170.38,593,2391175
60,1,1,801,25,26,17,9,200,601,539.58,416.79,122.79,557,2555904
61,2,2,824,21,21,15,6,181,643,568.25,453.87,114.38,607,2266531
62,3,3,812,26,22,16,6,178,634,493.96,394.37,99.59,596,2253774
63,4,4,793,19,19,14,5,174,619,566.47,449.65,116.82,583,2157014
64,5,5,796,30,21,17,4,164,632,458.13,384.27,73.86,584,2089952
65,6,6,788,31,26,20,6,229,559,698.96,616.97,81.99,503,2857127
66,7,7,801,20,18,14,4,179,622,546.19,491.89,54.3,586,2190545
67,8,8,816,29,26,19,7,214,602,634.84,488.28,146.56,554,2701322
68,9,9,819,18,20,13,7,166,653,510.05,319.93,190.12,623,2092322
