horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1365232,20.045
20,50,23,23,16,16,3304,0,2923984,20.031
40,70,26,26,11,27,3293,0,3055182,20.003
60,90,34,33,20,47,3273,0,4372430,20.159
80,110,38,37,23,70,3250,0,5612046,20.005
100,130,43,42,23,93,3227,0,5812591,20.142
120,150,76,75,24,117,3202,1,10551213,20.541
140,170,133,133,76,193,3126,1,18135962,20.013
160,190,122,120,80,273,3044,3,19510754,20.016
180,210,102,101,63,336,2981,3,18545520,20.178
200,230,91,84,49,385,2928,7,14379390,20.583
220,250,81,78,47,432,2878,10,12495137,20.324
240,270,117,114,43,475,2834,11,21232392,20.013
260,290,186,173,98,573,2734,13,30981801,20.025
280,310,198,160,85,658,2638,24,36344441,20.027
300,330,201,161,90,748,2532,40,37252297,20.034
320,350,179,154,92,840,2419,61,30915856,20.019
340,370,136,124,78,918,2336,66,21073672,20.011
360,390,104,97,69,987,2260,73,14247310,20.008
380,410,84,84,46,1033,2214,73,11772834,20.327
400,430,86,86,51,1084,2163,73,11894066,20.012
420,450,75,74,50,1134,2112,74,10565913,20.109
440,470,62,61,35,1169,2077,74,8083596,20.249
460,490,73,72,39,1208,2037,75,10291585,20.366
480,510,93,92,48,1256,1989,75,12210045,20.015
500,530,137,134,72,1328,1916,76,18326757,20.018
520,550,146,136,83,1411,1830,79,23407708,20.017
540,570,145,132,72,1483,1752,85,25106363,20.012
560,590,140,132,79,1562,1666,92,24553795,20.016
580,610,148,139,73,1635,1590,95,24932413,20.021
600,630,181,160,73,1708,1509,103,30267073,20.019
620,650,230,177,99,1807,1397,116,43611047,20.029
640,670,272,189,101,1908,1273,139,57982836,20.037
660,690,331,181,78,1986,1164,170,83748299,20.042
680,710,445,166,93,2079,1001,240,127774137,20.052
700,730,501,142,75,2154,801,365,163272391,20.049
720,750,469,147,95,2249,578,493,152518463,20.06
740,770,374,195,108,2357,351,612,111327954,20.041
760,790,270,188,102,2459,200,661,63338001,20.032
780,810,200,135,101,2560,68,692,48060757,20.036
800,816,68,27,27,2587,30,703,25683206,20.191
