horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,120.014
20,50,23,23,16,16,4217,15,883410.0,120.008
40,70,26,26,14,30,4203,15,1001790.0,120.092
60,90,31,31,18,48,4185,15,1080370.0,120.005
80,110,37,37,22,70,4163,15,1151050.0,120.034
100,130,43,43,26,96,4137,15,1336420.0,120.005
120,150,73,73,23,119,4114,15,1963090.0,120.006
140,170,132,131,87,206,4026,16,4545920.0,120.131
160,190,110,107,75,281,3949,18,6788770.0,120.246
180,210,96,94,67,348,3880,20,5509200.0,120.102
200,230,79,76,47,395,3830,23,5940490.0,120.353
220,250,72,70,42,437,3786,25,4164190.0,120.058
240,270,115,115,49,486,3737,25,3204990.0,120.017
260,290,179,178,115,601,3621,26,6296010.0,121.161
280,310,175,169,100,701,3515,32,13141780.0,120.945
300,330,169,167,109,810,3405,33,7899040.0,120.053
320,350,143,141,90,900,3313,35,6749960.0,120.703
340,370,121,119,81,981,3231,36,6907260.0,120.771
360,390,90,89,66,1047,3164,37,4616820.0,120.227
380,410,79,79,47,1094,3117,37,2679760.0,120.008
400,430,80,80,53,1147,3064,37,2399520.0,120.008
420,450,67,67,46,1193,3018,37,2144430.0,120.007
440,470,59,59,36,1229,2982,37,2065330.0,120.008
460,490,69,69,40,1269,2942,37,2405860.0,120.008
480,510,89,89,50,1319,2892,37,2825330.0,120.396
500,530,131,131,78,1397,2814,37,3343000.0,120.616
520,550,135,134,88,1485,2725,38,5047910.0,120.58
540,570,131,131,78,1563,2647,38,3452860.0,120.543
560,590,126,126,83,1646,2564,38,3435950.0,120.011
580,610,137,135,80,1726,2483,39,6990150.0,120.802
600,630,166,164,87,1813,2394,41,7360550.0,120.637
620,650,207,202,134,1947,2257,44,12989880.0,120.146
640,670,224,222,122,2069,2133,46,8677050.0,120.907
660,690,286,281,151,2220,1977,51,13577280.0,120.016
680,710,353,338,204,2424,1761,63,29427770.0,120.024
700,730,360,308,178,2602,1564,82,80877240.0,120.039
720,750,334,266,176,2778,1339,131,102348840.0,120.038
740,770,237,211,131,2909,1182,157,42244530.0,120.836
760,790,203,203,127,3036,1055,157,3920280.0,120.014
780,810,178,177,115,3151,939,158,4745590.0,120.598
800,830,171,169,101,3252,836,160,6091130.0,120.508
820,850,191,186,112,3364,719,165,10611260.0,122.709
840,870,167,162,110,3474,604,170,10698980.0,120.163
860,890,138,134,88,3562,512,174,9247820.0,120.77
880,910,109,108,71,3633,440,175,5342320.0,120.481
900,930,114,111,68,3701,369,178,8606120.0,120.228
920,950,112,109,70,3771,296,181,8168580.0,120.223
940,970,108,103,65,3836,229,183,11796120.0,120.494
960,990,96,91,62,3898,164,186,11568960.0,120.43
980,1010,84,79,46,3944,114,190,10371100.0,120.297
1000,1030,70,69,51,3995,62,191,3851940.0,120.062
1020,1050,41,41,32,4027,30,191,1700250.0,120.006
1040,1070,22,21,15,4042,14,192,2379810.0,120.101
1060,1090,14,14,12,4054,2,192,617450.0,120.005
1080,1110,2,2,2,4056,0,192,98330.0,120.004
1100,1130,0,0,0,4056,0,192,,0.0
1120,1150,0,0,0,4056,0,192,,0.0
