horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1489876,20.028
20,50,23,23,16,16,3304,0,3391399,20.009
40,70,26,26,14,30,3290,0,3803046,20.005
60,90,31,31,18,48,3272,0,4329857,20.08
80,110,37,37,22,70,3250,0,5350504,20.003
100,130,43,42,25,95,3225,0,5794009,20.006
120,150,74,72,23,118,3201,1,9575876,20.041
140,170,132,130,86,204,3113,3,15324449,20.092
160,190,109,105,75,279,3036,5,14150724,20.446
180,210,94,91,67,346,2966,8,12918215,20.096
200,230,76,74,46,392,2919,9,9476765,20.046
220,250,72,71,42,434,2876,10,9184905,20.319
240,270,115,111,46,480,2829,11,16681593,20.504
260,290,181,175,110,590,2714,16,25126250,20.01
280,310,178,171,102,692,2608,20,24450798,20.01
300,330,171,163,103,795,2501,24,23210471,20.012
320,350,148,142,91,886,2406,28,19506785,20.354
340,370,123,119,82,968,2322,30,16195110,20.174
360,390,90,88,66,1034,2254,32,12027899,20.243
380,410,78,77,44,1078,2210,32,10793548,20.039
400,430,82,81,53,1131,2157,32,10771488,20.079
420,450,69,68,48,1179,2108,33,9700004,20.226
440,470,58,58,35,1214,2073,33,8263194,20.007
460,490,69,69,40,1254,2033,33,10008005,20.008
480,510,89,89,50,1304,1983,33,12478794,20.009
500,530,131,131,77,1381,1906,33,15437362,20.01
520,550,136,136,92,1473,1814,33,16140752,20.221
540,570,129,129,78,1551,1736,33,15509164,20.202
560,590,124,124,81,1632,1655,33,15823700,20.007
580,610,137,135,84,1716,1570,34,17656117,20.894
600,630,161,156,80,1796,1489,35,20819456,20.009
620,650,210,203,137,1933,1348,39,28554070,20.02
640,670,223,218,117,2050,1226,44,29016246,20.02
660,690,284,268,143,2193,1078,49,37933731,20.016
680,710,359,309,173,2366,885,69,51844005,20.029
700,730,385,299,172,2538,681,101,62179083,20.022
720,750,349,263,182,2720,458,142,59901392,20.026
740,770,254,200,122,2842,297,181,40574411,20.024
760,790,216,199,126,2968,156,196,27694524,20.024
780,810,156,147,108,3076,42,202,20071940,20.015
800,816,42,35,35,3111,5,204,8808163,20.029
