horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,3,3,0,0,1474,0,546678,600.009
20,50,7,7,4,4,1470,0,932811,600.006
40,70,11,10,6,10,1464,0,1745924,600.005
60,90,15,13,7,17,1457,0,2177847,600.086
80,110,22,18,10,27,1446,1,3035379,600.007
100,130,26,22,15,42,1429,3,3311262,600.1
120,150,32,29,10,52,1418,4,3599702,600.092
140,170,59,58,32,84,1385,5,6064445,600.023
160,190,65,64,36,120,1348,6,7179879,600.033
180,210,55,52,43,163,1304,7,5919037,600.192
200,230,31,29,17,180,1286,8,3252923,600.121
220,250,36,34,22,202,1263,9,3771504,600.147
240,270,49,46,18,220,1245,9,6046427,600.108
260,290,78,74,44,264,1199,11,9527386,600.29
280,310,86,85,42,306,1156,12,9085667,600.541
300,330,90,88,63,369,1093,12,9422375,600.082
320,350,66,63,41,410,1051,13,7241690,600.261
340,370,64,62,37,447,1014,13,7060317,600.197
360,390,49,47,35,482,978,14,5887625,600.296
380,410,26,24,17,499,961,14,3264022,600.079
400,430,25,23,13,512,947,15,3713329,600.111
420,450,27,26,16,528,931,15,3538220,600.132
440,470,23,22,15,543,915,16,2862950,600.018
460,490,23,23,16,559,899,16,3079789,600.041
480,510,43,43,20,579,879,16,4532652,600.104
500,530,63,63,38,617,841,16,6432156,600.009
520,550,54,54,38,655,803,16,5893144,600.217
540,570,58,58,31,686,772,16,6165020,600.272
560,590,63,63,40,726,732,16,6390608,600.146
580,610,57,57,41,767,691,16,5556927,600.3
600,630,66,66,35,802,656,16,6667224,600.012
620,650,82,81,48,850,608,16,8632123,600.039
640,670,95,93,54,904,554,16,10247207,600.415
660,690,125,123,64,968,489,17,12535683,600.435
680,710,163,160,84,1052,405,17,16780114,600.453
700,730,198,194,115,1167,289,18,20338826,600.025
720,750,147,142,101,1268,186,20,15686601,600.314
740,770,95,92,54,1322,130,22,9682186,600.049
760,790,87,85,46,1368,83,23,8125363,600.027
780,810,83,77,54,1422,28,24,9792875,600.181
800,816,28,14,14,1436,13,25,5744290,600.125
