horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,6,3,0,0,2754,0,1016206,20.002
20,50,16,10,6,6,2748,0,2756119,20.044
40,70,29,17,7,13,2737,4,4700308,20.071
60,90,32,22,15,28,2720,6,4591299,20.105
80,110,41,29,12,40,2704,10,5482879,20.038
100,130,55,39,32,72,2668,14,7473212,20.178
120,150,76,54,15,87,2644,23,10255002,20.139
140,170,137,114,66,153,2573,28,15692926,20.73
160,190,126,95,68,221,2491,42,15672358,20.345
180,210,101,71,51,272,2431,51,12941189,20.083
200,230,70,35,24,296,2388,70,10196493,20.05
220,250,62,33,19,315,2360,79,8812161,20.009
240,270,84,45,20,335,2327,92,13035656,20.02
260,290,135,94,58,393,2257,104,18601865,20.384
280,310,156,111,65,458,2175,121,21139761,20.009
300,330,157,111,77,535,2080,139,21082237,20.015
320,350,130,79,48,583,2013,158,18372399,20.28
340,370,126,85,61,644,1931,179,16867014,20.533
360,390,94,65,49,693,1871,190,12684986,20.156
380,410,71,45,29,722,1825,207,10296681,20.023
400,430,62,43,25,747,1795,212,8766986,20.172
420,450,64,38,29,776,1757,221,9666819,20.018
440,470,62,37,23,799,1723,232,8874847,20.127
460,490,61,36,22,821,1692,241,8766212,20.13
480,510,91,54,27,848,1655,251,12867115,20.157
500,530,120,85,43,891,1596,267,16046339,20.366
520,550,123,92,66,957,1517,280,15649692,20.332
540,570,114,87,52,1009,1455,290,14061562,20.232
560,590,122,91,56,1065,1390,299,15776484,20.265
580,610,150,112,66,1131,1313,310,19611577,20.009
600,630,163,122,77,1208,1218,328,20848875,20.012
620,650,177,156,91,1299,1114,341,23529343,20.016
640,670,166,150,93,1392,1012,350,22223911,20.012
660,690,219,202,94,1486,910,358,29193982,20.02
680,710,318,252,138,1624,752,378,40337714,20.02
700,730,348,248,147,1771,563,420,45446976,20.034
720,750,295,209,148,1919,371,464,38589257,20.018
740,770,195,149,93,2012,240,502,25771104,20.021
760,790,163,152,97,2109,133,512,19314882,20.017
780,810,133,111,78,2187,53,514,16443461,20.013
800,816,53,18,18,2205,18,531,9700161,20.119
