horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3320,0,1365232,20.003
20,50,23,23,15,15,3305,0,3277142,20.004
40,70,27,26,12,27,3293,0,3849806,20.069
60,90,34,32,20,47,3273,0,5068378,20.126
80,110,38,37,21,68,3251,1,6063084,20.191
100,130,44,43,25,93,3226,1,6382885,20.167
120,150,75,73,23,116,3202,2,11111354,20.026
140,170,133,130,73,189,3128,3,20324935,20.015
160,190,124,111,72,261,3051,8,21859973,20.01
180,210,109,94,60,321,2979,20,21230035,20.739
200,230,89,79,50,371,2921,28,14440351,20.413
220,250,74,68,37,408,2882,30,12271030,20.347
240,270,121,112,46,454,2832,34,24114845,20.014
260,290,184,149,87,541,2739,40,30239836,20.016
280,310,203,141,82,623,2635,62,34685150,20.024
300,330,198,135,75,698,2535,87,35053508,20.021
320,350,182,132,75,773,2429,118,32127280,20.027
340,370,146,118,79,852,2332,136,22877084,20.017
360,390,100,88,64,916,2260,144,14413603,20.011
380,410,84,79,43,959,2213,148,12930695,20.304
400,430,85,84,51,1010,2162,148,11735853,20.387
420,450,74,69,47,1057,2111,152,10636479,20.197
440,470,61,57,32,1089,2077,154,8210046,20.128
460,490,73,68,40,1129,2035,156,10481677,20.014
480,510,91,89,48,1177,1986,157,12496810,20.425
500,530,134,133,75,1252,1910,158,19122086,20.021
520,550,140,120,72,1324,1836,160,21134620,20.016
540,570,151,126,71,1395,1746,179,25406101,20.018
560,590,134,118,70,1465,1669,186,21100792,20.017
580,610,151,129,73,1538,1593,189,23496077,20.018
600,630,184,137,63,1601,1516,203,28833149,20.015
620,650,237,153,94,1695,1394,231,42200870,20.038
640,670,269,148,71,1766,1285,269,52300890,20.031
660,690,343,164,75,1841,1159,320,70765235,20.043
680,710,440,166,89,1930,990,400,95573093,20.047
700,730,490,146,75,2005,782,533,114894032,20.05
720,750,450,157,87,2092,554,674,108324077,20.045
740,770,350,163,86,2178,356,786,77775742,20.028
760,790,275,167,94,2272,194,854,54436758,20.032
780,810,194,118,86,2358,77,885,37811686,20.025
800,816,77,30,30,2388,20,912,22204215,20.285
