horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,60,32,22,0,0,3320,0,4474571,20.038
20,80,48,32,10,10,3310,0,6921423,20.016
40,100,63,43,10,20,3294,6,9408878,20.141
60,120,71,51,15,35,3276,9,10178824,20.249
80,140,81,48,12,47,3260,13,11844306,20.11
100,160,154,108,21,68,3231,21,21000928,20.01
120,180,198,162,20,88,3206,26,26408235,20.012
140,200,244,187,64,152,3136,32,35213247,20.021
160,220,218,152,47,199,3063,58,33486039,20.018
180,240,190,143,55,254,2982,84,29686403,20.009
200,260,160,134,40,294,2927,99,23265562,20.011
220,280,224,169,37,331,2880,109,31863567,20.011
240,300,283,186,39,370,2837,113,40817089,20.024
260,320,350,195,58,428,2766,126,51740410,20.021
280,340,368,197,62,490,2648,182,57839702,20.021
300,360,331,190,58,548,2549,223,50905466,20.024
320,380,300,180,53,601,2446,273,48191854,20.03
340,400,240,160,57,658,2352,310,37470241,20.021
360,420,200,146,54,712,2271,337,30651146,20.01
380,440,164,130,35,747,2220,353,25461857,20.009
400,460,150,123,42,789,2169,362,22161917,20.008
420,480,137,86,31,820,2125,375,20336046,20.01
440,500,143,92,25,845,2086,389,21714220,20.013
460,520,188,150,36,881,2038,401,28665370,20.013
480,540,228,172,36,917,1998,405,32345351,20.02
500,560,271,188,60,977,1926,417,38983553,20.016
520,580,277,177,52,1029,1855,436,41717015,20.017
540,600,291,175,50,1079,1765,476,45160264,20.019
560,620,289,178,51,1130,1686,504,43403401,20.015
580,640,351,200,54,1184,1602,534,52243870,20.02
600,660,391,205,44,1228,1526,566,57743108,20.025
620,680,476,188,64,1292,1414,614,74266861,20.025
640,700,584,161,32,1324,1305,691,98214709,20.032
660,720,694,140,32,1356,1175,789,124510641,20.051
680,740,775,118,47,1403,997,920,152105737,20.059
700,760,728,134,52,1455,778,1087,141861376,20.054
720,780,633,134,62,1517,551,1252,119183240,20.028
740,800,520,154,53,1570,357,1393,92962763,20.032
760,816,357,167,68,1638,207,1475,64308877,20.025
780,816,207,83,62,1700,76,1544,38761739,20.025
800,816,76,15,15,1715,29,1576,16684041,20.128
