revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
50000,50,252059205,329930976,931,2389,3320,822.381,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_50,False,False
50000,55,240126204,330093416,1041,2279,3320,822.87,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_55,False,False
50000,60,234822308,328730172,1068,2252,3320,822.882,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_60,False,False
50000,65,230879177,328007157,1113,2207,3320,822.696,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_65,False,False
50000,70,227072998,329886441,1156,2164,3320,822.432,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_70,False,False
50000,75,223875103,326997786,1188,2132,3320,822.509,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_75,False,True
50000,80,231790762,333900815,1132,2188,3320,822.645,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_80,False,False
50000,85,227419620,331809868,1170,2150,3320,822.431,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_85,False,False
50000,90,223724789,333757138,1219,2101,3320,822.521,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_90,False,False
50000,95,209746093,331860219,1330,1990,3320,822.865,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_95,False,False
50000,100,214364157,332581754,1298,2022,3320,822.787,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_100,False,False
50000,105,214623883,333881438,1302,2018,3320,822.745,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_105,False,False
50000,110,207069593,333882622,1367,1953,3320,823.223,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_110,False,False
50000,115,207879756,336906474,1365,1955,3320,822.719,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_115,False,False
50000,120,206154877,334583538,1379,1941,3320,823.275,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_120,False,False
50000,125,205769369,332283750,1374,1946,3320,823.591,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_125,False,False
50000,130,196912519,335078275,1460,1860,3320,823.718,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_130,False,False
50000,135,196433733,334234130,1463,1857,3320,824.204,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_135,False,False
50000,140,198219979,334104633,1447,1873,3320,824.728,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_140,False,False
50000,145,191212353,335210453,1517,1803,3320,823.528,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_145,True,False
50000,150,193191322,335525893,1497,1823,3320,824.285,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\d5000\Penalty_Per_Vehicles\50000\vehicles_150,False,False
