horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.028
20,50,23,23,16,16,4217,15,896170.0,20.101
40,70,26,25,13,29,4203,16,2646890.0,20.07
60,90,31,31,18,47,4185,16,1168610.0,20.121
80,110,37,36,21,68,4163,17,2624020.0,20.1
100,130,43,42,24,92,4139,17,3785490.0,20.052
120,150,75,73,22,114,4115,19,5861210.0,20.011
140,170,133,98,56,170,4052,26,51010280.0,20.176
160,190,136,80,46,216,3968,64,79399720.0,20.066
180,210,115,77,47,263,3895,90,54842290.0,20.09
200,230,94,75,46,309,3834,105,28940690.0,20.005
220,250,76,70,42,351,3787,110,11434220.0,20.005
240,270,116,91,36,387,3750,111,41128100.0,20.117
260,290,192,94,55,442,3672,134,147276680.0,20.01
280,310,226,86,43,485,3558,205,206874460.0,20.01
300,330,212,82,38,523,3461,264,194497840.0,20.11
320,350,199,78,49,572,3341,335,183101250.0,20.011
340,370,149,74,41,613,3255,380,114733280.0,20.192
360,390,114,67,41,654,3179,415,71835520.0,20.107
380,410,94,71,37,691,3126,431,37182580.0,20.181
400,430,89,69,39,730,3076,442,32802560.0,20.005
420,450,79,60,38,768,3024,456,30644130.0,20.007
440,470,65,58,33,801,2984,463,12091670.0,20.087
460,490,71,70,41,842,2943,463,4129500.0,20.004
480,510,90,80,42,884,2899,465,17549190.0,20.02
500,530,138,84,48,932,2840,476,81847710.0,20.174
520,550,161,71,44,976,2758,514,134986120.0,20.059
540,570,164,73,35,1011,2679,558,136361890.0,20.206
560,590,158,79,40,1051,2592,605,119888200.0,20.009
580,610,165,81,41,1092,2517,639,128823330.0,20.193
600,630,200,82,39,1131,2430,687,177754180.0,20.009
620,650,243,78,43,1174,2324,750,247132420.0,20.231
640,670,291,83,37,1211,2197,840,309450970.0,20.013
660,690,350,82,46,1257,2057,934,399545720.0,20.016
680,710,433,74,34,1291,1898,1059,532547230.0,20.02
700,730,497,73,43,1334,1675,1239,631337800.0,20.031
720,750,445,63,33,1367,1460,1421,570234660.0,20.021
740,770,358,77,37,1404,1250,1594,420804170.0,20.018
760,790,271,75,46,1450,1109,1689,287936830.0,20.023
780,810,232,81,45,1495,981,1772,217340250.0,20.017
800,830,213,84,45,1540,869,1839,184181690.0,20.009
820,850,224,89,49,1589,764,1895,191631580.0,20.011
840,870,212,80,42,1631,652,1965,187869520.0,20.008
860,890,186,73,44,1675,545,2028,162767650.0,20.137
880,910,142,66,39,1714,461,2073,112431710.0,20.071
900,930,135,72,41,1755,390,2103,94619030.0,20.158
920,950,133,65,40,1795,323,2130,104377710.0,20.008
940,970,135,65,35,1830,258,2160,109623630.0,20.045
960,990,125,59,30,1860,194,2194,105229940.0,20.009
980,1010,114,61,27,1887,134,2227,86057760.0,20.028
1000,1030,90,52,32,1919,79,2250,62325980.0,20.078
1020,1050,58,39,28,1947,35,2266,31422380.0,20.007
1040,1070,27,21,14,1961,15,2272,10126130.0,20.008
1060,1090,15,14,11,1972,3,2273,2340640.0,20.002
1080,1110,3,3,3,1975,0,2273,153250.0,20.005
1100,1130,0,0,0,1975,0,2273,,0.0
1120,1150,0,0,0,1975,0,2273,,0.0
