horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.003
20,50,23,23,16,16,4217,15,883410.0,20.008
40,70,26,26,14,30,4203,15,1001790.0,20.008
60,90,31,31,18,48,4185,15,1080370.0,20.004
80,110,37,37,22,70,4163,15,1151050.0,20.009
100,130,43,43,26,96,4137,15,1310900.0,20.009
120,150,73,73,23,119,4114,15,1912050.0,20.011
140,170,132,131,87,206,4026,16,4348870.0,20.011
160,190,110,106,74,280,3949,19,8384920.0,20.012
180,210,96,93,65,345,3881,22,6843220.0,20.855
200,230,80,76,48,393,3829,26,7668080.0,20.032
220,250,71,71,44,437,3785,26,1816490.0,20.013
240,270,114,114,47,484,3738,26,3195100.0,21.514
260,290,180,179,117,601,3620,27,6074570.0,20.015
280,310,174,169,100,701,3515,32,11550540.0,20.021
300,330,169,168,109,810,3405,33,6381670.0,20.021
320,350,143,139,86,896,3317,35,10520720.0,20.019
340,370,125,118,82,978,3229,41,14522570.0,20.018
360,390,88,87,64,1042,3164,42,4491760.0,20.122
380,410,79,79,46,1088,3118,42,2649590.0,20.008
400,430,81,80,53,1141,3065,42,4076030.0,20.092
420,450,68,67,46,1187,3018,43,3766900.0,20.145
440,470,59,59,37,1224,2981,43,1961270.0,20.011
460,490,68,68,39,1263,2942,43,2324310.0,20.007
480,510,89,89,51,1314,2891,43,2797760.0,20.014
500,530,130,130,77,1391,2814,43,3320030.0,20.011
520,550,135,135,89,1480,2725,43,3474980.0,20.018
540,570,131,131,81,1561,2644,43,3381260.0,20.018
560,590,123,122,79,1640,2564,44,4842380.0,20.827
580,610,137,135,84,1724,2478,46,6678600.0,20.017
600,630,161,161,85,1809,2393,46,4089830.0,20.02
620,650,206,203,135,1944,2257,47,10295020.0,20.019
640,670,224,221,124,2068,2130,50,10045500.0,20.028
660,690,283,283,157,2225,1973,50,6648290.0,20.045
680,710,349,345,203,2428,1766,54,13732370.0,20.029
700,730,365,359,214,2642,1546,60,16821110.0,20.036
720,750,316,298,206,2848,1323,77,33222720.0,20.021
740,770,221,214,131,2979,1185,84,14863020.0,20.041
760,790,206,206,130,3109,1055,84,3820350.0,20.021
780,810,178,175,112,3221,940,87,7569830.0,20.025
800,830,172,169,100,3321,837,90,7814960.0,20.023
820,850,192,186,111,3432,720,96,12527850.0,20.024
840,870,168,159,108,3540,603,105,16298600.0,20.011
860,890,137,132,86,3626,512,110,10792530.0,20.019
880,910,109,108,69,3695,442,111,4994330.0,20.009
900,930,116,106,64,3759,368,121,18394890.0,20.016
920,950,111,108,73,3832,294,122,8661990.0,20.008
940,970,106,101,61,3893,231,124,11900000.0,20.475
960,990,98,94,66,3959,161,128,10166000.0,21.419
980,1010,81,79,47,4006,113,129,5861120.0,20.596
1000,1030,69,67,48,4054,64,130,5326670.0,20.444
1020,1050,43,41,32,4086,30,132,4643900.0,20.103
1040,1070,22,21,15,4101,14,133,2389810.0,20.033
1060,1090,14,14,12,4113,2,133,617450.0,20.007
1080,1110,2,2,2,4115,0,133,98330.0,20.03
1100,1130,0,0,0,4115,0,133,,0.0
1120,1150,0,0,0,4115,0,133,,0.0
