vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1120,43.416,31,30,584,1920.35,1862.63,57.72,470,33,33
1,2,2,1040,19.03,28,27,512,1668.18,1617.94,50.24,470,29,29
2,3,3,1095,49.365,34,32,558,1773.29,1698.45,74.84,469,34,34
3,4,4,1044,35.549,28,27,518,1703.24,1647.77,55.47,468,29,29
4,5,5,1089,40.746,31,30,526,1677.23,1615.19,62.04,495,34,34
5,6,6,1083,26.682,31,30,522,1662.76,1587.97,74.79,499,31,31
6,7,7,1096,72.944,34,31,549,1728.83,1661.67,67.16,481,33,33
7,8,8,1091,95.024,30,28,478,1508.62,1468.52,40.1,553,30,30
8,9,9,1138,49.024,32,31,549,1764.16,1711.38,52.78,525,32,32
9,10,10,1113,43.174,31,30,523,1681.0,1611.11,69.89,526,32,32
10,1,1,1080,88.62,30,29,492,1554.66,1531.27,23.39,524,32,32
11,2,2,1001,51.541,24,23,423,1367.92,1317.68,50.24,526,26,26
12,3,3,1020,47.445,24,23,374,1169.14,1116.36,52.78,598,24,24
13,4,4,1114,51.607,32,29,497,1528.4,1453.87,74.53,555,31,31
14,5,5,966,39.428,29,28,431,1324.73,1262.69,62.04,475,30,30
15,6,6,1004,26.682,29,25,439,1314.53,1190.2,124.33,511,27,27
16,7,7,990,60.146,29,24,405,1184.4,1093.65,90.75,535,25,25
17,8,8,946,93.661,27,22,383,1141.93,1052.12,89.81,511,26,26
18,9,9,1113,25.64,29,25,420,1269.46,1155.87,113.59,637,28,28
19,10,10,1003,30.465,30,27,440,1331.76,1221.77,109.99,507,28,28
20,1,1,988,46.452,26,21,374,1112.44,991.68,120.76,570,22,22
21,2,2,1021,50.787,28,23,398,1167.03,1058.98,108.05,573,25,25
22,3,3,956,47.767,28,27,395,1165.75,1112.97,52.78,497,32,32
23,4,4,1089,52.712,29,24,405,1200.58,1093.13,107.45,636,24,24
24,5,5,985,15.862,24,22,360,1085.87,1005.79,80.08,581,22,22
25,6,6,995,28.714,27,24,395,1194.04,1079.15,114.89,552,24,24
26,7,7,978,62.376,26,20,336,949.08,821.06,128.02,600,21,21
27,8,8,1052,46.707,35,28,404,1059.29,963.44,95.85,592,28,28
28,9,9,966,64.208,22,20,308,915.32,893.2,22.12,614,22,22
29,10,10,961,40.924,25,23,395,1225.61,1137.68,87.93,518,24,24
30,1,1,972,44.56,24,21,351,1061.1,967.3,93.8,579,21,21
31,2,2,995,60.574,20,16,261,747.53,647.58,99.95,698,18,18
32,3,3,1106,65.098,23,21,339,1036.17,971.64,64.53,719,24,24
33,4,4,973,46.81,18,16,259,775.18,710.1,65.08,680,17,17
34,5,5,1041,29.282,26,24,357,1037.21,965.56,71.65,634,25,25
35,6,6,989,38.274,21,16,274,792.74,630.65,162.09,681,17,17
36,7,7,982,72.944,24,20,312,897.88,808.05,89.83,630,20,20
37,8,8,1105,22.027,28,24,360,1016.68,927.78,88.9,695,25,25
38,9,9,989,115.754,12,12,178,529.58,529.58,0.0,779,16,16
39,10,10,1103,45.967,23,19,335,997.03,908.29,88.74,724,22,22
40,1,1,1093,17.831,31,26,424,1240.5,1138.37,102.13,613,28,28
41,2,2,1074,74.391,26,22,354,1038.08,978.78,59.3,670,25,25
42,3,3,1040,57.487,25,23,340,988.84,963.1,25.74,652,24,24
43,4,4,1099,45.079,25,19,296,780.09,711.34,68.75,765,19,19
44,5,5,1024,130.462,29,25,343,918.17,859.65,58.52,625,28,28
45,6,6,1014,128.204,20,15,243,684.47,605.47,79.0,739,16,16
46,7,7,1136,62.235,35,27,427,1165.27,1040.96,124.31,655,27,27
47,8,8,936,75.704,25,21,267,694.49,623.57,70.92,627,21,21
48,9,9,1066,40.231,32,26,387,1073.08,955.1,117.98,625,27,27
49,10,10,950,23.854,22,17,287,828.73,685.74,142.99,627,18,18
50,1,1,957,36.024,25,20,324,937.5,822.84,114.66,589,22,22
51,2,2,956,43.504,24,19,288,795.66,691.63,104.03,628,20,20
52,3,3,1058,78.341,17,13,222,615.95,573.35,42.6,810,13,13
53,4,4,962,38.274,18,14,214,591.77,486.59,105.18,716,16,16
54,5,5,965,31.704,14,11,194,568.6,475.76,92.84,745,13,13
55,6,6,1018,128.204,17,13,200,539.55,491.04,48.51,790,14,14
56,7,7,1022,108.724,19,15,229,630.97,572.28,58.69,761,16,16
57,8,8,1040,93.174,26,21,294,767.35,671.05,96.3,698,24,24
58,9,9,1030,78.924,22,19,280,790.18,711.3,78.88,712,19,19
59,10,10,1040,107.444,19,15,216,568.58,508.61,59.97,794,15,15
60,1,1,1081,82.017,15,14,225,688.56,667.53,21.03,828,14,14
61,2,2,1040,100.984,28,23,303,780.62,686.38,94.24,687,25,25
62,3,3,1102,60.464,23,18,281,779.9,721.91,57.99,781,20,20
63,4,4,1095,89.934,30,25,320,811.03,715.67,95.36,723,26,26
64,5,5,1031,92.814,25,22,302,828.12,765.08,63.04,683,23,23
65,6,6,1062,48.638,28,22,345,946.71,874.29,72.42,671,23,23
66,7,7,1029,125.054,15,13,170,448.6,420.95,27.65,833,13,13
67,8,8,1119,17.828,25,19,298,815.96,694.1,121.86,779,21,21
68,9,9,1069,30.773,17,13,229,671.46,570.23,101.23,808,16,16
69,10,10,964,67.064,9,6,116,314.81,233.8,81.01,834,7,7
70,1,1,995,55.344,23,21,284,791.3,720.82,70.48,669,21,21
71,2,2,955,114.854,18,14,186,458.85,418.43,40.42,737,16,16
72,3,3,963,111.724,17,14,182,440.95,418.56,22.39,747,17,17
73,4,4,1050,55.344,15,12,195,553.5,466.36,87.14,827,14,14
74,5,5,809,79.694,16,12,179,432.44,358.2,74.24,606,12,12
75,6,6,971,81.574,10,7,132,393.1,309.52,83.58,825,7,7
76,7,7,960,125.054,7,5,86,246.53,206.43,40.1,864,5,5
77,8,8,982,102.854,18,15,202,546.5,497.26,49.24,746,17,17
78,9,9,988,84.934,11,8,142,411.15,334.95,76.2,828,9,9
79,10,10,817,64.314,9,6,112,314.01,210.74,103.27,693,6,6
80,1,1,986,104.024,18,16,209,578.48,539.41,39.07,741,18,18
81,2,2,986,114.854,13,10,145,363.4,322.4,41.0,817,12,12
82,3,3,988,111.724,17,15,205,571.75,545.66,26.09,751,16,16
83,4,4,997,57.594,15,13,194,577.08,499.55,77.53,775,14,14
84,5,5,1001,51.024,13,11,177,515.46,440.66,74.8,802,11,11
85,6,6,1108,54.582,23,18,284,775.84,686.49,89.35,788,18,18
86,7,7,980,125.054,22,21,252,680.29,676.21,4.08,686,21,21
87,8,8,992,102.854,26,21,252,587.57,531.82,55.75,694,23,23
88,9,9,1000,84.934,17,14,196,535.22,464.3,70.92,770,17,17
89,10,10,1007,67.064,27,19,257,592.48,465.77,126.71,708,21,21
90,1,1,999,104.024,16,14,195,551.71,512.64,39.07,776,14,14
91,2,2,1012,114.854,13,11,146,400.79,368.53,32.26,842,12,12
92,3,3,1113,35.402,20,16,242,670.08,587.81,82.27,835,18,18
93,4,4,1021,57.594,23,17,239,597.44,491.61,105.83,746,18,18
94,5,5,1045,92.814,19,15,193,462.46,398.5,63.96,820,16,16
95,6,6,1060,81.574,17,15,209,592.21,537.28,54.93,819,16,16
96,7,7,972,75.634,9,7,106,290.19,245.99,44.2,852,7,7
97,8,8,1014,95.024,16,13,193,536.69,502.22,34.47,793,14,14
98,9,9,871,109.444,15,10,153,362.69,294.89,67.8,698,10,10
99,10,10,1072,67.064,18,15,193,489.53,416.01,73.52,845,17,17
100,1,1,1094,104.024,10,9,110,291.62,270.59,21.03,966,9,9
101,2,2,878,95.104,19,14,178,392.97,329.88,63.09,672,14,14
102,3,3,1061,48.201,20,16,244,651.52,565.34,86.18,783,17,17
103,4,4,832,121.498,13,10,145,362.94,314.55,48.39,667,10,10
104,5,5,831,81.204,17,13,224,638.21,554.64,83.57,579,14,14
105,6,6,899,131.534,23,20,224,540.8,513.7,27.1,635,20,20
106,7,7,845,88.054,16,15,180,488.67,445.19,43.48,635,15,15
107,8,8,881,64.644,16,13,164,396.74,320.8,75.94,691,13,13
108,9,9,1003,60.917,20,15,245,660.01,537.15,122.86,724,17,17
109,10,10,1034,82.166,12,10,150,405.15,380.66,24.49,858,13,13
110,1,1,857,116.678,15,10,141,299.64,247.03,52.61,694,11,11
111,2,2,866,103.068,14,11,131,286.55,234.02,52.53,711,12,12
112,3,3,1064,117.034,22,15,209,472.2,378.39,93.81,823,16,16
113,4,4,1041,109.548,22,15,224,533.46,417.94,115.52,781,18,18
114,5,5,1044,98.218,20,13,216,548.39,435.67,112.72,798,15,15
115,6,6,875,67.074,12,9,123,287.62,211.68,75.94,734,9,9
116,7,7,659,95.318,6,4,61,143.96,85.6,58.36,590,4,4
117,8,8,669,78.388,14,10,146,352.29,262.72,89.57,501,11,11
118,9,9,862,65.278,16,11,166,385.65,272.06,113.59,670,13,13
119,10,10,666,103.058,10,7,110,272.4,203.74,68.66,542,7,7
120,1,1,867,116.678,12,8,113,220.66,161.33,59.33,736,9,9
121,2,2,1029,62.824,18,13,198,475.17,384.91,90.26,805,13,13
122,3,3,841,95.182,14,10,126,261.39,195.31,66.08,695,10,10
123,4,4,992,83.174,20,13,202,453.19,342.62,110.57,760,15,15
124,5,5,1040,19.112,29,20,303,744.9,608.07,136.83,693,22,22
125,6,6,1044,80.634,22,15,219,490.22,374.77,115.45,795,15,15
126,7,7,760,88.054,8,7,78,192.36,148.88,43.48,668,7,7
127,8,8,879,79.658,15,12,151,339.27,257.21,82.06,702,13,13
128,9,9,850,68.768,10,6,103,246.78,132.3,114.48,733,7,7
129,10,10,945,94.128,19,13,191,454.13,369.64,84.49,726,14,14
130,1,1,830,87.944,11,8,109,247.49,172.31,75.18,705,8,8
131,2,2,885,88.054,13,12,124,280.46,243.46,37.0,737,12,12
132,3,3,847,113.494,13,12,118,270.54,237.56,32.98,705,12,12
133,4,4,869,109.474,9,8,82,192.37,170.31,22.06,769,9,9
134,5,5,1054,89.684,24,17,243,592.62,457.9,134.72,775,18,18
135,6,6,1057,89.168,18,12,190,464.96,340.52,124.44,839,14,14
136,7,7,850,102.994,13,10,115,229.47,170.46,59.01,713,11,11
137,8,8,685,78.388,9,7,97,243.72,168.43,75.29,574,7,7
138,9,9,672,60.764,6,4,88,269.22,176.39,92.83,572,6,6
139,10,10,667,99.814,7,5,100,300.06,246.28,53.78,557,5,5
140,1,1,1075,21.167,20,14,214,554.56,448.84,105.72,833,14,14
141,2,2,916,94.534,19,14,182,404.5,326.89,77.61,704,15,15
142,3,3,917,98.554,17,13,151,320.15,261.44,58.71,740,13,13
143,4,4,676,116.738,7,5,64,146.89,109.95,36.94,602,5,5
144,5,5,1017,51.024,11,9,149,436.98,362.18,74.8,848,10,10
145,6,6,787,138.798,8,7,76,170.41,155.53,14.88,697,7,7
146,7,7,1094,42.502,25,16,258,625.32,456.99,168.33,804,16,16
147,8,8,1043,95.024,22,16,215,482.7,400.5,82.2,796,16,16
148,9,9,876,71.684,14,9,136,317.55,199.58,117.97,722,9,9
149,10,10,843,107.818,14,11,135,298.06,239.42,58.64,686,11,11
150,1,1,843,120.168,9,5,81,152.57,93.24,59.33,752,5,5
151,2,2,1060,38.717,30,21,315,737.84,571.37,166.47,703,21,21
152,3,3,671,102.574,5,4,64,177.93,144.95,32.98,599,4,4
153,4,4,975,78.997,17,9,168,380.35,211.57,168.78,789,9,9
154,5,5,980,86.329,16,9,151,328.26,213.76,114.5,811,9,9
155,6,6,1056,50.838,21,16,236,613.75,516.6,97.15,782,19,19
156,7,7,1069,19.028,29,20,282,637.67,472.6,165.07,743,22,22
157,8,8,952,52.088,18,14,178,378.21,274.7,103.51,744,15,15
158,9,9,1019,44.858,19,11,187,439.85,273.54,166.31,810,11,11
159,10,10,1016,73.064,6,5,87,263.5,258.52,4.98,919,5,5
160,1,1,919,100.012,14,10,137,303.57,246.34,57.23,758,12,12
161,2,2,885,109.474,15,12,135,269.65,217.12,52.53,726,12,12
162,3,3,973,47.578,9,5,98,221.06,119.86,101.2,865,5,5
163,4,4,1033,47.462,16,10,157,328.64,232.08,96.56,856,10,10
164,5,5,1034,92.154,10,8,127,363.08,318.11,44.97,891,8,8
165,6,6,1061,85.354,26,18,247,535.05,420.18,114.87,774,20,20
166,7,7,867,79.886,16,10,144,285.67,186.15,99.52,703,10,10
167,8,8,872,146.334,21,17,189,347.39,308.02,39.37,649,17,17
168,9,9,0,160.0,0,0,0,0.0,0.0,0.0,0,0,0
169,10,10,856,107.818,12,9,140,381.69,316.46,65.23,698,9,9
170,1,1,852,120.168,6,3,51,98.41,58.59,39.82,795,3,3
171,2,2,856,106.558,9,5,81,154.48,89.6,64.88,765,5,5
172,3,3,1002,105.818,21,14,191,408.76,300.13,108.63,783,14,14
173,4,4,853,110.588,15,8,130,255.24,151.1,104.14,705,9,9
174,5,5,838,106.498,19,13,170,325.48,248.02,77.46,642,13,13
175,6,6,806,55.662,16,12,159,347.03,252.89,94.14,623,12,12
176,7,7,844,95.318,9,6,88,188.97,120.41,68.56,744,6,6
177,8,8,863,83.148,13,9,147,381.27,292.57,88.7,696,10,10
178,9,9,0,160.0,0,0,0,0.0,0.0,0.0,0,0,0
179,10,10,294,28.754,2,1,42,139.78,69.89,69.89,250,1,1
180,1,1,916,121.754,11,9,94,185.09,148.37,36.72,802,10,10
181,2,2,860,106.558,6,4,58,125.3,76.85,48.45,794,4,4
182,3,3,860,110.578,8,5,74,155.09,101.05,54.04,776,5,5
183,4,4,859,121.498,8,5,69,147.03,103.32,43.71,780,5,5
184,5,5,1015,74.924,16,9,171,389.48,264.98,124.5,826,9,9
