vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1119,54.73,571,1793.34,1684.64,108.7,482,33,33
1,2,2,1096,52.641,546,1732.35,1672.5,59.85,486,32,32
2,3,3,1118,49.448,540,1669.14,1590.03,79.11,514,32,32
3,4,4,1076,46.814,545,1752.62,1657.03,95.59,463,34,34
4,5,5,1069,38.358,554,1775.53,1651.17,124.36,457,29,29
5,6,6,1117,27.286,562,1700.02,1520.91,179.11,485,35,35
6,7,7,1069,28.315,564,1760.5,1640.66,119.84,441,32,32
7,8,8,1101,18.59,520,1625.11,1495.29,129.82,523,29,29
8,9,9,1062,57.221,485,1482.18,1410.83,71.35,521,28,28
9,10,10,1106,30.895,577,1760.6,1596.48,164.12,461,34,34
10,1,1,1090,46.811,481,1510.68,1416.88,93.8,553,28,28
11,2,2,1125,51.141,517,1629.72,1553.34,76.38,544,32,32
12,3,3,1101,77.352,486,1483.28,1440.69,42.59,543,36,36
13,4,4,1100,109.588,570,1692.4,1586.5,105.9,460,35,35
14,5,5,1079,122.794,531,1595.89,1425.97,169.92,480,34,34
15,6,6,1134,65.687,525,1581.45,1403.55,177.9,551,29,29
16,7,7,1107,22.45,549,1635.96,1552.63,83.33,488,35,35
17,8,8,987,26.12,430,1253.84,1193.12,60.72,495,31,31
18,9,9,983,60.341,459,1369.54,1314.96,54.58,460,32,32
19,10,10,1040,42.672,525,1557.29,1352.39,204.9,453,31,31
20,1,1,993,45.114,537,1552.52,1282.46,270.06,394,31,31
21,2,2,989,52.012,481,1387.15,1212.59,174.56,446,31,31
22,3,3,983,59.998,461,1353.33,1233.08,120.25,466,28,28
23,4,4,994,48.547,483,1423.47,1290.42,133.05,449,31,31
24,5,5,978,16.53,475,1475.25,1341.74,133.51,447,28,28
25,6,6,992,25.833,436,1316.7,1166.29,150.41,502,27,27
26,7,7,1002,57.318,421,1214.69,1083.19,131.5,525,28,28
27,8,8,997,29.388,445,1331.93,1290.99,40.94,490,31,31
28,9,9,937,35.653,377,1020.03,901.39,118.64,512,24,24
29,10,10,1132,47.1,502,1428.71,1250.91,177.8,566,32,32
30,1,1,1104,28.154,556,1629.57,1424.13,205.44,484,32,32
31,2,2,979,60.574,351,986.22,844.75,141.47,580,24,24
32,3,3,964,31.62,402,1079.14,897.38,181.76,510,26,26
33,4,4,1111,101.014,425,1192.7,1051.69,141.01,634,26,26
34,5,5,949,42.1,372,951.21,703.94,247.27,533,22,22
35,6,6,1111,131.844,476,1362.79,1223.06,139.73,573,31,31
36,7,7,1108,86.753,445,1146.36,973.17,173.19,603,30,30
37,8,8,932,75.704,418,1100.59,924.84,175.75,456,29,29
38,9,9,993,47.11,465,1318.83,1145.77,173.06,466,31,31
39,10,10,1105,49.183,546,1429.66,1158.96,270.7,481,39,39
40,1,1,1106,120.694,491,1398.36,1239.46,158.9,555,30,30
41,2,2,953,50.062,435,1241.19,1031.51,209.68,468,25,25
42,3,3,1054,43.657,448,1137.59,1035.38,102.21,536,35,35
43,4,4,1029,47.041,499,1387.85,1179.8,208.05,468,31,31
44,5,5,1005,51.851,340,969.82,855.38,114.44,625,20,20
45,6,6,950,18.954,438,1145.46,921.15,224.31,452,30,30
46,7,7,1089,56.877,467,1213.33,935.68,277.65,560,31,31
47,8,8,1039,127.484,441,1133.74,960.86,172.88,530,34,34
48,9,9,997,110.148,327,860.97,721.01,139.96,626,22,22
49,10,10,1038,32.923,435,1131.84,877.17,254.67,541,31,31
50,1,1,1018,52.428,417,1144.99,924.94,220.05,547,27,27
51,2,2,1020,81.384,378,997.75,734.73,263.02,592,25,25
52,3,3,1025,51.481,452,1164.26,840.2,324.06,517,28,28
53,4,4,1018,54.678,424,1189.99,994.74,195.25,538,28,28
54,5,5,1021,48.108,305,817.35,585.21,232.14,676,20,20
55,6,6,1074,60.2,443,1201.42,957.84,243.58,573,29,29
56,7,7,1113,100.064,384,975.37,787.51,187.86,677,26,26
57,8,8,1112,94.982,380,1019.68,875.83,143.85,676,28,28
58,9,9,1122,31.029,470,1233.3,989.17,244.13,586,33,33
59,10,10,1069,23.722,380,1064.86,948.76,116.1,639,25,25
60,1,1,947,36.024,430,1180.47,981.65,198.82,459,29,29
61,2,2,959,51.385,270,698.56,514.04,184.52,655,17,17
62,3,3,961,50.613,379,1015.34,813.71,201.63,532,25,25
63,4,4,1053,31.103,507,1310.31,1111.75,198.56,478,34,34
64,5,5,955,31.704,413,997.78,843.76,154.02,480,31,31
65,6,6,1079,27.14,479,1295.11,1056.5,238.61,536,32,32
66,7,7,1096,44.66,461,1112.9,866.1,246.8,567,34,34
67,8,8,1095,39.323,405,1012.84,812.22,200.62,632,29,29
68,9,9,1088,88.99,360,972.36,825.07,147.29,678,25,25
69,10,10,1069,103.501,500,1353.62,1091.62,262.0,507,31,31
70,1,1,1101,52.708,471,1303.4,1140.0,163.4,566,32,32
71,2,2,1043,52.321,400,964.29,744.6,219.69,587,28,28
72,3,3,1022,115.368,386,944.29,797.86,146.43,574,31,31
73,4,4,1021,109.97,337,859.5,752.52,106.98,628,28,28
74,5,5,1090,23.508,442,1162.43,966.68,195.75,584,32,32
75,6,6,1095,21.737,437,1157.68,1002.44,155.24,594,32,32
76,7,7,1116,44.66,449,1197.65,888.45,309.2,611,28,28
77,8,8,999,102.854,340,859.54,686.18,173.36,605,27,27
78,9,9,1006,84.934,329,789.94,612.11,177.83,627,25,25
79,10,10,1029,54.05,439,1172.08,975.15,196.93,526,32,32
80,1,1,1002,104.024,391,1041.06,860.6,180.46,553,29,29
81,2,2,1106,62.824,401,1069.1,949.26,119.84,649,28,28
82,3,3,1007,60.284,306,862.8,640.08,222.72,663,19,19
83,4,4,1047,61.058,460,1120.02,843.39,276.63,527,30,30
84,5,5,1011,51.024,379,947.91,737.43,210.48,576,28,28
85,6,6,1034,77.874,420,1048.14,837.9,210.24,548,33,33
86,7,7,1003,41.532,359,801.5,608.97,192.53,592,26,26
87,8,8,1054,38.08,413,1112.24,809.95,302.29,589,26,26
88,9,9,1043,31.053,461,1169.63,820.4,349.23,524,29,29
89,10,10,1018,62.54,413,961.51,806.12,155.39,541,32,32
90,1,1,1038,77.327,416,928.18,702.39,225.79,562,30,30
91,2,2,1005,114.854,327,747.93,596.97,150.96,630,24,24
92,3,3,1007,98.488,398,1067.42,883.56,183.86,555,27,27
93,4,4,1037,129.514,400,1011.21,789.79,221.42,581,28,28
94,5,5,1029,49.472,435,1137.61,893.4,244.21,530,32,32
95,6,6,1010,128.204,430,948.34,690.08,258.26,514,33,33
96,7,7,1061,42.23,377,905.58,635.09,270.49,634,25,25
97,8,8,1059,37.749,413,1012.22,709.1,303.12,594,26,26
