vehicle_id,sequence,event,from_node,to_node,physical_from_node,physical_to_node,departure_time,arrival_time,travel_time,travel_distance_km,charging_time,charged_range_km,remaining_range_before,remaining_range_after,onboard_passengers,related_batch_id,movement_type,from_event,to_event
0,0,Movement,1,6,1,6,22,31,9,23.39,22,0.0,160.0,136.61,0,B10,empty_repositioning,Position,Pickup
0,1,Pickup,6,6,6,6,34,31,0,0.0,2,8.534,136.61,145.144,1,B10,pickup_service,Pickup,Pickup
0,2,Movement,6,7,6,7,34,48,14,43.48,0,0.0,145.144,101.664,1,B10,passenger_flight,Position,Delivery
0,3,Delivery,7,7,7,7,51,48,0,0.0,2,8.534,101.664,110.198,0,B10,delivery_service,Delivery,Delivery
0,4,Movement,7,10,7,10,60,78,18,57.99,9,38.403,148.601,90.611,0,B53,empty_repositioning,Position,Pickup
0,5,Pickup,10,10,10,10,81,78,0,0.0,2,8.534,90.611,99.145,1,B53,pickup_service,Pickup,Pickup
0,6,Movement,10,3,10,3,81,98,17,54.92,0,0.0,99.145,44.225,1,B53,passenger_flight,Position,Delivery
0,7,Delivery,3,3,3,3,101,98,0,0.0,2,8.534,44.225,52.759,0,B53,delivery_service,Delivery,Delivery
0,8,Movement,3,2,3,2,102,107,5,4.08,1,4.267,57.026,52.946,0,B83,empty_repositioning,Position,Pickup
0,9,Pickup,2,2,2,2,110,107,0,0.0,2,8.534,52.946,61.48,1,B83,pickup_service,Pickup,Pickup
0,10,Movement,2,4,2,4,110,118,8,16.13,0,0.0,61.48,45.35,1,B83,passenger_flight,Position,Delivery
0,11,Delivery,4,4,4,4,121,118,0,0.0,2,8.534,45.35,53.884,0,B83,delivery_service,Delivery,Delivery
0,12,Movement,4,3,4,3,123,132,9,12.6,2,8.534,62.418,49.818,0,B121,empty_repositioning,Position,Pickup
0,13,Pickup,3,3,3,3,135,132,0,0.0,2,8.534,49.818,58.352,1,B121,pickup_service,Pickup,Pickup
0,14,Movement,3,6,3,6,135,147,12,32.98,0,0.0,58.352,25.372,1,B121,passenger_flight,Position,Delivery
0,15,Delivery,6,6,6,6,150,147,0,0.0,2,8.534,25.372,33.906,0,B121,delivery_service,Delivery,Delivery
0,16,Movement,6,6,6,6,159,159,0,0.0,9,38.403,72.309,72.309,0,B218,empty_repositioning,Position,Pickup
0,17,Pickup,6,6,6,6,162,159,0,0.0,2,8.534,72.309,80.843,1,B218,pickup_service,Pickup,Pickup
0,18,Movement,6,7,6,7,165,179,14,43.48,3,59.738,93.644,50.164,1,B218,passenger_flight,Position,Delivery
0,19,Delivery,7,7,7,7,182,179,0,0.0,2,8.534,50.164,58.698,0,B218,delivery_service,Delivery,Delivery
0,20,Movement,7,7,7,7,188,188,0,0.0,6,25.602,84.3,84.3,0,B352,empty_repositioning,Position,Pickup
0,21,Pickup,7,7,7,7,191,188,0,0.0,2,8.534,84.3,92.834,2,B352,pickup_service,Pickup,Pickup
0,22,Movement,7,4,7,4,191,200,9,21.43,0,34.136,92.834,71.404,2,B352,passenger_flight,Position,Delivery
0,23,Delivery,4,4,4,4,203,200,0,0.0,2,8.534,71.404,79.938,0,B352,delivery_service,Delivery,Delivery
0,24,Movement,4,4,4,4,208,208,0,0.0,5,21.335,101.273,101.273,0,B422,empty_repositioning,Position,Pickup
0,25,Pickup,4,4,4,4,211,208,0,0.0,2,8.534,101.273,109.807,1,B422,pickup_service,Pickup,Pickup
0,26,Movement,4,2,4,2,211,219,8,16.13,0,29.869,109.807,93.677,1,B422,passenger_flight,Position,Delivery
0,27,Delivery,2,2,2,2,222,219,0,0.0,2,8.534,93.677,102.211,0,B422,delivery_service,Delivery,Delivery
0,28,Movement,2,2,2,2,222,222,0,0.0,0,0.0,102.211,102.211,0,B453,empty_repositioning,Position,Pickup
0,29,Pickup,2,2,2,2,225,222,0,0.0,2,8.534,102.211,110.745,2,B453,pickup_service,Pickup,Pickup
0,30,Movement,2,4,2,4,225,233,8,16.13,0,8.534,110.745,94.615,2,B453,passenger_flight,Position,Delivery
0,31,Delivery,4,4,4,4,236,233,0,0.0,2,8.534,94.615,103.149,0,B453,delivery_service,Delivery,Delivery
0,32,Movement,4,4,4,4,244,244,0,0.0,8,34.136,137.285,137.285,0,B513,empty_repositioning,Position,Pickup
0,33,Pickup,4,4,4,4,247,244,0,0.0,2,8.534,137.285,145.819,1,B513,pickup_service,Pickup,Pickup
0,34,Movement,4,2,4,2,247,255,8,16.13,0,42.67,145.819,129.689,1,B513,passenger_flight,Position,Delivery
0,35,Delivery,2,2,2,2,258,255,0,0.0,2,8.534,129.689,138.223,0,B513,delivery_service,Delivery,Delivery
0,36,Movement,2,2,2,2,265,265,0,0.0,7,21.777,160.0,160.0,0,B587,empty_repositioning,Position,Pickup
0,37,Pickup,2,2,2,2,268,265,0,0.0,2,0.0,160.0,160.0,1,B587,pickup_service,Pickup,Pickup
0,38,Movement,2,5,2,5,268,278,10,27.57,0,21.777,160.0,132.43,1,B587,passenger_flight,Position,Delivery
0,39,Delivery,5,5,5,5,281,278,0,0.0,2,8.534,132.43,140.964,0,B587,delivery_service,Delivery,Delivery
0,40,Movement,5,5,5,5,281,281,0,0.0,0,0.0,140.964,140.964,0,B683,empty_repositioning,Position,Pickup
0,41,Pickup,5,5,5,5,284,281,0,0.0,2,8.534,140.964,149.498,1,B683,pickup_service,Pickup,Pickup
0,42,Movement,5,3,5,3,284,294,10,23.93,0,8.534,149.498,125.568,1,B683,passenger_flight,Position,Delivery
0,43,Delivery,3,3,3,3,297,294,0,0.0,2,8.534,125.568,134.102,0,B683,delivery_service,Delivery,Delivery
0,44,Movement,3,7,3,7,300,309,9,13.33,3,12.801,146.903,133.573,0,B816,empty_repositioning,Position,Pickup
0,45,Pickup,7,7,7,7,312,309,0,0.0,2,8.534,133.573,142.107,1,B816,pickup_service,Pickup,Pickup
0,46,Movement,7,4,7,4,312,321,9,21.43,0,0.0,142.107,120.677,1,B816,passenger_flight,Position,Delivery
0,47,Delivery,4,4,4,4,324,321,0,0.0,2,8.534,120.677,129.211,0,B816,delivery_service,Delivery,Delivery
0,48,Movement,4,4,4,4,325,325,0,0.0,1,4.267,133.478,133.478,0,B904,empty_repositioning,Position,Pickup
0,49,Pickup,4,4,4,4,328,325,0,0.0,2,8.534,133.478,142.012,2,B904,pickup_service,Pickup,Pickup
0,50,Movement,4,7,4,7,328,337,9,21.43,0,12.801,142.012,120.582,2,B904,passenger_flight,Position,Delivery
0,51,Delivery,7,7,7,7,340,337,0,0.0,2,8.534,120.582,129.116,0,B904,delivery_service,Delivery,Delivery
0,52,Movement,7,3,7,3,344,353,9,13.33,4,17.068,146.184,132.854,0,B1020,empty_repositioning,Position,Pickup
0,53,Pickup,3,3,3,3,356,353,0,0.0,2,8.534,132.854,141.388,1,B1020,pickup_service,Pickup,Pickup
0,54,Movement,3,9,3,9,356,373,17,52.78,0,0.0,141.388,88.608,1,B1020,passenger_flight,Position,Delivery
0,55,Delivery,9,9,9,9,376,373,0,0.0,2,8.534,88.608,97.142,0,B1020,delivery_service,Delivery,Delivery
0,56,Movement,9,9,9,9,381,381,0,0.0,5,21.335,118.477,118.477,0,B1142,empty_repositioning,Position,Pickup
0,57,Pickup,9,9,9,9,384,381,0,0.0,2,8.534,118.477,127.011,1,B1142,pickup_service,Pickup,Pickup
0,58,Movement,9,4,9,4,384,401,17,55.47,0,29.869,127.011,71.541,1,B1142,passenger_flight,Position,Delivery
0,59,Delivery,4,4,4,4,404,401,0,0.0,2,8.534,71.541,80.075,0,B1142,delivery_service,Delivery,Delivery
0,60,Movement,4,4,4,4,409,409,0,0.0,5,21.335,101.41,101.41,0,B1216,empty_repositioning,Position,Pickup
0,61,Pickup,4,4,4,4,412,409,0,0.0,2,8.534,101.41,109.944,1,B1216,pickup_service,Pickup,Pickup
0,62,Movement,4,8,4,8,412,425,13,39.54,0,29.869,109.944,70.404,1,B1216,passenger_flight,Position,Delivery
0,63,Delivery,8,8,8,8,428,425,0,0.0,2,8.534,70.404,78.938,0,B1216,delivery_service,Delivery,Delivery
0,64,Movement,8,8,8,8,433,433,0,0.0,5,21.335,100.273,100.273,0,B1262,empty_repositioning,Position,Pickup
0,65,Pickup,8,8,8,8,436,433,0,0.0,2,8.534,100.273,108.807,1,B1262,pickup_service,Pickup,Pickup
0,66,Movement,8,4,8,4,436,449,13,39.54,0,29.869,108.807,69.267,1,B1262,passenger_flight,Position,Delivery
0,67,Delivery,4,4,4,4,452,449,0,0.0,2,8.534,69.267,77.801,0,B1262,delivery_service,Delivery,Delivery
0,68,Movement,4,4,4,4,456,456,0,0.0,4,17.068,94.869,94.869,0,B1313,empty_repositioning,Position,Pickup
0,69,Pickup,4,4,4,4,459,456,0,0.0,2,8.534,94.869,103.403,1,B1313,pickup_service,Pickup,Pickup
0,70,Movement,4,9,4,9,459,476,17,55.47,0,25.602,103.403,47.933,1,B1313,passenger_flight,Position,Delivery
0,71,Delivery,9,9,9,9,479,476,0,0.0,2,8.534,47.933,56.467,0,B1313,delivery_service,Delivery,Delivery
0,72,Movement,9,9,9,9,489,489,0,0.0,10,42.67,99.137,99.137,0,B1387,empty_repositioning,Position,Pickup
0,73,Pickup,9,9,9,9,492,489,0,0.0,2,8.534,99.137,107.671,1,B1387,pickup_service,Pickup,Pickup
0,74,Movement,9,1,9,1,492,510,18,57.72,0,51.204,107.671,49.951,1,B1387,passenger_flight,Position,Delivery
0,75,Delivery,1,1,1,1,513,510,0,0.0,2,8.534,49.951,58.485,0,B1387,delivery_service,Delivery,Delivery
0,76,Movement,1,1,1,1,513,513,0,0.0,0,0.0,58.485,58.485,0,B1452,empty_repositioning,Position,Pickup
0,77,Pickup,1,1,1,1,516,513,0,0.0,2,8.534,58.485,67.019,1,B1452,pickup_service,Pickup,Pickup
0,78,Movement,1,7,1,7,516,525,9,21.03,0,8.534,67.019,45.989,1,B1452,passenger_flight,Position,Delivery
0,79,Delivery,7,7,7,7,528,525,0,0.0,2,8.534,45.989,54.523,0,B1452,delivery_service,Delivery,Delivery
0,80,Movement,7,7,7,7,544,544,0,0.0,16,68.272,122.795,122.795,0,B1594,empty_repositioning,Position,Pickup
0,81,Pickup,7,7,7,7,547,544,0,0.0,2,8.534,122.795,131.329,1,B1594,pickup_service,Pickup,Pickup
0,82,Movement,7,4,7,4,547,556,9,21.43,0,76.806,131.329,109.899,1,B1594,passenger_flight,Position,Delivery
0,83,Delivery,4,4,4,4,559,556,0,0.0,2,8.534,109.899,118.433,0,B1594,delivery_service,Delivery,Delivery
0,84,Movement,4,4,4,4,561,561,0,0.0,2,8.534,126.967,126.967,0,B1652,empty_repositioning,Position,Pickup
0,85,Pickup,4,4,4,4,564,561,0,0.0,2,8.534,126.967,135.501,1,B1652,pickup_service,Pickup,Pickup
0,86,Movement,4,2,4,2,564,572,8,16.13,0,17.068,135.501,119.371,1,B1652,passenger_flight,Position,Delivery
0,87,Delivery,2,2,2,2,575,572,0,0.0,2,8.534,119.371,127.905,0,B1652,delivery_service,Delivery,Delivery
0,88,Movement,2,2,2,2,587,587,0,0.0,12,32.095,160.0,160.0,0,B1754,empty_repositioning,Position,Pickup
0,89,Pickup,2,2,2,2,590,587,0,0.0,2,0.0,160.0,160.0,2,B1754,pickup_service,Pickup,Pickup
0,90,Movement,2,5,2,5,590,600,10,27.57,0,32.095,160.0,132.43,2,B1754,passenger_flight,Position,Delivery
0,91,Delivery,5,5,5,5,603,600,0,0.0,2,8.534,132.43,140.964,0,B1754,delivery_service,Delivery,Delivery
0,92,Movement,5,1,5,1,606,616,10,14.88,3,12.801,153.765,138.885,0,B1870,empty_repositioning,Position,Pickup
0,93,Pickup,1,1,1,1,619,616,0,0.0,2,8.534,138.885,147.419,1,B1870,pickup_service,Pickup,Pickup
0,94,Movement,1,3,1,3,619,627,8,9.61,0,0.0,147.419,137.809,1,B1870,passenger_flight,Position,Delivery
0,95,Delivery,3,3,3,3,630,627,0,0.0,2,8.534,137.809,146.343,0,B1870,delivery_service,Delivery,Delivery
0,96,Movement,3,4,3,4,644,653,9,12.6,14,13.657,160.0,147.4,0,B2108,empty_repositioning,Position,Pickup
0,97,Pickup,4,4,4,4,656,653,0,0.0,2,8.534,147.4,155.934,1,B2108,pickup_service,Pickup,Pickup
