batch_id,selected_request_id,origin,destination,max_wait,time_window_start,time_window_start_hhmm,time_window_end,time_window_end_hhmm,Transportation_min,Joby_min,Transportation_Joby_time_saving,pending_count,final_cost(원),assigned_vehicle,pickup_time,pickup_time_hhmm,delivery_time,delivery_time_hhmm,final_status
B1,R1,6,2,8,35,06:15,43,06:23,80,13,67,1,264758,15.0,22.0,06:02,36.0,06:16,Complete
B2,R2,4,9,8,40,06:20,48,06:28,102,17,85,1,264841,13.0,23.0,06:03,41.0,06:21,Complete
B3,R3,4,9,8,42,06:22,50,06:30,102,18,84,1,264930,3.0,24.0,06:04,42.0,06:22,Complete
B4,R4,6,7,8,38,06:18,46,06:26,90,14,76,1,262211,35.0,24.0,06:04,39.0,06:19,Complete
B5,R5,7,10,8,42,06:22,50,06:30,81,18,63,1,258444,6.0,24.0,06:04,43.0,06:23,Complete
B6,R6,10,3,10,42,06:22,52,06:32,101,17,84,1,264824,19.0,25.0,06:05,43.0,06:23,Complete
B7,R7,9,4,8,44,06:24,52,06:32,99,17,82,1,265009,8.0,27.0,06:07,45.0,06:25,Complete
B8,R8,10,3,10,46,06:26,56,06:36,101,17,84,1,264824,29.0,29.0,06:09,47.0,06:27,Complete
B9,R9,6,7,8,44,06:24,52,06:32,90,14,76,1,262211,45.0,30.0,06:10,45.0,06:25,Complete
B10,R10,10,4,8,44,06:24,52,06:32,66,14,52,1,269595,9.0,30.0,06:10,45.0,06:25,Complete
B11,R11,6,7,8,46,06:26,54,06:34,90,14,76,0,508100,5.0,32.0,06:12,47.0,06:27,Complete
B12,R12,6,10,7,44,06:24,51,06:31,69,12,57,0,256300,25.0,32.0,06:12,46.0,06:26,Complete
B13,R13,1,9,8,54,06:34,62,06:42,104,18,86,0,257250,30.0,36.0,06:16,55.0,06:35,Complete
B14,R14,1,10,8,52,06:32,60,06:40,55,16,39,0,255400,0.0,36.0,06:16,52.0,06:32,Complete
B15,R15,5,9,8,56,06:36,64,06:44,103,19,84,0,257150,4.0,37.0,06:17,57.0,06:37,Complete
B16,R16,6,7,8,52,06:32,60,06:40,90,14,76,0,254050,55.0,38.0,06:18,53.0,06:33,Complete
B17,R17,2,9,8,56,06:36,64,06:44,60,16,44,1,262634,1.0,40.0,06:20,57.0,06:37,Complete
