vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,844,42.419,25,24,414,1515.69,1457.97,57.72,370,30,30
1,2,2,819,63.454,25,23,362,1279.92,1242.98,36.94,403,27,27
2,3,3,819,58.343,27,24,362,1270.67,1239.55,31.12,401,28,28
3,4,4,847,47.206,24,22,363,1307.99,1231.49,76.5,426,29,29
4,5,5,838,52.96,29,25,369,1283.41,1178.72,104.69,415,27,27
5,6,6,828,26.556,26,23,372,1334.66,1233.73,100.93,398,29,29
6,7,7,816,61.222,27,23,370,1297.68,1208.88,88.8,384,31,31
7,8,8,826,86.502,27,23,331,1159.4,1082.14,77.26,449,23,23
8,9,9,848,48.636,33,27,403,1401.36,1285.28,116.08,381,32,32
9,10,10,841,45.981,28,26,390,1394.87,1331.9,62.97,393,29,29
10,1,1,826,33.576,27,23,354,1259.61,1159.09,100.52,410,31,31
11,2,2,822,38.879,31,25,365,1258.78,1113.35,145.43,403,27,27
12,3,3,845,48.023,32,24,358,1196.99,1022.54,174.45,429,29,29
13,4,4,828,87.944,25,22,315,1091.71,1021.37,70.34,459,27,27
14,5,5,812,36.91,26,22,319,1091.51,1042.1,49.41,441,26,26
15,6,6,811,133.588,30,24,300,973.7,894.74,78.96,459,26,26
16,7,7,813,51.552,36,28,358,1189.12,1041.46,147.66,393,31,31
17,8,8,801,64.994,26,24,324,1136.83,1074.65,62.18,421,28,28
18,9,9,818,15.264,33,22,341,1135.64,830.93,304.71,421,28,28
19,10,10,829,37.075,30,25,374,1316.83,1179.91,136.92,397,29,29
20,1,1,823,81.065,34,29,381,1247.43,1168.19,79.24,374,34,34
21,2,2,811,32.317,34,28,366,1246.41,1036.89,209.52,379,33,33
22,3,3,819,37.78,27,25,326,1132.39,1090.96,41.43,429,32,32
23,4,4,816,44.908,31,24,363,1243.9,1084.9,159.0,397,28,28
24,5,5,820,95.364,32,24,315,1011.67,865.58,146.09,451,27,27
25,6,6,824,23.905,35,28,347,1133.81,1022.03,111.78,417,30,30
