vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1086,43.413,530,1627.99,1548.15,79.84,492,32,32
1,2,2,1110,51.586,587,1785.61,1579.08,206.53,455,34,34
2,3,3,1130,48.983,586,1823.19,1686.53,136.66,472,36,36
3,4,4,1111,47.973,569,1818.09,1728.15,89.94,480,31,31
4,5,5,1074,34.921,558,1740.86,1589.61,151.25,456,30,30
5,6,6,1131,28.897,584,1862.2,1722.49,139.71,485,31,31
6,7,7,1099,57.689,554,1736.65,1537.11,199.54,485,30,30
7,8,8,1108,29.511,503,1549.87,1456.1,93.77,547,29,29
8,9,9,1126,27.148,582,1794.41,1652.15,142.26,478,33,33
9,10,10,1096,48.404,538,1664.1,1507.8,156.3,498,30,30
10,1,1,1105,25.189,578,1700.79,1468.41,232.38,457,35,35
11,2,2,1088,62.824,538,1646.75,1420.9,225.85,490,30,30
12,3,3,1079,40.964,516,1563.59,1453.42,110.17,499,32,32
13,4,4,1112,43.398,586,1768.73,1547.95,220.78,458,34,34
14,5,5,1107,40.244,562,1679.3,1446.29,233.01,479,33,33
15,6,6,1094,43.493,570,1747.58,1513.67,233.91,458,33,33
16,7,7,1101,56.582,540,1678.73,1439.91,238.82,501,30,30
17,8,8,1121,38.113,545,1654.19,1527.61,126.58,512,32,32
18,9,9,1136,49.117,541,1635.92,1429.0,206.92,529,33,33
19,10,10,1082,31.105,548,1737.67,1544.84,192.83,472,31,31
20,1,1,1138,43.257,546,1644.43,1419.92,224.51,530,31,31
21,2,2,1108,29.976,510,1511.62,1312.49,199.13,542,28,28
22,3,3,1098,40.91,549,1558.67,1271.13,287.54,489,30,30
23,4,4,1112,68.232,526,1549.5,1290.84,258.66,528,29,29
24,5,5,1108,114.224,512,1495.3,1325.89,169.41,528,34,34
25,6,6,1005,22.83,503,1541.05,1354.17,186.88,442,30,30
26,7,7,1113,37.574,510,1491.35,1235.42,255.93,543,30,30
27,8,8,997,95.024,382,1073.85,889.09,184.76,571,22,22
28,9,9,990,107.95,426,1262.57,1151.94,110.63,506,29,29
29,10,10,1060,54.96,478,1367.24,1232.84,134.4,522,30,30
30,1,1,1076,44.119,577,1640.43,1371.36,269.07,427,36,36
31,2,2,1137,44.867,575,1684.8,1245.2,439.6,498,32,32
32,3,3,1036,50.274,488,1411.95,1132.23,279.72,494,27,27
33,4,4,1110,133.154,547,1530.96,1316.38,214.58,495,34,34
34,5,5,1082,30.584,563,1593.9,1290.12,303.78,451,34,34
35,6,6,985,36.024,413,1216.3,984.03,232.27,522,25,25
36,7,7,1121,45.639,537,1538.23,1130.56,407.67,530,27,27
37,8,8,1009,19.078,464,1253.61,1018.96,234.65,489,28,28
38,9,9,992,113.064,428,1248.31,1125.35,122.96,510,27,27
39,10,10,1082,67.228,505,1458.66,1186.14,272.52,511,33,33
40,1,1,974,45.182,451,1254.57,1005.7,248.87,465,29,29
41,2,2,945,43.504,440,1312.15,966.85,345.3,461,22,22
42,3,3,948,40.964,460,1296.05,1003.37,292.68,436,26,26
43,4,4,1096,61.214,511,1483.46,1176.45,307.01,531,27,27
44,5,5,1021,25.207,514,1465.47,1181.42,284.05,445,31,31
45,6,6,1022,29.384,447,1270.49,1061.58,208.91,519,28,28
46,7,7,969,48.256,431,1185.98,930.54,255.44,486,26,26
47,8,8,1099,92.108,424,1186.2,832.63,353.57,633,21,21
48,9,9,1107,48.399,503,1424.06,1061.6,362.46,552,26,26
49,10,10,1069,27.798,586,1646.07,1357.34,288.73,415,34,34
50,1,1,1106,53.118,524,1443.58,1187.5,256.08,512,35,35
51,2,2,1088,45.219,489,1404.25,1041.85,362.4,541,29,29
