horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.003
20,50,23,23,16,16,4217,15,883410.0,20.008
40,70,26,26,14,30,4203,15,1001790.0,20.005
60,90,31,31,18,48,4185,15,1105890.0,20.003
80,110,37,37,22,70,4163,15,1266330.0,20.171
100,130,43,43,26,96,4137,15,1399140.0,20.003
120,150,73,73,23,119,4114,15,2120680.0,20.135
140,170,132,129,83,202,4028,18,8049330.0,20.256
160,190,112,106,73,275,3951,22,11548420.0,20.255
180,210,98,94,65,340,3882,26,8769180.0,20.29
200,230,81,77,48,388,3830,30,7849280.0,20.106
220,250,72,70,41,429,3788,31,5651280.0,20.08
240,270,117,112,46,475,3740,33,15020050.0,20.909
260,290,182,172,107,582,3628,38,23776460.0,20.009
280,310,182,166,95,677,3517,54,29771980.0,20.008
300,330,171,156,98,775,3413,60,25310720.0,20.016
320,350,151,134,83,858,3316,74,29078780.0,20.01
340,370,124,118,81,939,3229,80,12620100.0,20.11
360,390,88,88,65,1004,3164,80,2797020.0,20.435
380,410,79,79,46,1050,3118,80,2679430.0,20.129
400,430,81,80,52,1102,3066,80,4184180.0,20.035
420,450,69,68,47,1149,3018,81,3860140.0,20.209
440,470,59,59,37,1186,2981,81,2064340.0,20.004
460,490,68,68,39,1225,2942,81,2342290.0,20.004
480,510,89,89,49,1274,2893,81,2839610.0,20.006
500,530,132,132,76,1350,2817,81,3560080.0,20.014
520,550,138,132,86,1436,2728,84,12393770.0,20.013
540,570,134,125,74,1510,2646,92,16660620.0,20.006
560,590,125,116,71,1581,2567,100,16318490.0,20.007
580,610,140,134,82,1663,2481,104,13457830.0,20.013
600,630,164,156,80,1743,2397,108,16688520.0,20.009
620,650,210,163,100,1843,2279,126,70365960.0,20.017
640,670,246,181,96,1939,2153,156,92299920.0,20.026
660,690,306,180,99,2038,2015,195,181626440.0,20.034
680,710,391,177,105,2143,1842,263,308408430.0,20.041
700,730,441,176,102,2245,1623,380,384773050.0,20.025
720,750,393,156,90,2335,1410,503,347834680.0,20.022
740,770,308,162,88,2423,1207,618,217039130.0,20.027
760,790,228,166,99,2522,1070,656,89765000.0,20.02
780,810,193,164,99,2621,944,683,43300710.0,20.015
800,830,176,166,94,2715,841,692,16511820.0,20.02
820,850,196,173,99,2814,731,703,33364770.0,20.017
840,870,179,148,94,2908,612,728,44017350.0,20.008
860,890,146,134,88,2996,512,740,19470200.0,20.008
880,910,109,109,70,3066,442,740,4134880.0,20.476
900,930,116,106,63,3129,371,748,19255470.0,20.012
920,950,114,105,70,3199,295,754,18344760.0,20.494
940,970,107,97,58,3257,233,758,19952700.0,20.318
960,990,100,91,63,3320,163,765,18326460.0,20.272
980,1010,83,77,44,3364,116,768,12552920.0,20.176
1000,1030,72,69,50,3414,63,771,7535140.0,20.144
1020,1050,42,42,33,3447,30,771,1606160.0,20.107
1040,1070,22,21,15,3462,14,772,2394440.0,20.062
1060,1090,14,14,12,3474,2,772,617450.0,20.055
1080,1110,2,2,2,3476,0,772,98330.0,20.003
1100,1130,0,0,0,3476,0,772,,0.0
1120,1150,0,0,0,3476,0,772,,0.0
