horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.014
20,50,23,23,16,16,3319,0,883410,10.004
40,70,26,26,14,30,3305,0,1027310,10.003
60,90,31,31,18,48,3287,0,1140710,10.003
80,110,37,37,22,70,3265,0,1325590,10.004
100,130,43,42,25,95,3240,0,3683380,10.076
120,150,74,72,22,117,3216,2,5624240,10.333
140,170,132,120,75,192,3137,6,18451170,10.009
160,190,119,98,63,255,3059,21,29954810,10.009
180,210,104,95,64,319,2987,29,16382100,10.008
200,230,84,76,48,367,2933,35,14740650,10.006
220,250,73,70,41,408,2890,37,7573540,10.325
240,270,117,111,45,453,2844,38,15116430,10.008
260,290,184,130,73,526,2759,50,83329100,10.011
280,310,211,120,65,591,2644,100,133288120,10.014
300,330,196,116,64,655,2542,138,118226080,10.015
320,350,178,109,65,720,2430,185,103896580,10.016
340,370,136,101,64,784,2341,210,55510110,10.01
360,390,98,80,58,842,2269,224,28556760,10.007
380,410,82,77,43,885,2221,229,9884370,10.008
400,430,82,79,50,935,2169,231,7639510,10.007
420,450,70,68,46,981,2121,233,5587390,10.357
440,470,60,59,36,1017,2084,234,3637440,10.267
460,490,69,67,38,1055,2045,235,5343130,10.302
480,510,90,89,50,1105,1994,236,4447000,10.006
500,530,131,110,61,1166,1931,238,33334630,10.01
520,550,150,104,64,1230,1844,261,70012520,10.011
540,570,148,102,54,1284,1764,287,69287010,10.01
560,590,141,108,63,1347,1676,312,50620420,10.011
580,610,147,111,62,1409,1601,325,56380460,10.013
600,630,182,112,57,1466,1517,352,104881170,10.013
620,650,228,123,74,1540,1402,393,155744730,10.014
640,670,267,115,56,1596,1282,457,221673550,10.019
660,690,333,106,58,1654,1149,532,331447840,10.021
680,710,423,95,55,1709,978,648,478952570,10.023
700,730,475,85,52,1761,766,808,572513580,10.026
720,750,434,86,51,1812,544,979,512990130,10.025
740,770,340,97,49,1861,339,1135,361387500,10.019
760,790,258,113,62,1923,201,1211,212665870,10.018
780,810,201,94,62,1985,73,1277,152046660,10.015
800,816,73,26,25,2010,12,1313,68284790,10.156
