horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,8,0,0,3320,0,1440513,20.002
20,50,23,16,12,12,3308,0,3249023,20.059
40,70,30,15,9,21,3296,3,4586067,20.004
60,90,37,25,15,36,3276,8,5551535,20.003
80,110,41,22,15,51,3257,12,6075952,20.01
100,130,50,32,18,69,3234,17,7056266,20.068
120,150,83,62,17,86,3208,26,10787492,20.068
140,170,139,102,66,152,3136,32,17767972,20.128
160,190,132,70,47,199,3062,59,19798475,20.17
180,210,120,67,46,245,2991,84,18102160,20.258
200,230,101,58,38,283,2931,106,14386733,20.055
220,250,84,50,33,316,2885,119,11916966,20.152
240,270,124,71,35,351,2841,128,17838359,20.12
260,290,193,116,70,421,2752,147,27273612,20.015
280,310,216,119,74,495,2638,187,30981660,20.011
300,330,201,107,65,560,2540,220,28770323,20.014
320,350,187,101,59,619,2437,264,27407013,20.157
340,370,154,86,59,678,2346,296,21780899,20.017
360,390,114,65,50,728,2272,320,16697396,20.065
380,410,96,53,28,756,2227,337,14550841,20.177
400,430,99,59,38,794,2174,352,14267262,20.132
420,450,86,46,31,825,2125,370,12800621,20.062
440,470,75,40,25,850,2086,384,11590510,20.041
460,490,82,50,28,878,2045,397,12343033,20.042
480,510,101,68,36,914,1996,410,14337068,20.072
500,530,144,94,55,969,1931,420,18732777,20.2
520,550,161,93,60,1029,1847,444,23114771,20.077
540,570,162,98,57,1086,1761,473,23803996,20.013
560,590,149,81,49,1135,1683,502,21687824,20.269
580,610,165,91,60,1195,1598,527,24100670,20.102
600,630,189,106,48,1243,1522,555,26110688,20.009
620,650,243,140,88,1331,1393,596,35273219,20.01
640,670,268,132,67,1398,1277,645,39153312,20.023
660,690,335,138,59,1457,1154,709,51801315,20.031
680,710,435,154,89,1546,963,811,69966078,20.021
700,730,463,152,82,1628,755,937,76715728,20.034
720,750,423,141,84,1712,534,1074,71834179,20.024
740,770,330,135,70,1782,343,1195,54539324,20.021
760,790,262,148,85,1867,194,1259,38925854,20.014
780,810,194,113,78,1945,67,1308,28975535,20.011
800,816,67,16,16,1961,27,1332,13082607,20.005
