horizon_start,horizon_end,request_id,batch_id,planned_visit,planned_pickup_time,committed,drop_penalty
0,30,R1,B1,True,20.0,False,2078100
0,30,R2,B2,True,24.0,False,1480400
20,50,R1,B1,True,20.0,True,2178100
20,50,R2,B2,True,24.0,True,1580400
20,50,R3,B3,True,39.0,True,2100400
20,50,R4,B4,True,39.0,True,1679800
20,50,R5,B5,True,43.0,False,2090400
20,50,R6,B6,True,48.0,False,1680800
20,50,R7,B7,True,48.0,False,1816500
40,70,R5,B5,True,43.0,True,2190400
40,70,R6,B6,True,48.0,True,1780800
40,70,R7,B7,True,48.0,True,1916500
40,70,R8,B8,True,51.0,True,2090400
40,70,R9,B9,True,58.0,True,1679800
40,70,R10,B10,True,59.0,True,1541900
40,70,R11,B11,True,64.0,False,1541900
40,70,R12,B12,True,66.0,False,2090400
40,70,R13,B13,True,67.0,False,1480400
60,90,R11,B11,True,64.0,True,1641900
60,90,R12,B12,True,66.0,True,2190400
60,90,R13,B13,True,67.0,True,1580400
80,110,R14,B14,True,100.0,False,1160600
80,110,R15,B15,True,103.0,False,1538500
80,110,R16,B16,True,107.0,False,1160600
80,110,R17,B17,True,108.0,False,1160600
80,110,R18,B18,True,110.0,False,1160600
80,110,R19,B19,True,109.0,False,1716600
100,130,R14,B14,True,100.0,True,1260600
100,130,R15,B15,True,103.0,True,1638500
100,130,R16,B16,True,107.0,True,1260600
100,130,R17,B17,True,108.0,True,1260600
100,130,R18,B18,True,110.0,True,1260600
100,130,R19,B19,True,109.0,True,1816600
100,130,R20,B20,True,116.0,True,2078100
100,130,R21,B21,True,119.0,True,1489700
100,130,R22,B22,True,121.0,False,1489700
100,130,R23,B23,True,121.0,False,1506500
100,130,R24,B24,True,129.0,False,1472100
120,150,R22,B22,True,121.0,True,1589700
120,150,R23,B23,True,121.0,True,1606500
120,150,R24,B24,True,129.0,True,1572100
120,150,R25,B25,True,133.0,True,1472100
120,150,R26,B26,True,142.0,False,1428200
