horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,2,1,0,0,742,0,347739,600.015
20,50,7,2,1,1,741,0,1211623,600.006
40,70,12,6,3,4,737,1,1856340,600.007
60,90,8,3,3,7,731,4,1340269,600.006
80,110,8,6,0,7,729,6,980563,600.04
100,130,11,10,6,13,723,6,1094491,600.036
120,150,13,12,5,18,718,6,1328631,600.017
140,170,32,31,17,35,700,7,3099722,600.217
160,190,41,38,21,56,679,7,4083606,600.125
180,210,30,26,21,77,657,8,3092150,600.123
200,230,20,17,12,89,643,10,2427571,600.063
220,250,16,14,10,99,633,10,1813848,600.005
240,270,25,23,8,107,624,11,2714752,600.061
260,290,50,43,30,137,593,12,5455950,600.264
280,310,41,33,20,157,572,13,4972779,600.11
300,330,46,37,18,175,550,17,5687598,600.078
320,350,34,27,21,196,527,19,3999907,600.129
340,370,29,23,12,208,512,22,3516552,600.102
360,390,27,19,15,223,497,22,3574835,600.007
380,410,20,10,6,229,488,25,3030824,600.041
400,430,18,10,6,235,477,30,2690154,600.007
420,450,24,18,9,244,467,31,3186288,600.094
440,470,21,14,11,255,454,33,3022201,600.038
460,490,9,3,3,258,448,36,1578310,600.006
480,510,17,11,2,260,444,38,2336028,600.047
500,530,26,22,14,274,429,39,3214878,600.117
520,550,30,23,13,287,413,42,3502117,600.038
540,570,36,31,19,306,393,43,4221226,600.051
560,590,30,24,17,323,372,47,3660405,600.013
580,610,27,20,13,336,358,48,3152513,600.076
600,630,28,20,8,344,349,49,3470706,600.059
620,650,44,36,21,365,323,54,5220111,600.195
640,670,59,54,26,391,296,55,6026367,600.324
660,690,83,77,37,428,257,57,8898890,600.495
680,710,99,94,54,482,200,60,10307962,600.116
700,730,95,90,59,541,140,61,9176608,600.286
720,750,67,62,43,584,95,63,6617536,600.053
740,770,52,47,23,607,70,65,5073526,600.076
760,790,55,52,36,643,33,66,5119866,600.3
780,810,33,28,19,662,13,67,3756518,600.111
800,816,13,8,8,670,4,68,2092319,600.133
