vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1069,46.487,557,1790.36,1660.71,129.65,456,28,28
1,2,2,1123,65.258,596,1910.95,1800.85,110.1,461,33,33
2,3,3,1090,50.44,557,1775.4,1689.1,86.3,465,34,34
3,4,4,1088,46.032,567,1827.94,1725.03,102.91,459,31,31
4,5,5,1101,56.336,566,1786.43,1733.66,52.77,469,33,33
5,6,6,1108,16.94,588,1770.34,1610.31,160.03,448,36,36
6,7,7,1088,72.944,533,1667.51,1577.66,89.85,493,31,31
7,8,8,1096,95.024,459,1434.41,1394.94,39.47,579,29,29
8,9,9,1033,115.754,474,1477.59,1444.61,32.98,501,29,29
9,10,10,1104,61.611,593,1762.63,1649.9,112.73,435,38,38
10,1,1,1102,36.46,556,1680.93,1610.12,70.81,476,35,35
11,2,2,1063,50.949,520,1561.73,1435.64,126.09,477,33,33
12,3,3,1101,77.333,549,1666.81,1432.09,234.72,484,34,34
13,4,4,1108,21.718,555,1640.9,1467.32,173.58,487,33,33
14,5,5,1081,31.704,539,1651.57,1506.6,144.97,482,30,30
15,6,6,1070,76.552,487,1424.89,1349.15,75.74,517,33,33
16,7,7,1086,25.476,552,1686.91,1470.8,216.11,470,32,32
17,8,8,1091,22.856,488,1477.27,1398.02,79.25,545,29,29
18,9,9,1075,77.702,499,1534.48,1516.44,18.04,508,34,34
19,10,10,1121,78.304,555,1660.74,1336.8,323.94,504,31,31
20,1,1,981,43.973,496,1394.76,1250.17,144.59,415,35,35
21,2,2,1114,43.089,534,1668.46,1463.69,204.77,518,31,31
22,3,3,1112,120.674,539,1552.78,1385.32,167.46,511,31,31
23,4,4,1119,58.765,531,1613.21,1453.39,159.82,522,33,33
24,5,5,986,41.519,449,1291.04,1135.06,155.98,483,27,27
25,6,6,1041,26.382,483,1447.58,1119.88,327.7,504,27,27
26,7,7,1105,18.513,518,1542.58,1349.31,193.27,519,34,34
27,8,8,975,71.439,395,1114.99,1026.27,88.72,524,28,28
28,9,9,1007,48.238,466,1390.15,1226.64,163.51,479,31,31
29,10,10,1000,31.58,463,1336.04,1158.93,177.11,481,28,28
30,1,1,991,55.344,442,1284.63,1080.2,204.43,493,28,28
31,2,2,995,19.307,431,1229.65,1059.96,169.69,506,29,29
32,3,3,1097,113.614,456,1293.03,1152.31,140.72,583,29,29
33,4,4,1027,44.794,482,1388.88,1146.03,242.85,485,30,30
34,5,5,1002,41.49,457,1333.4,1112.93,220.47,487,29,29
35,6,6,945,18.954,428,1207.75,997.54,210.21,459,29,29
36,7,7,1021,63.462,421,1161.67,980.55,181.12,544,28,28
37,8,8,1050,69.915,496,1344.98,1155.66,189.32,488,33,33
38,9,9,924,93.744,404,1094.24,999.65,94.59,458,31,31
39,10,10,1104,45.79,509,1482.38,1261.42,220.96,529,33,33
40,1,1,951,45.458,426,1208.47,988.48,219.99,473,26,26
41,2,2,944,28.423,396,1029.94,772.33,257.61,496,26,26
42,3,3,1076,45.711,512,1385.72,1099.62,286.1,502,31,31
43,4,4,1114,59.088,535,1498.69,1286.57,212.12,511,34,34
44,5,5,1100,33.597,477,1316.99,1114.23,202.76,555,34,34
45,6,6,1132,67.632,527,1462.14,1082.29,379.85,541,32,32
46,7,7,943,39.582,391,1058.94,859.43,199.51,504,24,24
47,8,8,939,75.704,340,883.02,710.34,172.68,553,23,23
48,9,9,933,93.744,372,972.48,819.21,153.27,507,27,27
49,10,10,1115,32.55,542,1420.39,1094.32,326.07,509,32,32
