vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1043,83.054,529,1645.54,1554.7,90.84,454,30,30
1,2,2,1096,52.641,564,1797.9,1691.19,106.71,468,32,32
2,3,3,1076,49.504,531,1691.05,1638.27,52.78,481,32,32
3,4,4,1092,47.24,555,1781.03,1663.32,117.71,475,31,31
4,5,5,1082,79.694,548,1720.89,1602.64,118.25,478,28,28
5,6,6,1123,27.438,531,1618.15,1511.1,107.05,526,33,33
6,7,7,1088,72.944,558,1753.18,1691.0,62.18,462,34,34
7,8,8,1107,43.165,534,1659.86,1492.62,167.24,511,31,31
8,9,9,1088,92.369,521,1617.89,1515.91,101.98,505,31,31
9,10,10,1104,33.224,579,1805.58,1656.58,149.0,455,35,35
10,1,1,1142,56.005,537,1704.8,1569.82,134.98,543,31,31
11,2,2,1120,41.299,547,1658.37,1534.22,124.15,505,34,34
12,3,3,1079,40.964,480,1470.85,1363.95,106.9,541,29,29
13,4,4,1009,45.01,513,1540.28,1358.78,181.5,436,30,30
14,5,5,1128,39.341,551,1711.01,1560.45,150.56,513,32,32
15,6,6,1115,27.276,557,1636.68,1449.72,186.96,492,33,33
16,7,7,969,66.374,432,1283.1,1148.36,134.74,485,26,26
17,8,8,958,15.768,419,1257.09,1226.29,30.8,479,30,30
18,9,9,993,106.83,435,1351.1,1351.1,0.0,494,32,32
19,10,10,985,32.39,482,1412.12,1159.94,252.18,447,28,28
20,1,1,1001,44.156,482,1394.95,1198.62,196.33,459,30,30
21,2,2,1031,52.786,478,1408.21,1272.72,135.49,495,29,29
22,3,3,1004,50.903,469,1373.08,1186.29,186.79,479,28,28
23,4,4,1079,56.055,475,1426.63,1346.43,80.2,540,32,32
24,5,5,1033,15.873,448,1325.79,1247.2,78.59,523,31,31
25,6,6,1089,144.088,467,1386.02,1372.41,13.61,554,34,34
26,7,7,1015,60.048,443,1297.11,1156.12,140.99,518,27,27
27,8,8,986,34.439,451,1316.04,1235.0,81.04,473,31,31
28,9,9,1135,47.468,488,1362.73,1106.17,256.56,591,28,28
29,10,10,1121,78.304,471,1373.39,1166.08,207.31,592,29,29
30,1,1,1106,104.004,550,1549.93,1419.91,130.02,486,35,35
31,2,2,965,49.903,427,1155.08,957.87,197.21,480,29,29
32,3,3,996,60.284,410,1155.31,949.61,205.7,538,24,24
33,4,4,1014,54.678,441,1190.53,976.38,214.15,515,29,29
34,5,5,1002,51.024,430,1188.98,889.25,299.73,518,27,27
35,6,6,1022,35.358,406,1151.2,981.08,170.12,562,27,27
36,7,7,1103,63.14,488,1315.47,1177.96,137.51,551,32,32
37,8,8,1114,72.646,462,1229.21,978.33,250.88,596,28,28
38,9,9,1118,33.714,449,1265.35,1041.91,223.44,617,26,26
39,10,10,980,45.864,463,1196.85,994.52,202.33,455,31,31
40,1,1,1030,44.169,462,1318.01,1135.89,182.12,512,28,28
41,2,2,1028,52.47,377,943.01,700.8,242.21,603,24,24
42,3,3,1108,102.574,408,1111.65,858.5,253.15,648,26,26
43,4,4,1018,44.119,486,1306.89,1049.02,257.87,470,31,31
44,5,5,1101,61.447,493,1284.64,956.31,328.33,552,28,28
45,6,6,1108,97.311,464,1263.54,1100.06,163.48,580,32,32
46,7,7,950,47.302,385,986.53,758.88,227.65,515,25,25
47,8,8,1131,54.789,416,1128.61,985.14,143.47,657,29,29
48,9,9,928,35.2,385,1081.01,993.72,87.29,489,27,27
49,10,10,1039,45.088,451,1150.2,880.57,269.63,530,29,29
50,1,1,1082,45.244,500,1353.75,1027.86,325.89,522,30,30
51,2,2,1108,109.544,394,1041.33,883.45,157.88,662,26,26
52,3,3,1112,111.484,487,1314.05,1049.35,264.7,561,32,32
53,4,4,1119,59.328,429,1196.98,980.46,216.52,638,26,26
54,5,5,1080,33.817,365,1007.1,859.94,147.16,665,25,25
55,6,6,985,36.024,325,871.87,656.5,215.37,612,24,24
56,7,7,943,46.544,424,1070.76,839.07,231.69,463,28,28
57,8,8,1099,66.458,488,1277.53,950.61,326.92,545,33,33
58,9,9,931,93.744,393,1035.62,847.46,188.16,484,27,27
59,10,10,1091,60.241,476,1341.66,1141.56,200.1,553,31,31
60,1,1,1075,23.197,499,1348.43,1134.5,213.93,508,34,34
61,2,2,1096,52.001,493,1250.79,959.15,291.64,537,33,33
62,3,3,1107,50.222,428,1176.12,1065.0,111.12,617,31,31
63,4,4,1035,82.812,352,908.94,772.29,136.65,635,24,24
64,5,5,1046,79.258,469,1204.45,932.8,271.65,513,32,32
65,6,6,1064,82.063,433,1033.19,850.41,182.78,567,32,32
66,7,7,1048,59.522,399,1005.96,788.63,217.33,595,27,27
67,8,8,1111,37.345,460,1284.54,1131.93,152.61,591,30,30
68,9,9,933,93.744,372,922.47,841.0,81.47,505,28,28
69,10,10,957,22.842,430,1161.71,942.47,219.24,473,27,27
70,1,1,1020,52.428,426,1096.05,793.99,302.06,534,30,30
71,2,2,1057,110.628,369,889.59,749.84,139.75,630,29,29
72,3,3,1023,115.368,434,985.15,796.38,188.77,517,36,36
73,4,4,1060,49.239,474,1297.8,1071.15,226.65,522,32,32
74,5,5,1009,88.588,411,1021.96,828.75,193.21,536,31,31
75,6,6,1021,87.482,431,1120.52,881.89,238.63,530,30,30
76,7,7,1002,17.675,349,880.0,684.34,195.66,599,27,27
77,8,8,997,18.984,344,850.88,673.64,177.24,599,27,27
78,9,9,999,68.023,401,1019.37,808.11,211.26,542,28,28
79,10,10,1080,88.679,504,1287.43,1060.18,227.25,502,37,37
80,1,1,996,91.38,367,847.96,604.19,243.77,571,29,29
81,2,2,1000,114.854,314,850.28,830.47,19.81,634,26,26
82,3,3,1007,107.498,360,867.07,681.44,185.63,591,28,28
83,4,4,1090,82.814,407,1095.72,814.26,281.46,631,26,26
84,5,5,1033,78.087,315,852.13,670.99,181.14,670,24,24
85,6,6,1007,81.574,324,794.34,641.54,152.8,633,25,25
86,7,7,1004,72.944,352,882.0,739.65,142.35,602,25,25
87,8,8,1005,33.216,411,1076.33,836.29,240.04,540,27,27
88,9,9,1057,15.154,450,1129.25,829.62,299.63,545,31,31
89,10,10,1030,59.666,381,902.94,715.89,187.05,589,30,30
90,1,1,1039,90.128,431,972.51,778.34,194.17,540,34,34
91,2,2,1032,57.088,360,886.57,677.42,209.15,624,24,24
