horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,0,0,0,0,577,0,,0.0
20,50,3,0,0,0,577,0,395350.0,20.002
40,70,3,0,0,0,577,0,412777.0,20.006
60,90,4,0,0,0,574,3,657748.0,20.003
80,110,2,1,1,1,573,3,276578.0,20.003
100,130,2,0,0,1,573,3,275920.0,20.003
120,150,11,9,2,3,569,5,1236847.0,20.015
140,170,22,21,11,14,558,5,2051438.0,20.104
160,190,26,17,14,28,544,5,2917550.0,20.022
180,210,21,9,8,36,532,9,2573707.0,20.021
200,230,17,6,3,39,523,15,2328415.0,20.003
220,250,13,5,3,42,516,19,1620312.0,20.018
240,270,21,11,4,46,511,20,2488612.0,20.006
260,290,43,28,13,59,494,24,4890387.0,20.053
280,310,50,31,19,78,467,32,5905130.0,20.102
300,330,45,28,20,98,441,38,5098208.0,20.136
320,350,38,24,15,113,419,45,4450018.0,20.091
340,370,28,17,11,124,403,50,3211143.0,20.092
360,390,19,11,9,133,391,53,2315398.0,20.005
380,410,20,14,7,140,381,56,2435233.0,20.066
400,430,25,20,11,151,368,58,2702613.0,20.028
420,450,22,14,11,162,356,59,2503322.0,20.003
440,470,15,7,7,169,345,63,2062251.0,20.004
460,490,11,2,1,170,341,66,1530275.0,20.003
480,510,19,11,3,173,334,70,2245450.0,20.004
500,530,31,21,14,187,316,74,3409093.0,20.137
520,550,28,20,11,198,304,75,2967590.0,20.152
540,570,30,21,15,213,283,81,3493111.0,20.059
560,590,24,18,11,224,269,84,2691305.0,20.004
580,610,34,20,10,234,257,86,4061648.0,20.118
600,630,46,28,18,252,230,95,5698425.0,20.028
620,650,41,21,15,267,208,102,5150773.0,20.113
640,670,51,29,12,279,188,110,6485012.0,20.154
660,690,60,35,21,300,152,125,8116210.0,20.083
680,710,54,37,22,322,121,134,6765350.0,20.04
700,730,55,37,24,346,90,141,6755920.0,20.21
720,750,43,21,16,362,66,149,5987299.0,20.026
740,770,37,13,6,368,45,164,5537915.0,20.045
760,790,37,25,13,381,23,173,5350387.0,20.149
780,810,23,11,9,390,7,180,3128317.0,20.064
800,816,7,1,1,391,5,181,1053036.0,20.082
