horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,390670,10.007
20,50,23,23,16,16,3319,0,896170,10.122
40,70,26,25,13,29,3305,1,2646890,10.011
60,90,31,31,18,47,3287,1,1159310,10.186
80,110,37,37,22,69,3265,1,1430740,10.071
100,130,43,42,24,93,3241,1,3774570,10.049
120,150,75,72,21,114,3218,3,7371760,10.006
140,170,134,104,61,175,3149,11,43998400,10.01
160,190,131,78,47,222,3071,42,75831670,10.009
180,210,116,75,48,270,2996,69,59232200,10.009
200,230,93,76,46,316,2935,84,26114040,10.01
220,250,75,70,43,359,2888,88,10251750,10.007
240,270,115,97,38,397,2849,89,29455110,10.008
260,290,189,98,60,457,2769,109,135333860,10.012
280,310,221,83,45,502,2658,175,203117810,10.016
300,330,210,83,43,545,2560,230,189086340,10.015
320,350,196,77,44,589,2448,298,180643640,10.012
340,370,154,77,46,635,2351,349,119149450,10.011
360,390,108,69,44,679,2277,379,59809510,10.008
380,410,90,73,41,720,2223,392,28148960,10.007
400,430,84,72,43,763,2174,398,20620380,10.007
420,450,75,64,42,805,2123,407,18998010,10.006
440,470,62,59,34,839,2086,410,6628320,10.287
460,490,71,68,39,878,2045,412,6947550,10.285
480,510,90,82,45,923,1999,413,14436370,10.007
500,530,136,88,48,971,1943,421,72965840,10.009
520,550,162,77,47,1018,1860,457,127860110,10.011
540,570,164,83,44,1062,1773,500,121004620,10.01
560,590,150,83,47,1109,1685,541,101486130,10.01
580,610,156,81,38,1147,1620,568,114344980,10.01
600,630,201,84,38,1185,1537,613,174913050,10.012
620,650,248,88,50,1235,1421,679,237750160,10.017
640,670,286,87,40,1275,1297,763,293149250,10.018
660,690,348,84,48,1323,1156,856,391289750,10.022
680,710,430,82,41,1364,993,978,512239740,10.023
700,730,490,78,40,1404,776,1155,608568170,10.026
720,750,444,73,40,1444,561,1330,551229740,10.026
740,770,357,81,41,1485,348,1502,411633150,10.023
760,790,267,80,46,1531,213,1591,272604640,10.015
780,810,213,66,42,1573,86,1676,210958620,10.017
800,816,86,18,16,1589,20,1726,98059490,10.265
