horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,3335,0,403430,10.008
20,50,23,23,16,16,3319,0,1008300,10.003
40,70,26,24,12,28,3306,1,4574170,10.041
60,90,32,23,10,38,3295,2,15427120,10.003
80,110,45,29,14,52,3271,12,26470460,10.004
100,130,49,29,13,65,3250,20,30558800,10.005
120,150,84,32,10,75,3224,36,75492890,10.007
140,170,140,30,16,91,3183,61,160219210,10.09
160,190,165,31,16,107,3099,129,197019450,10.011
180,210,144,27,18,125,3023,187,174841950,10.01
200,230,120,29,13,138,2958,239,134335000,10.008
220,250,98,28,14,152,2908,275,103354270,10.008
240,270,135,35,13,165,2871,299,151631540,10.009
260,290,211,33,20,185,2802,348,273011160,10.495
280,310,254,29,13,198,2688,449,348802880,10.31
300,330,240,32,18,216,2584,535,327170560,10.105
320,350,220,24,13,229,2477,629,313491180,10.023
340,370,183,29,15,244,2385,706,250529960,10.014
360,390,142,24,16,260,2307,768,190666130,10.07
380,410,120,25,12,272,2250,813,152574140,10.03
400,430,111,28,15,287,2201,847,132575420,10.013
420,450,102,24,13,300,2148,887,124143130,10.024
440,470,87,29,12,312,2102,921,93454960,10.043
460,490,87,27,14,326,2064,945,95689550,10.009
480,510,109,25,13,339,2025,971,131910680,10.009
500,530,162,30,16,355,1971,1009,204893860,10.397
520,550,190,22,14,369,1888,1078,261760810,10.014
540,570,192,27,11,380,1805,1150,258834090,10.179
560,590,182,29,17,397,1711,1227,239267930,10.266
580,610,182,26,12,409,1644,1282,246264040,10.069
600,630,225,31,14,423,1557,1355,304314940,10.518
620,650,268,30,15,438,1452,1445,372686310,10.022
640,670,317,30,11,449,1324,1562,451371980,10.032
660,690,375,26,12,461,1193,1681,551295840,10.041
680,710,467,28,15,476,1020,1839,680715880,10.03
700,730,517,27,14,490,804,2041,752927750,10.049
720,750,472,20,12,502,588,2245,699891230,10.04
740,770,384,27,12,514,377,2444,552922310,10.039
760,790,296,29,16,530,241,2564,405194600,10.038
780,810,241,16,7,537,118,2680,335888160,10.13
800,816,118,4,4,541,37,2757,173631080,10.014
