revenue,num_vehicles,total_penalty,total_objectives,complete_batch_count,overdue_batch_count,total_batch_count,runtime_seconds,output_directory,is_best_penalty,is_best_total_objectives
150000,50,435170547,626332265,1978,1342,3320,824.144,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_50,False,False
150000,60,346276875,562951755,2245,1075,3320,824.736,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_60,False,False
150000,70,272283942,513413417,2470,850,3320,824.671,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_70,False,False
150000,80,218370504,474731738,2639,681,3320,823.953,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_80,False,False
150000,90,174081937,444339601,2773,547,3320,824.813,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_90,False,False
150000,100,136857211,414253611,2894,426,3320,825.398,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_100,False,False
150000,110,105332440,391948955,2989,331,3320,826.298,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_110,False,False
150000,120,88201426,382493524,3045,275,3320,824.181,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_120,False,False
150000,130,73561346,370749193,3090,230,3320,827.054,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_130,False,False
150000,140,59215239,365096390,3133,187,3320,828.88,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_140,False,False
150000,150,43171930,354603718,3185,135,3320,825.564,C:\Users\c\Desktop\대학생활\학연생\새로운_경로방식\PDPTW_Rolling_Horizon\자료\결과\Ortools\Rolling_Horizon_구간_30\d5000\Penalty_Per_Vehicles\Time_Solver_20\add_6mins\150000\vehicles_150,True,True
