vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,3,1064,101.654,40,38,473,1625.14,1593.49,31.65,477,57,57
1,2,10,1104,122.758,40,35,487,1673.74,1595.24,78.5,513,52,52
2,3,9,1093,95.999,40,39,492,1728.54,1705.15,23.39,477,62,62
3,4,9,1044,101.568,35,34,418,1430.14,1408.08,22.06,522,52,52
4,5,9,1090,113.064,36,33,440,1499.64,1431.14,68.5,536,57,57
5,6,10,1107,74.889,49,46,493,1629.51,1577.96,51.55,488,63,63
6,7,7,1069,139.292,40,38,478,1623.05,1595.04,28.01,473,59,59
7,8,5,1049,83.083,40,38,451,1504.86,1478.72,26.14,478,60,60
8,9,10,1082,128.916,37,34,420,1418.2,1385.57,32.63,552,55,55
9,10,7,1028,127.633,48,45,446,1398.16,1365.59,32.57,466,58,58
10,1,3,1110,64.607,46,43,475,1539.95,1508.69,31.26,507,64,64
11,2,10,1108,57.355,45,44,476,1601.75,1583.71,18.04,530,51,51
12,3,9,1102,26.763,47,40,430,1358.05,1271.43,86.62,546,63,63
13,4,9,976,80.982,35,33,369,1229.14,1201.49,27.65,501,53,53
14,5,9,953,41.411,44,38,394,1257.43,1166.98,90.45,455,52,52
15,6,10,1081,107.802,45,37,434,1405.82,1250.94,154.88,537,55,55
16,7,3,1044,79.058,42,37,432,1436.92,1313.61,123.31,506,53,53
17,8,3,1086,109.802,46,36,423,1363.4,1189.56,173.84,545,59,59
18,9,9,985,114.656,35,32,367,1202.11,1139.81,62.3,526,46,46
19,10,9,941,110.812,36,32,359,1131.56,1064.52,67.04,488,47,47
20,1,9,955,97.103,43,37,369,1112.08,1008.39,103.69,486,50,50
21,2,9,924,63.274,40,34,376,1195.6,1077.86,117.74,456,46,46
22,3,3,1088,59.054,45,42,423,1320.67,1279.39,41.28,551,57,57
23,4,9,992,127.882,43,36,414,1317.84,1111.17,206.67,476,51,51
24,5,9,968,95.19,42,33,381,1149.85,999.56,150.29,499,44,44
25,6,9,955,55.758,35,29,351,1147.98,945.1,202.88,532,36,36
26,7,9,995,66.115,44,36,383,1177.38,1059.68,117.7,514,49,49
27,8,7,1037,42.944,47,43,425,1337.53,1249.41,88.12,484,64,64
28,9,9,952,59.814,35,24,293,885.8,710.4,175.4,587,36,36
29,10,7,1050,133.588,41,38,347,1084.6,1029.39,55.21,575,64,64
30,1,9,1010,65.836,30,23,283,925.51,777.95,147.56,663,32,32
31,2,9,974,111.689,39,34,300,888.45,819.95,68.5,574,50,50
32,3,10,1079,102.53,31,26,280,862.11,771.6,90.51,719,40,40
33,4,9,780,62.354,36,31,280,837.4,776.91,60.49,426,37,37
34,5,10,1067,101.087,49,41,403,1237.18,1091.87,145.31,540,62,62
35,6,9,818,45.962,34,30,278,851.49,770.61,80.88,464,38,38
36,7,8,977,79.07,43,33,325,983.93,785.4,198.53,548,52,52
37,8,5,1061,158.032,43,34,329,951.63,787.93,163.7,628,52,52
38,9,10,1060,91.822,45,35,356,1004.11,814.54,189.57,604,50,50
39,10,8,997,126.408,39,32,343,1040.43,872.81,167.62,552,51,51
40,1,5,1034,123.014,35,30,342,1102.97,1011.78,91.19,590,51,51
41,2,9,1001,108.229,45,35,360,1025.7,837.06,188.64,527,57,57
42,3,3,1049,95.538,42,31,323,912.72,661.27,251.45,634,46,46
43,4,8,1028,81.932,48,38,374,1099.02,919.92,179.1,546,54,54
44,5,5,1026,149.498,48,34,367,1016.23,812.61,203.62,551,54,54
45,6,8,1026,132.179,45,35,382,1124.54,931.33,193.21,538,53,53
46,7,10,1093,61.468,54,37,433,1289.97,1053.18,236.79,554,53,53
47,8,9,1022,106.494,32,24,271,814.8,629.97,184.83,669,41,41
48,9,7,1083,125.054,37,30,324,997.18,838.49,158.69,675,42,42
49,10,10,1065,107.768,46,34,372,1111.32,876.1,235.22,597,48,48
50,1,10,1044,138.162,43,28,306,850.74,630.29,220.45,644,47,47
51,2,7,994,133.588,36,27,255,711.71,581.72,129.99,647,46,46
52,3,9,815,62.687,25,20,238,745.11,580.16,164.95,525,26,26
53,4,10,1039,108.348,44,31,345,1040.09,759.62,280.47,610,42,42
54,5,7,984,133.588,30,25,247,721.25,635.51,85.74,663,37,37
55,6,9,1048,121.598,45,34,306,809.21,680.76,128.45,638,52,52
56,7,9,1017,93.555,41,32,317,891.54,761.28,130.26,604,48,48
57,8,6,920,131.534,42,32,311,845.8,712.4,133.4,529,40,40
58,9,9,971,107.255,36,24,279,846.53,683.48,163.05,608,42,42
59,10,3,1038,104.89,40,30,315,916.64,740.79,175.85,621,51,51
60,1,9,1062,121.598,29,22,274,861.75,703.23,158.52,716,36,36
61,2,10,1032,99.235,37,26,293,875.55,659.32,216.23,655,42,42
62,3,9,995,51.39,37,27,274,779.54,593.54,186.0,625,48,48
63,4,6,912,128.562,34,25,277,832.69,636.83,195.86,559,38,38
64,5,10,1037,138.162,33,25,244,711.05,541.17,169.88,715,39,39
65,6,10,1053,84.487,32,28,281,843.38,802.65,40.73,694,39,39
66,7,6,937,47.141,36,28,282,824.9,623.25,201.65,575,40,40
67,8,10,1046,76.568,46,35,362,1039.12,849.35,189.77,574,55,55
68,9,6,953,160.0,29,20,220,637.02,440.72,196.3,661,36,36
69,10,6,938,86.278,39,28,313,914.31,719.74,194.57,539,43,43
