horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,6,6,0,0,2092,0,1062195,600.016
20,50,20,19,9,9,2083,0,2636231,600.127
40,70,20,20,16,25,2067,0,2782399,600.094
60,90,20,20,7,32,2060,0,2408467,600.029
80,110,32,31,21,53,2039,0,3582140,600.006
100,130,23,21,13,66,2026,0,2938905,600.048
120,150,53,52,20,86,2006,0,5404102,600.062
140,170,86,85,47,133,1958,1,8352930,600.161
160,190,87,86,64,197,1894,1,8448844,600.138
180,210,64,60,33,230,1861,1,6813719,600.093
200,230,62,56,34,264,1824,4,7019878,600.235
220,250,48,46,29,293,1794,5,5390475,600.207
240,270,69,68,28,321,1765,6,7966095,600.434
260,290,116,114,60,381,1705,6,12246570,600.59
280,310,134,128,81,462,1624,6,14248108,600.622
300,330,119,114,71,533,1551,8,13410655,600.68
320,350,92,85,53,586,1496,10,10079459,600.414
340,370,77,72,44,630,1449,13,8935572,600.16
360,390,66,59,39,669,1407,16,8617900,600.275
380,410,62,58,33,702,1370,20,7902905,600.284
400,430,56,55,35,737,1335,20,6236072,600.184
420,450,46,44,28,765,1307,20,5581769,600.212
440,470,43,40,22,787,1284,21,5353422,600.162
460,490,47,45,29,816,1253,23,5334778,600.287
480,510,59,58,25,841,1228,23,6223715,600.17
500,530,85,83,52,893,1175,24,8616270,600.154
520,550,70,68,44,937,1130,25,7247850,600.337
540,570,78,75,38,975,1091,26,7599430,600.063
560,590,84,81,53,1028,1037,27,8805639,600.026
580,610,83,81,46,1074,989,29,9162900,600.218
600,630,101,97,51,1125,937,30,10635736,600.48
620,650,127,125,71,1196,864,32,12468941,600.495
640,670,130,129,81,1277,783,32,13644401,600.62
660,690,169,168,77,1354,706,32,17559743,600.154
680,710,216,214,129,1483,576,33,21802899,601.162
700,730,218,216,128,1611,446,35,22532063,600.13
720,750,192,191,131,1742,315,35,18624454,600.025
740,770,159,154,86,1828,227,37,15922686,600.085
760,790,162,159,98,1926,127,39,15540754,600.489
780,810,127,119,84,2010,43,39,14429415,600.49
800,816,43,26,26,2036,15,41,8850743,600.129
