vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1114,45.688,32,31,572,1855.39,1797.67,57.72,474,34,34
1,1,1,1097,42.509,33,32,558,1781.48,1723.76,57.72,471,34,34
2,1,1,1074,46.297,34,31,545,1703.88,1620.42,83.46,461,34,34
3,1,1,1084,43.997,34,31,545,1692.86,1626.08,66.78,473,33,33
4,1,1,1122,46.445,37,34,568,1741.77,1713.57,28.2,482,36,36
5,1,1,1114,44.641,32,30,547,1749.57,1669.79,79.78,501,33,33
6,1,1,1055,45.967,33,31,505,1562.99,1483.21,79.78,486,32,32
7,1,1,1101,55.344,28,27,502,1634.7,1576.98,57.72,541,29,29
8,1,1,1110,55.344,32,29,512,1601.42,1512.03,89.39,536,31,31
9,1,1,1081,20.17,31,28,491,1521.6,1473.72,47.88,524,33,33
10,1,1,983,42.545,26,24,431,1386.19,1305.08,81.11,500,26,26
11,1,1,1003,44.061,25,22,409,1300.55,1197.24,103.31,550,22,22
12,1,1,1006,44.562,23,22,375,1187.39,1129.67,57.72,585,23,23
13,1,1,1019,42.348,28,24,373,1064.31,974.86,89.45,594,26,26
14,1,1,1003,43.521,29,25,423,1257.49,1158.79,98.7,528,26,26
15,1,1,958,53.237,27,23,401,1216.22,1112.81,103.41,507,25,25
16,1,1,1015,43.75,26,24,375,1117.78,1050.45,67.33,588,26,26
17,1,1,989,45.127,26,23,378,1112.58,1021.86,90.72,565,23,23
18,1,1,1115,66.174,31,27,430,1274.65,1188.31,86.34,623,31,31
19,2,2,1093,37.912,36,31,514,1524.37,1412.02,112.35,511,34,34
20,2,2,1010,52.04,35,30,466,1355.1,1242.39,112.71,480,32,32
21,2,2,1120,37.032,31,28,472,1426.47,1344.56,81.91,590,29,29
22,2,2,1051,43.277,34,31,501,1495.05,1440.73,54.32,484,33,33
23,2,2,972,52.04,30,25,412,1187.37,1060.36,127.01,508,26,26
24,2,2,977,15.529,24,21,349,1038.39,952.76,85.63,582,23,23
25,2,2,955,17.092,30,24,401,1177.08,1019.86,157.22,502,26,26
26,2,2,982,27.662,28,24,375,1074.84,980.82,94.02,557,25,25
27,2,2,985,36.007,31,26,403,1162.71,1026.92,135.79,530,26,26
28,2,2,1005,65.514,31,24,416,1191.29,1017.69,173.6,535,27,27
29,2,2,1006,53.932,33,27,455,1317.19,1185.46,131.73,491,30,30
30,2,2,1107,49.606,37,31,465,1306.27,1186.49,119.78,576,33,33
