vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
6,7,7,1048,61.941,35,31,549,1703.2,1610.01,93.19,435,32,32
16,7,7,1056,84.221,35,33,498,1497.82,1467.02,30.8,492,33,33
26,7,7,950,53.624,25,23,359,1075.51,1023.94,51.57,535,28,28
36,7,7,1003,78.174,31,26,380,1046.73,930.68,116.05,569,27,27
46,7,7,1114,28.722,41,31,474,1238.11,1043.63,194.48,578,31,31
56,7,7,995,72.944,22,19,260,710.55,642.78,67.77,697,19,19
66,7,7,1020,72.944,20,15,227,598.68,513.17,85.51,761,16,16
76,7,7,970,60.238,24,16,248,616.47,465.04,151.43,688,17,17
86,7,7,1043,108.818,33,25,333,825.96,675.65,150.31,652,29,29
96,7,7,991,112.386,25,19,262,686.27,570.9,115.37,691,19,19
106,7,7,978,125.054,20,16,192,434.7,391.94,42.76,752,17,17
116,7,7,1069,32.332,25,18,267,667.79,516.46,151.33,764,19,19
126,7,7,921,95.318,21,15,201,449.7,333.17,116.53,688,16,16
136,7,7,885,79.376,25,17,226,447.1,305.79,141.31,625,17,17
146,7,7,873,88.39,25,18,228,481.57,353.45,128.12,607,19,19
156,7,7,1006,95.318,20,12,177,336.7,207.66,129.04,803,13,13
,,,995.125,78.1125,26.6875,20.875,305.0625,801.05375,690.705625,110.348125,646.0625,22,22
,,,,,,334,,,,,,,
