vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1111,66.174,37,34,546,1971.47,1883.31,88.16,479,43,43
1,2,2,1071,17.405,35,33,501,1794.43,1734.58,59.85,494,38,38
2,3,3,1104,47.598,32,31,522,1908.28,1855.5,52.78,496,43,43
3,4,4,1095,57.594,35,34,490,1746.6,1691.13,55.47,519,43,43
4,5,5,1050,29.69,35,33,453,1578.94,1492.97,85.97,517,40,40
5,6,6,1101,38.274,32,30,462,1676.78,1579.93,96.85,563,38,38
6,7,7,1087,94.132,35,35,486,1713.02,1713.02,0.0,515,43,43
7,8,8,999,83.005,32,29,413,1471.47,1409.17,62.3,520,33,33
8,9,9,963,32.911,34,31,428,1507.33,1474.36,32.97,465,35,35
9,10,10,1137,48.632,32,30,455,1609.96,1545.43,64.53,608,37,37
10,1,1,1109,56.612,37,32,445,1538.63,1447.11,91.52,586,39,39
11,2,2,1026,51.781,34,32,449,1586.5,1518.22,68.28,501,38,38
12,3,3,978,21.884,27,26,396,1433.81,1381.03,52.78,524,29,29
13,4,4,995,40.527,35,31,431,1513.38,1394.42,118.96,486,39,39
14,5,5,1099,75.398,40,34,456,1543.66,1489.33,54.33,557,43,43
15,6,6,992,28.714,28,23,324,1084.89,964.79,120.1,610,29,29
16,7,7,999,47.252,33,27,377,1297.75,1179.73,118.02,560,31,31
17,8,8,1119,36.653,40,33,412,1383.09,1250.37,132.72,629,39,39
18,9,9,1087,37.436,41,34,436,1428.08,1296.04,132.04,565,43,43
19,10,10,987,28.123,31,27,391,1345.76,1218.99,126.77,522,37,37
20,1,1,1034,40.454,33,27,368,1217.6,1149.93,67.67,600,33,33
21,2,2,1093,51.449,39,35,452,1550.14,1478.41,71.73,561,40,40
22,3,3,968,19.847,30,26,330,1120.24,1024.15,96.09,572,33,33
23,4,4,1098,133.154,34,29,390,1309.79,1233.16,76.63,636,36,36
24,5,5,1007,101.852,39,30,364,1124.88,1021.9,102.98,573,35,35
25,6,6,1013,25.475,27,22,332,1120.46,989.81,130.65,631,25,25
26,7,7,997,61.725,31,26,360,1223.07,1128.97,94.1,573,32,32
27,8,8,1067,68.149,38,31,408,1368.13,1218.43,149.7,583,38,38
28,9,9,1068,58.522,29,25,329,1139.48,1053.67,85.81,675,32,32
29,10,10,978,31.282,30,21,312,1035.82,785.48,250.34,608,29,29
30,1,1,943,44.558,24,20,282,958.48,837.27,121.21,605,28,28
31,2,2,1050,61.086,35,26,340,1078.62,934.2,144.42,646,32,32
32,3,3,1057,57.006,28,24,281,921.43,879.73,41.7,702,37,37
33,4,4,971,45.908,27,22,319,1116.39,986.0,130.39,592,30,30
34,5,5,950,40.395,21,13,199,606.94,446.41,160.53,717,17,17
35,6,6,993,28.529,38,29,358,1170.2,943.91,226.29,567,34,34
36,7,7,1060,70.031,36,29,305,946.44,869.49,76.95,687,34,34
37,8,8,1066,37.413,32,23,306,980.98,831.59,149.39,698,31,31
38,9,9,1057,60.834,29,22,281,902.62,772.25,130.37,718,29,29
39,10,10,952,32.545,19,14,216,745.85,602.14,143.71,700,18,18
40,1,1,1038,92.314,31,25,306,1025.82,901.54,124.28,672,30,30
41,2,2,995,62.824,28,25,307,1055.33,968.94,86.39,626,31,31
42,3,3,997,60.284,11,9,129,445.53,359.23,86.3,844,12,12
43,4,4,1091,89.934,31,25,317,1058.63,914.68,143.95,716,29,29
44,5,5,962,51.024,34,27,310,951.08,814.11,136.97,588,32,32
45,6,6,1002,38.274,17,14,203,695.24,592.08,103.16,763,18,18
46,7,7,998,48.869,27,21,302,1038.85,873.61,165.24,636,30,30
47,8,8,1054,111.388,39,31,341,1119.62,957.77,161.85,641,36,36
48,9,9,1047,30.96,27,20,274,887.74,761.73,126.01,723,25,25
49,10,10,1042,30.594,33,25,332,1079.19,876.73,202.46,646,32,32
50,1,1,957,55.344,30,25,263,820.37,719.69,100.68,636,29,29
51,2,2,1104,62.824,33,28,346,1155.78,1006.85,148.93,692,33,33
52,3,3,1109,46.795,34,27,324,1059.83,927.13,132.7,719,33,33
53,4,4,1086,28.575,40,29,344,1063.9,892.65,171.25,664,39,39
54,5,5,1108,92.154,29,24,287,958.47,849.02,109.45,763,29,29
55,6,6,1110,82.467,39,29,387,1250.07,1032.47,217.6,655,34,34
56,7,7,1052,110.052,45,32,361,1111.06,891.05,220.01,615,38,38
57,8,8,1010,59.947,39,30,359,1168.07,988.52,179.55,579,36,36
58,9,9,1057,60.834,31,24,264,834.24,707.05,127.19,733,30,30
59,10,10,1069,34.26,26,19,233,729.23,561.31,167.92,794,21,21
60,1,1,993,35.523,23,18,229,756.93,622.16,134.77,718,23,23
61,2,2,1061,45.841,24,18,242,802.92,657.11,145.81,761,29,29
62,3,3,955,49.498,36,27,321,955.21,784.74,170.47,562,36,36
63,4,4,1051,100.764,27,19,258,822.26,669.91,152.35,745,24,24
64,5,5,956,28.997,24,19,224,686.45,568.4,118.05,688,22,22
65,6,6,963,18.954,29,23,253,798.68,662.85,135.83,656,27,27
66,7,7,956,44.28,28,24,228,676.97,590.52,86.45,674,27,27
67,8,8,1069,44.598,36,28,324,1012.18,831.79,180.39,675,35,35
68,9,9,1037,18.213,35,24,312,998.53,750.39,248.14,667,29,29
69,10,10,1098,30.182,34,26,323,1082.37,878.84,203.53,707,34,34
70,1,1,1009,85.931,15,12,154,522.57,434.74,87.83,831,12,12
71,2,2,1090,44.96,22,16,196,584.04,473.33,110.71,856,19,19
72,3,3,1058,34.492,32,26,308,1025.77,876.73,149.04,684,33,33
73,4,4,1002,86.064,26,22,246,766.22,666.46,99.76,706,25,25
74,5,5,957,53.586,30,21,257,782.33,599.02,183.31,650,25,25
75,6,6,1052,89.934,40,30,316,898.0,717.14,180.86,650,43,43
76,7,7,1027,76.486,34,26,273,836.11,665.41,170.7,684,35,35
77,8,8,1037,92.774,35,25,273,830.9,657.36,173.54,706,29,29
78,9,9,1039,55.594,26,19,236,737.3,533.29,204.01,761,21,21
79,10,10,1043,121.094,33,26,288,889.36,751.52,137.84,693,31,31
80,1,1,1026,56.062,19,16,162,487.99,431.76,56.23,824,20,20
81,2,2,1020,44.379,20,15,186,589.19,470.36,118.83,792,21,21
82,3,3,1042,35.402,30,26,246,759.23,664.49,94.74,736,30,30
83,4,4,1026,67.684,35,24,279,820.48,609.11,211.37,687,30,30
84,5,5,1050,69.603,35,26,290,897.68,722.23,175.45,694,33,33
85,6,6,838,59.433,24,18,203,607.95,464.95,143.0,593,21,21
86,7,7,1010,89.18,34,27,279,815.43,703.17,112.26,659,36,36
87,8,8,991,47.973,30,19,251,782.96,528.97,253.99,684,28,28
88,9,9,1027,84.982,23,17,231,777.27,616.82,160.45,756,20,20
89,10,10,1024,115.978,28,20,242,740.37,599.4,140.97,726,28,28
90,1,1,991,99.914,23,16,178,569.84,421.66,148.18,773,20,20
91,2,2,877,103.638,13,10,101,274.5,226.94,47.56,750,13,13
92,3,3,985,111.724,29,21,222,641.33,497.77,143.56,707,28,28
93,4,4,997,112.158,24,16,164,440.57,308.9,131.67,789,22,22
94,5,5,989,96.108,35,25,254,710.63,531.83,178.8,667,34,34
95,6,6,992,93.888,29,20,202,538.09,416.09,122.0,734,28,28
96,7,7,975,45.849,20,13,156,474.31,304.8,169.51,789,15,15
97,8,8,985,18.774,28,21,237,687.37,539.21,148.16,698,25,25
98,9,9,1000,84.934,15,11,144,434.57,342.03,92.54,830,13,13
99,10,10,881,40.924,18,15,157,454.42,365.31,89.11,692,16,16
100,1,1,914,55.344,20,16,205,648.25,496.15,152.1,669,20,20
101,2,2,991,93.288,28,20,214,597.93,469.69,128.24,729,24,24
102,3,3,1035,41.321,32,22,261,760.66,527.96,232.7,716,29,29
103,4,4,736,47.144,12,6,101,286.54,154.6,131.94,617,9,9
104,5,5,997,78.628,21,13,157,403.02,262.22,140.8,800,20,20
105,6,6,872,46.362,25,21,197,568.93,485.22,83.71,627,24,24
106,7,7,1019,63.104,25,16,207,596.94,381.86,215.08,776,18,18
107,8,8,1002,81.498,28,22,214,587.29,491.15,96.14,734,27,27
108,9,9,1015,42.258,21,17,167,507.33,373.95,133.38,804,22,22
109,10,10,985,112.148,15,12,126,391.89,336.83,55.06,827,16,16
110,1,1,872,131.618,17,12,108,278.5,219.77,58.73,732,16,16
111,2,2,851,94.534,18,15,141,400.33,323.23,77.1,680,15,15
112,3,3,859,107.088,18,13,136,398.69,289.19,109.5,685,19,19
113,4,4,865,109.474,15,10,115,320.64,205.44,115.2,726,12,12
114,5,5,885,123.978,25,20,186,503.32,440.8,62.52,647,26,26
115,6,6,845,141.59,21,18,174,517.08,465.53,51.55,625,23,23
116,7,7,772,49.736,13,10,116,347.15,268.22,78.93,632,12,12
117,8,8,847,83.658,18,13,152,417.86,298.12,119.74,659,18,18
118,9,9,877,123.932,23,15,170,503.01,349.34,153.67,665,21,21
119,10,10,933,89.314,24,19,169,448.99,373.86,75.13,720,22,22
120,1,1,910,116.678,23,16,157,371.24,286.77,84.47,709,22,22
121,2,2,832,83.354,18,13,129,310.65,219.84,90.81,671,16,16
122,3,3,959,75.026,25,17,164,422.54,305.0,117.54,755,20,20
123,4,4,883,98.082,24,15,173,450.03,278.68,171.35,674,18,18
124,5,5,880,133.097,20,14,167,501.26,376.21,125.05,677,18,18
125,6,6,869,131.534,26,21,184,455.47,392.1,63.37,633,26,26
126,7,7,847,102.994,16,9,148,433.77,265.3,168.47,681,9,9
127,8,8,854,86.064,20,15,154,451.16,326.09,125.07,662,19,19
128,9,9,875,71.684,15,10,127,379.06,260.5,118.56,720,14,14
129,10,10,740,60.997,15,10,139,413.02,304.12,108.9,577,12,12
130,1,1,829,86.474,16,12,124,348.76,287.59,61.17,673,16,16
131,2,2,976,51.976,27,18,203,548.29,379.42,168.87,727,23,23
132,3,3,806,56.187,20,12,196,616.87,433.88,182.99,578,16,16
133,4,4,734,78.234,12,7,94,251.37,150.51,100.86,624,8,8
134,5,5,882,132.384,25,19,176,431.0,352.11,78.89,662,22,22
135,6,6,903,131.534,27,19,190,452.01,358.97,93.04,671,21,21
136,7,7,911,97.483,23,15,158,420.83,302.79,118.04,713,20,20
137,8,8,779,86.064,16,9,122,343.88,187.79,156.09,633,12,12
138,9,9,866,68.768,16,11,124,359.36,235.27,124.09,708,17,17
139,10,10,843,83.164,13,11,103,291.95,223.8,68.15,714,13,13
140,1,1,775,40.975,11,7,85,234.64,156.21,78.43,676,7,7
141,2,2,1000,65.098,20,13,152,428.12,299.74,128.38,816,16,16
142,3,3,956,75.936,31,20,219,556.64,375.3,181.34,685,26,26
143,4,4,919,127.571,24,16,175,476.81,367.49,109.32,706,19,19
144,5,5,921,111.6,28,20,184,450.94,346.69,104.25,683,27,27
145,6,6,766,85.354,13,9,103,281.33,197.71,83.62,643,10,10
146,7,7,857,111.528,18,13,129,327.05,248.23,78.82,694,17,17
147,8,8,938,51.756,29,19,205,516.57,348.05,168.52,685,24,24
148,9,9,848,57.858,15,9,120,355.64,207.86,147.78,706,11,11
149,10,10,885,125.674,22,14,159,434.64,334.23,100.41,692,17,17
150,1,1,971,88.883,26,15,176,433.83,267.9,165.93,761,17,17
151,2,2,743,57.088,13,8,105,299.76,184.87,114.89,620,9,9
152,3,3,742,59.828,13,8,116,354.67,209.46,145.21,608,9,9
