horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.045
20,50,23,23,16,16,4217,15,883410.0,20.004
40,70,26,26,14,30,4203,15,1001790.0,20.005
60,90,31,31,18,48,4185,15,1080370.0,20.004
80,110,37,37,22,70,4163,15,1151050.0,20.004
100,130,43,43,26,96,4137,15,1310900.0,20.004
120,150,73,73,23,119,4114,15,1937570.0,20.294
140,170,132,131,87,206,4026,16,4420890.0,21.563
160,190,110,106,74,280,3949,19,8394220.0,20.288
180,210,96,94,65,345,3882,21,5511860.0,20.316
200,230,81,77,49,394,3829,25,7689510.0,20.04
220,250,71,71,44,438,3785,25,1816490.0,20.007
240,270,114,114,47,485,3738,25,3221850.0,20.007
260,290,180,179,116,601,3621,26,5847280.0,20.009
280,310,175,169,102,703,3513,32,12906090.0,20.01
300,330,167,167,110,813,3403,32,4813370.0,20.01
320,350,141,138,87,900,3314,34,8913470.0,20.009
340,370,122,119,82,982,3229,37,8176580.0,20.022
360,390,88,88,66,1048,3163,37,2706060.0,20.066
380,410,78,78,45,1093,3118,37,2639430.0,20.007
400,430,81,80,53,1146,3065,37,4062150.0,20.259
420,450,68,67,46,1192,3018,38,3802920.0,20.229
440,470,59,59,37,1229,2981,38,1961270.0,20.006
460,490,68,68,39,1268,2942,38,2311550.0,20.097
480,510,89,89,51,1319,2891,38,2797760.0,20.138
500,530,130,130,75,1394,2816,38,3347600.0,20.007
520,550,137,137,91,1485,2725,38,3468640.0,20.007
540,570,131,131,80,1565,2645,38,3365130.0,20.009
560,590,124,122,78,1643,2565,40,6315050.0,20.4
580,610,138,135,85,1728,2478,42,8448460.0,20.166
600,630,161,160,85,1813,2392,43,5885360.0,20.011
620,650,205,204,135,1948,2257,43,6807280.0,20.014
640,670,224,222,123,2071,2132,45,8271390.0,20.015
660,690,285,285,159,2230,1973,45,6772430.0,20.016
680,710,349,343,200,2430,1767,51,16183030.0,20.019
700,730,366,359,216,2646,1545,57,18275840.0,20.021
720,750,315,295,197,2843,1331,74,36827100.0,20.018
740,770,229,214,135,2978,1182,88,27659950.0,20.017
760,790,203,202,124,3102,1057,89,5813350.0,20.015
780,810,180,176,114,3216,939,93,9212400.0,20.012
800,830,171,167,98,3314,837,97,8655420.0,20.01
820,850,192,188,113,3427,720,101,9662820.0,20.011
840,870,168,161,108,3535,605,108,13551600.0,20.011
860,890,139,135,87,3622,514,112,9750480.0,20.012
880,910,111,109,73,3695,439,114,6942530.0,20.056
900,930,113,108,65,3760,369,119,11927940.0,20.986
920,950,112,108,73,3833,294,121,9994680.0,20.948
940,970,106,100,60,3893,231,124,13690940.0,20.028
960,990,98,94,67,3960,161,127,10270310.0,20.366
980,1010,81,79,46,4006,114,128,5825710.0,20.04
1000,1030,70,69,52,4058,61,129,3791160.0,20.249
1020,1050,40,40,30,4088,31,129,1685290.0,20.004
1040,1070,23,21,15,4103,14,131,3948140.0,20.047
1060,1090,14,14,12,4115,2,131,617450.0,20.005
1080,1110,2,2,2,4117,0,131,98330.0,20.005
1100,1130,0,0,0,4117,0,131,,0.0
1120,1150,0,0,0,4117,0,131,,0.0
