vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1098,45.161,572,1862.12,1794.79,67.33,464,31,31
1,2,2,1124,65.655,596,1914.82,1804.72,110.1,462,33,33
2,3,3,1041,55.946,537,1668.48,1559.41,109.07,440,32,32
3,4,4,1126,48.217,589,1859.74,1751.21,108.53,471,33,33
4,5,5,1103,41.18,567,1822.68,1760.64,62.04,472,32,32
5,6,6,1110,29.445,591,1845.53,1631.07,214.46,453,33,33
6,7,7,1069,46.375,541,1647.84,1570.46,77.38,466,31,31
7,8,8,1096,95.024,496,1550.17,1509.11,41.06,538,31,31
8,9,9,1083,40.896,469,1435.24,1394.99,40.25,560,27,27
9,10,10,1043,21.84,510,1581.58,1466.11,115.47,471,31,31
10,1,1,1130,53.987,576,1680.34,1536.86,143.48,480,37,37
11,2,2,1114,22.063,559,1714.41,1534.11,180.3,489,33,33
12,3,3,1079,40.964,535,1667.89,1408.69,259.2,484,30,30
13,4,4,1050,60.284,517,1605.95,1516.89,89.06,469,32,32
14,5,5,1110,31.704,549,1642.72,1477.51,165.21,495,33,33
15,6,6,1111,25.762,527,1604.19,1408.68,195.51,520,32,32
16,7,7,1095,60.004,536,1626.64,1391.99,234.65,495,32,32
17,8,8,1108,83.678,449,1388.86,1284.33,104.53,605,27,27
18,9,9,1090,28.842,527,1600.39,1474.56,125.83,497,33,33
19,10,10,1003,33.333,524,1556.46,1239.11,317.35,415,32,32
20,1,1,985,55.344,498,1465.88,1306.0,159.88,427,30,30
21,2,2,986,62.824,439,1274.66,1134.29,140.37,487,30,30
22,3,3,1047,87.006,527,1502.13,1265.51,236.62,454,33,33
23,4,4,990,57.594,436,1291.69,1160.13,131.56,498,28,28
24,5,5,1002,51.024,453,1373.86,1230.81,143.05,493,28,28
25,6,6,1030,25.474,428,1314.44,1085.6,228.84,548,27,27
26,7,7,1115,46.048,503,1403.36,1192.15,211.21,544,34,34
27,8,8,1134,65.235,532,1544.89,1454.19,90.7,530,36,36
28,9,9,988,113.064,436,1251.71,1145.28,106.43,494,29,29
29,10,10,961,32.745,440,1305.02,1180.59,124.43,461,30,30
30,1,1,1107,69.061,522,1506.73,1391.06,115.67,515,35,35
31,2,2,1029,51.359,462,1317.1,1077.97,239.13,521,23,23
32,3,3,1108,84.719,506,1460.76,1342.67,118.09,530,36,36
33,4,4,1107,84.133,432,1247.73,1099.16,148.57,623,26,26
34,5,5,1073,26.842,462,1239.03,1127.37,111.66,551,30,30
35,6,6,1011,38.274,439,1326.2,1065.52,260.68,514,29,29
36,7,7,977,70.694,425,1183.46,984.04,199.42,496,28,28
37,8,8,1125,37.719,538,1445.82,1212.21,233.61,511,38,38
38,9,9,923,93.744,389,1081.87,899.9,181.97,484,25,25
39,10,10,1029,30.374,482,1350.21,1071.05,279.16,487,30,30
40,1,1,1077,46.63,504,1389.05,1169.44,219.61,503,35,35
41,2,2,1107,78.458,439,1221.89,914.77,307.12,616,26,26
42,3,3,1109,94.789,538,1535.78,1310.76,225.02,505,33,33
43,4,4,1110,116.114,466,1366.01,1170.98,195.03,592,26,26
44,5,5,948,31.704,375,1015.75,797.17,218.58,525,24,24
45,6,6,1023,27.705,497,1343.55,1038.66,304.89,460,33,33
46,7,7,1105,42.158,473,1344.1,1113.99,230.11,566,33,33
47,8,8,998,95.024,408,1178.38,984.8,193.58,542,24,24
48,9,9,933,80.919,389,1070.95,887.17,183.78,496,24,24
49,10,10,956,23.854,419,1134.63,811.19,323.44,489,24,24
50,1,1,954,23.38,431,1164.21,1007.59,156.62,463,30,30
51,2,2,1011,22.525,440,1174.99,944.09,230.9,513,29,29
52,3,3,957,40.964,385,1019.59,783.18,236.41,524,24,24
53,4,4,1018,44.698,463,1277.65,981.57,296.08,493,31,31
54,5,5,1081,86.041,519,1408.93,1126.98,281.95,492,35,35
55,6,6,1095,21.471,460,1250.4,1057.18,193.22,573,31,31
56,7,7,1074,38.587,491,1236.59,1016.55,220.04,519,32,32
57,8,8,1099,56.848,515,1338.48,1027.42,311.06,514,35,35
58,9,9,1084,18.999,465,1302.27,998.56,303.71,561,29,29
59,10,10,1024,33.735,488,1300.17,963.3,336.87,472,32,32
60,1,1,1021,54.527,382,1033.15,813.3,219.85,591,24,24
61,2,2,1121,43.292,431,1165.16,840.84,324.32,638,26,26
62,3,3,1112,122.964,460,1090.81,818.3,272.51,590,31,31
63,4,4,1077,43.068,513,1384.13,1076.59,307.54,504,30,30
64,5,5,1061,50.049,475,1265.47,980.54,284.93,532,27,27
65,6,6,1017,100.156,455,1186.93,955.44,231.49,494,34,34
66,7,7,1107,25.089,436,1178.29,937.29,241.0,613,29,29
67,8,8,1044,73.63,417,1023.4,728.81,294.59,573,27,27
68,9,9,1098,82.564,428,1201.51,963.92,237.59,610,30,30
69,10,10,1041,92.167,479,1198.54,949.17,249.37,498,32,32
70,1,1,1022,124.418,446,1148.75,970.0,178.75,516,30,30
71,2,2,1017,110.628,415,1025.71,813.61,212.1,546,28,28
72,3,3,1060,113.614,396,956.45,817.81,138.64,600,32,32
73,4,4,1048,15.111,481,1217.9,923.24,294.66,499,34,34
74,5,5,1109,31.217,498,1299.25,940.97,358.28,551,30,30
75,6,6,1038,43.076,444,1151.91,866.31,285.6,534,30,30
76,7,7,1049,56.758,465,1235.97,907.49,328.48,526,29,29
