vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,Movement,Passenger,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1092,42.427,33,32,534,1959.45,1901.73,57.72,474,42,42
1,2,2,1102,53.428,30,29,493,1808.39,1758.15,50.24,539,35,35
2,3,3,1094,20.699,39,35,527,1839.16,1789.18,49.98,485,41,41
3,4,4,1110,29.186,34,33,489,1757.82,1714.96,42.86,537,42,42
4,5,5,1097,21.158,36,32,452,1583.44,1489.31,94.13,563,41,41
5,6,6,1083,16.057,38,34,488,1711.92,1640.45,71.47,519,38,38
6,7,7,1102,92.359,38,35,494,1713.51,1671.31,42.2,522,43,43
7,8,8,1087,88.874,33,31,442,1588.96,1548.86,40.1,569,38,38
8,9,9,977,53.331,28,27,404,1454.92,1436.88,18.04,513,30,30
9,10,10,1016,34.351,28,27,434,1578.1,1508.21,69.89,512,35,35
10,1,1,980,44.719,28,27,392,1404.77,1347.05,57.72,522,33,33
11,2,2,955,30.268,34,31,406,1401.71,1335.04,66.67,473,38,38
12,3,3,1014,47.75,27,26,375,1342.65,1289.87,52.78,571,34,34
13,4,4,939,46.808,25,23,335,1175.28,1110.2,65.08,544,30,30
14,5,5,935,59.558,29,26,386,1350.15,1254.6,95.55,487,31,31
15,6,6,948,38.274,25,22,317,1108.75,1006.31,102.44,575,28,28
16,7,7,1107,100.284,33,29,388,1321.67,1251.62,70.05,651,34,34
17,8,8,949,45.837,31,27,352,1205.76,1143.29,62.47,531,33,33
18,9,9,968,54.127,29,29,349,1227.61,1227.61,0.0,553,33,33
19,10,10,979,32.606,35,30,377,1282.57,1158.96,123.61,532,35,35
20,1,1,972,31.263,31,28,389,1346.36,1248.54,97.82,501,41,41
21,2,2,941,42.694,32,27,346,1175.43,1076.03,99.4,533,31,31
22,3,3,957,60.284,26,24,304,1059.41,984.57,74.84,599,27,27
23,4,4,955,46.808,30,27,357,1231.03,1131.44,99.59,530,34,34
24,5,5,1004,56.254,28,25,327,1133.4,1033.17,100.23,613,32,32
25,6,6,982,46.808,27,23,333,1148.53,1041.11,107.42,595,27,27
26,7,7,939,53.624,29,26,304,1021.76,954.6,67.16,573,31,31
