horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,10,10,0,0,4233,15,390670.0,20.003
20,50,23,23,16,16,4217,15,883410.0,20.004
40,70,26,26,14,30,4203,15,1001790.0,20.003
60,90,31,31,18,48,4185,15,1080370.0,20.076
80,110,37,37,22,70,4163,15,1163810.0,20.003
100,130,43,43,26,96,4137,15,1349180.0,20.004
120,150,73,72,22,118,4114,16,3146450.0,20.048
140,170,132,130,86,204,4026,18,6267420.0,20.041
160,190,110,106,74,278,3949,21,8490330.0,20.202
180,210,96,93,64,342,3882,24,7009430.0,20.249
200,230,81,76,48,390,3830,28,9377590.0,20.092
220,250,72,71,44,434,3785,29,3560540.0,20.086
240,270,114,114,49,483,3736,29,3423380.0,20.006
260,290,178,175,113,596,3622,30,9158010.0,20.009
280,310,176,166,97,693,3515,40,19156150.0,20.011
300,330,169,166,106,799,3407,42,9292180.0,20.009
320,350,145,140,88,887,3315,46,11793710.0,20.009
340,370,123,120,83,970,3229,49,8010810.0,20.354
360,390,88,88,66,1036,3163,49,2720100.0,20.006
380,410,78,78,46,1082,3117,49,2743360.0,20.239
400,430,80,79,51,1133,3066,49,3996610.0,20.194
420,450,69,68,47,1180,3018,50,3864690.0,20.029
440,470,59,59,36,1216,2982,50,2079170.0,20.004
460,490,69,69,40,1256,2942,50,2386870.0,20.07
480,510,89,89,51,1307,2891,50,2807960.0,20.005
500,530,130,130,75,1382,2816,50,3378090.0,20.35
520,550,137,137,91,1473,2725,50,3527620.0,20.008
540,570,131,131,79,1552,2646,50,3386560.0,20.453
560,590,125,123,80,1632,2564,52,6331180.0,20.035
580,610,137,134,82,1714,2480,54,8515670.0,20.079
600,630,163,162,87,1801,2392,55,5938990.0,20.009
620,650,205,204,136,1937,2256,55,7011570.0,20.01
640,670,223,220,122,2059,2131,58,9739750.0,20.011
660,690,284,280,151,2210,1976,62,12192640.0,20.014
680,710,352,333,193,2403,1770,75,33349750.0,20.017
700,730,369,327,193,2596,1561,91,64907960.0,20.02
720,750,331,278,179,2775,1344,129,81819530.0,20.019
740,770,242,212,133,2908,1184,156,49696960.0,20.014
760,790,205,202,124,3032,1057,159,9578080.0,20.012
780,810,180,176,114,3146,939,163,8969960.0,20.01
800,830,171,168,99,3245,837,166,7316030.0,20.009
820,850,192,183,107,3352,721,175,17092400.0,20.012
840,870,169,158,107,3459,603,186,19243170.0,20.009
860,890,137,131,85,3544,512,192,12445510.0,20.994
880,910,109,107,70,3614,440,194,7106150.0,20.226
900,930,114,109,66,3680,369,199,11595400.0,20.291
920,950,112,110,71,3751,297,200,7460980.0,20.077
940,970,109,102,61,3812,232,204,15318030.0,20.376
960,990,99,94,66,3878,162,208,11855200.0,20.081
980,1010,82,80,47,3925,114,209,5928950.0,20.025
1000,1030,70,68,51,3976,61,211,5255640.0,20.152
1020,1050,40,39,30,4006,30,212,3056590.0,20.052
1040,1070,22,21,15,4021,14,213,2399070.0,20.053
1060,1090,14,14,12,4033,2,213,617450.0,20.004
1080,1110,2,2,2,4035,0,213,98330.0,20.002
1100,1130,0,0,0,4035,0,213,,0.0
1120,1150,0,0,0,4035,0,213,,0.0
