vehicle_id,home_depot,final_node,final_available_time,Total_Passenger,Total_Movement,Passenger_Movement,Empty_Movement,total_flight_time_min,total_ground_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,Total_Cost
0,1,7,814,60,35,30,5,298,516,934.77,842.75,92.02,446,3739466
1,2,5,815,54,31,26,5,235,580,682.25,603.77,78.48,512,3011469
2,3,6,819,60,37,34,3,275,544,806.55,758.75,47.8,460,3537373
3,4,6,817,56,36,30,6,294,523,839.56,747.4,92.16,449,3716322
4,5,9,794,53,32,28,4,258,536,772.6,692.82,79.78,466,3268774
5,6,6,819,54,35,29,6,263,556,736.51,642.34,94.17,488,3375921
6,7,9,804,49,30,25,5,263,541,843.33,718.79,124.54,473,3283901
7,8,4,817,59,35,31,4,256,561,745.29,695.98,49.31,481,3303212
8,9,5,813,52,31,27,4,247,566,730.93,676.87,54.06,500,3136113
9,10,4,819,58,39,34,5,295,524,833.26,764.31,68.95,442,3781921
10,1,6,819,56,43,32,11,343,476,1049.2,884.46,164.74,388,4354113
11,2,4,815,42,33,26,7,230,585,632.13,532.26,99.87,523,2996342
12,3,4,815,44,34,26,8,252,563,670.53,548.2,122.33,491,3243260
13,4,3,816,47,36,29,7,300,516,875.14,747.82,127.32,446,3778644
14,5,4,817,51,33,30,3,256,561,745.63,705.29,40.34,481,3266404
15,6,5,817,40,30,25,5,233,584,668.88,583.44,85.44,518,2972291
16,7,5,814,44,35,27,8,288,526,889.65,744.16,145.49,456,3635596
17,8,2,810,43,35,28,7,279,531,859.93,745.48,114.45,457,3542113
18,9,1,818,41,26,24,2,265,553,873.55,854.33,19.22,493,3231059
19,10,6,819,45,36,29,7,293,526,894.83,786.93,107.9,454,3705935
20,1,6,819,49,35,29,6,296,523,930.84,820.13,110.71,445,3718692
21,2,5,816,36,26,23,3,204,612,573.43,542.71,30.72,550,2597452
22,3,3,807,36,28,24,4,260,547,796.07,729.64,66.43,483,3215932
23,4,3,812,33,26,21,5,218,594,647.0,570.83,76.17,542,2742870
24,5,5,809,39,35,29,6,271,538,720.4,653.75,66.65,468,3459017
25,6,6,819,36,25,22,3,225,594,702.57,672.75,29.82,536,2797175
26,7,3,818,40,32,27,5,243,575,683.43,606.4,77.03,509,3112969
27,8,7,817,37,28,24,4,211,606,581.81,514.65,67.16,544,2706969
28,9,6,792,37,25,21,4,215,577,622.0,555.35,66.65,521,2693305
29,10,2,819,45,37,29,8,304,515,907.96,819.56,88.4,441,3838596
30,1,7,819,33,24,21,3,194,625,568.89,531.11,37.78,567,2456774
31,2,7,819,33,30,24,6,229,590,639.46,555.02,84.44,536,2930743
32,3,3,813,32,25,22,3,193,620,528.75,498.93,29.82,566,2464791
33,4,2,807,33,21,18,3,172,635,489.42,462.44,26.98,581,2173048
34,5,3,819,38,33,27,6,251,568,723.17,646.12,77.05,504,3214469
35,6,8,810,39,34,27,7,257,553,742.12,665.95,76.17,487,3295195
36,7,7,819,36,26,21,5,211,608,607.16,531.12,76.04,552,2670161
37,8,6,800,22,26,19,7,218,582,661.69,523.76,137.93,542,2742870
38,9,7,799,34,25,22,3,177,622,452.24,419.73,32.51,568,2298599
39,10,3,813,32,27,23,4,209,604,600.98,538.56,62.42,552,2667791
40,1,2,810,33,25,19,6,197,613,572.23,477.68,94.55,561,2506339
41,2,6,800,31,23,21,2,169,631,451.23,425.49,25.74,583,2178695
42,3,7,804,32,25,22,3,201,603,592.08,554.89,37.19,549,2547887
43,4,3,785,25,18,16,2,139,646,410.35,370.83,39.52,604,1775065
44,5,7,811,31,21,18,3,196,615,598.01,570.66,27.35,565,2422336
45,6,7,812,26,23,18,5,199,613,613.02,537.39,75.63,567,2490305
46,7,3,799,27,18,16,2,142,657,427.66,382.7,44.96,613,1806226
47,8,3,814,32,23,21,2,187,627,570.55,520.81,49.74,571,2365661
48,9,6,800,28,23,19,4,224,576,698.79,590.32,108.47,524,2749980
49,10,8,819,25,19,16,3,188,631,604.13,518.42,85.71,589,2302432
50,1,5,818,27,23,21,2,185,633,574.41,541.41,33.0,585,2344887
51,2,7,806,34,29,22,7,207,599,577.85,485.46,92.39,543,2683825
52,3,7,814,28,26,20,6,189,625,515.89,421.31,94.58,575,2441647
53,4,3,805,24,26,18,8,219,586,675.17,524.93,150.24,544,2753257
54,5,2,809,29,22,19,3,168,641,457.92,429.35,28.57,591,2149904
55,6,3,794,31,24,20,4,184,610,491.66,434.53,57.13,556,2352904
56,7,6,813,35,29,23,6,258,555,768.46,694.21,74.25,493,3213562
57,8,4,808,24,19,16,3,169,639,502.76,417.57,85.19,593,2105079
58,9,3,786,23,25,18,7,186,600,530.53,414.56,115.97,562,2392082
59,10,5,806,22,24,17,7,222,584,681.63,496.27,185.36,544,2747610
60,1,3,819,32,32,25,7,255,564,714.99,601.89,113.1,506,3237613
61,2,2,818,26,29,22,7,234,584,676.2,558.85,117.35,538,2964274
62,3,7,802,21,21,17,4,152,650,390.78,324.39,66.39,612,1965308
63,4,3,808,30,23,19,4,191,617,544.83,488.71,56.12,563,2407209
64,5,3,794,29,22,19,3,187,607,550.49,504.87,45.62,559,2347257
65,6,6,817,25,26,18,8,200,617,579.74,461.57,118.17,571,2555904
66,7,6,790,22,20,14,6,184,606,532.61,456.89,75.72,572,2279288
67,8,6,784,22,19,15,4,155,629,426.65,362.05,64.6,591,1959661
68,9,6,799,21,23,16,7,188,611,555.99,450.86,105.13,571,2376048
69,10,3,809,28,22,16,6,206,603,646.86,532.24,114.62,557,2544610
70,1,4,808,27,24,17,7,192,616,581.96,438.24,143.72,570,2436000
71,2,3,814,27,24,18,6,192,622,572.57,519.74,52.83,574,2436000
72,3,5,805,26,26,21,5,206,599,572.96,512.83,60.13,551,2618226
73,4,2,807,19,19,14,5,161,646,515.51,445.9,69.61,612,2021983
