horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,2,2,0,0,742,0,100220,10.0
20,50,7,7,4,4,738,0,358000,10.022
40,70,9,9,6,10,732,0,479930,10.002
60,90,3,2,2,12,730,0,1744810,10.01
80,110,7,6,0,12,729,1,1924870,10.002
100,130,11,11,8,20,721,1,324610,10.002
120,150,11,11,4,24,717,1,324210,10.017
140,170,31,31,17,41,700,1,920720,10.003
160,190,41,34,18,59,678,5,11258950,10.004
180,210,29,26,21,80,654,8,4883150,10.064
200,230,17,16,10,90,643,9,1888000,10.089
220,250,16,16,13,103,630,9,537040,10.089
240,270,22,21,8,111,622,9,3240810,10.003
260,290,48,39,27,138,593,11,15416950,10.006
280,310,41,32,18,156,568,18,13899890,10.004
300,330,42,38,18,174,548,20,8148730,10.004
320,350,32,29,21,195,525,22,7932230,10.054
340,370,27,26,17,212,507,23,3646470,10.011
360,390,22,22,16,228,491,23,1075460,10.003
380,410,14,12,7,235,484,23,3841620,10.081
400,430,14,12,7,242,475,25,3997940,10.088
420,450,22,22,14,256,461,25,835920,10.176
440,470,15,15,12,268,449,25,677320,10.084
460,490,4,3,3,271,445,26,2047070,10.003
480,510,14,14,3,274,442,26,550120,10.003
500,530,24,24,18,292,424,26,853530,10.003
520,550,25,25,16,308,408,26,925970,10.069
540,570,31,28,16,324,389,29,5787970,10.071
560,590,26,26,18,342,371,29,790700,10.065
580,610,26,26,16,358,355,29,936650,10.024
600,630,25,25,12,370,343,29,820890,10.074
620,650,38,38,21,391,322,29,1300430,10.005
640,670,58,40,19,410,303,29,27661720,10.211
660,690,90,42,22,432,265,45,73525310,10.013
680,710,107,41,23,455,219,68,101966290,10.214
700,730,114,43,25,480,163,99,109358190,10.015
720,750,90,35,21,501,106,135,84862120,10.12
740,770,63,38,20,521,66,155,40003180,10.076
760,790,51,41,23,544,35,163,16470370,10.091
780,810,35,26,18,562,11,169,14727540,10.03
800,816,11,6,6,568,3,171,8232950,10.013
