horizon_start,horizon_end,active_request_count,planned_request_count,committed_request_count,completed_batch_count,pending_batch_count,overdue_batch_count,objective_value,solver_runtime_seconds
0,30,0,0,0,0,577,0,,0.0
20,50,3,3,1,1,576,0,577839.0,20.002
40,70,2,2,2,3,574,0,364452.0,20.005
60,90,1,1,0,3,574,0,140678.0,20.003
80,110,2,2,1,4,573,0,333291.0,20.002
100,130,2,2,2,6,571,0,333291.0,20.003
120,150,9,9,2,8,569,0,912944.0,20.005
140,170,22,22,12,20,557,0,2108151.0,20.006
160,190,25,25,17,37,540,0,2904117.0,20.005
180,210,17,17,15,52,525,0,2235721.0,20.006
200,230,10,10,6,58,519,0,1375619.0,20.059
220,250,9,9,4,62,515,0,1089523.0,20.023
240,270,20,19,7,69,508,0,2597648.0,20.077
260,290,40,38,20,89,487,1,4946414.0,20.221
280,310,43,40,24,113,460,4,5806436.0,20.112
300,330,38,38,26,139,434,4,4483643.0,20.007
320,350,31,31,20,159,414,4,3768959.0,20.005
340,370,23,23,14,173,400,4,2778566.0,20.006
360,390,16,16,12,185,388,4,2001560.0,20.003
380,410,17,17,9,194,379,4,2079916.0,20.047
400,430,23,23,12,206,367,4,2601987.0,20.03
420,450,21,21,15,221,352,4,2715337.0,20.004
440,470,11,11,10,231,342,4,1640941.0,20.105
460,490,8,8,5,236,337,4,1187746.0,20.046
480,510,15,15,6,242,331,4,1788173.0,20.005
500,530,28,28,18,260,313,4,3149572.0,20.006
520,550,25,25,15,275,298,4,2654829.0,20.004
540,570,24,24,17,292,281,4,2524538.0,20.107
560,590,22,22,12,304,269,4,2274343.0,20.006
580,610,34,34,20,324,249,4,4232541.0,20.008
600,630,38,36,23,347,226,4,4721004.0,20.116
620,650,37,36,24,371,201,5,5780741.0,20.024
640,670,44,43,24,395,177,5,5709525.0,20.075
660,690,49,47,28,423,148,6,6704673.0,20.037
680,710,50,46,28,451,117,9,7063667.0,20.113
700,730,51,49,31,482,84,11,7618111.0,20.261
720,750,37,35,27,509,56,12,6004481.0,20.203
740,770,27,24,14,523,39,15,4086162.0,20.036
760,790,31,29,17,540,20,17,4579192.0,20.192
780,810,20,16,11,551,6,20,3416995.0,20.067
800,816,6,1,1,552,5,20,1567964.0,20.066
