vehicle_id,home_depot,final_node,final_available_time,final_remaining_range_km,total_flight_time_min,total_flight_distance_km,passenger_flight_distance_km,empty_flight_distance_km,charging_time_min,pickup_count,delivery_count
0,1,1,1039,82.207,554,1699.37,1628.08,71.29,421,32,32
1,2,2,1100,52.98,574,1803.45,1717.83,85.62,462,32,32
2,3,3,1114,50.79,587,1838.47,1713.94,124.53,465,31,31
3,4,4,1071,22.234,551,1770.21,1670.54,99.67,452,34,34
4,5,5,1096,38.943,568,1801.7,1678.76,122.94,466,31,31
5,6,6,1096,25.479,574,1746.97,1603.18,143.79,452,35,35
6,7,7,1131,45.081,575,1762.98,1601.5,161.48,488,34,34
7,8,8,1094,95.024,499,1596.15,1574.03,22.12,539,28,28
8,9,9,1088,100.264,546,1693.13,1605.8,87.33,474,34,34
9,10,10,1059,43.174,558,1755.89,1511.07,244.82,439,31,31
10,1,1,1084,42.509,568,1778.64,1488.61,290.03,452,32,32
11,2,2,1101,50.545,516,1566.84,1494.39,72.45,519,33,33
12,3,3,1101,77.333,563,1721.08,1595.77,125.31,472,33,33
13,4,4,1117,54.398,584,1756.1,1622.15,133.95,463,35,35
14,5,5,1126,38.635,546,1689.87,1481.91,207.96,512,34,34
15,6,6,1084,18.954,499,1548.05,1321.27,226.78,529,28,28
16,7,7,1036,67.537,509,1546.74,1423.92,122.82,467,30,30
17,8,8,1105,39.849,544,1610.97,1376.75,234.22,497,32,32
18,9,9,1033,62.392,462,1414.97,1383.6,31.37,513,29,29
19,10,10,1112,40.258,554,1619.74,1422.02,197.72,492,33,33
20,1,1,1073,15.833,551,1630.7,1409.31,221.39,456,33,33
21,2,2,1111,50.357,527,1522.11,1362.37,159.74,522,31,31
22,3,3,986,51.189,461,1351.63,1166.1,185.53,467,29,29
23,4,4,1008,46.757,500,1501.31,1386.99,114.32,450,29,29
24,5,5,1099,28.826,547,1622.44,1360.87,261.57,484,34,34
25,6,6,1133,68.488,543,1596.93,1429.75,167.18,522,34,34
26,7,7,1005,16.481,443,1336.56,1256.34,80.22,498,32,32
27,8,8,981,78.259,443,1287.17,1068.76,218.41,484,27,27
28,9,9,978,113.064,425,1157.1,1020.5,136.6,501,26,26
29,10,10,1010,43.174,496,1498.21,1223.19,275.02,454,30,30
30,1,1,1018,43.397,492,1425.98,1200.99,224.99,464,31,31
31,2,2,979,60.574,359,1065.46,850.86,214.6,572,24,24
32,3,3,1007,60.284,473,1360.59,1156.84,203.75,480,27,27
33,4,4,1107,101.014,521,1413.8,1163.47,250.33,522,32,32
34,5,5,978,35.867,410,1149.39,964.12,185.27,518,25,25
35,6,6,1047,23.708,514,1445.08,1218.09,226.99,469,32,32
36,7,7,1110,47.352,482,1397.49,1303.82,93.67,556,36,36
37,8,8,1000,95.024,424,1150.43,919.76,230.67,524,26,26
38,9,9,923,93.744,406,1105.38,906.49,198.89,467,25,25
39,10,10,1086,62.079,501,1406.44,1245.94,160.5,519,33,33
40,1,1,1112,129.724,534,1441.59,1146.92,294.67,508,35,35
41,2,2,1117,44.048,498,1417.14,1145.12,272.02,561,29,29
42,3,3,945,40.964,413,1177.05,943.93,233.12,478,27,27
43,4,4,1103,42.377,474,1294.52,1120.36,174.16,563,33,33
44,5,5,963,40.085,441,1268.39,1036.15,232.24,466,28,28
45,6,6,1065,38.232,479,1310.93,1095.6,215.33,524,31,31
46,7,7,1049,111.993,463,1255.07,1006.73,248.34,528,29,29
47,8,8,1010,48.088,487,1341.7,1116.45,225.25,461,31,31
48,9,9,1000,66.128,388,1087.46,831.01,256.45,568,22,22
49,10,10,1030,30.374,441,1294.75,1011.75,283.0,537,26,26
50,1,1,1041,31.817,493,1355.47,1034.21,321.26,486,31,31
51,2,2,1107,86.992,419,1190.81,964.9,225.91,640,24,24
52,3,3,1109,48.063,525,1454.44,1193.94,260.5,520,32,32
53,4,4,1026,47.346,482,1339.08,887.26,451.82,490,27,27
54,5,5,1115,104.054,398,1065.76,863.42,202.34,661,28,28
55,6,6,1099,20.99,532,1407.97,1114.14,293.83,497,35,35
56,7,7,1123,40.724,516,1422.86,1122.03,300.83,547,30,30
57,8,8,1082,21.886,357,1027.46,864.86,162.6,679,23,23
58,9,9,995,112.076,341,965.29,762.94,202.35,612,21,21
59,10,10,1062,51.289,446,1177.32,1003.19,174.13,554,31,31
60,1,1,1098,56.612,490,1323.29,1020.79,302.5,544,32,32
61,2,2,1124,43.368,486,1196.32,960.32,236.0,572,33,33
62,3,3,1115,48.522,496,1386.28,1163.42,222.86,553,33,33
63,4,4,1052,66.7,491,1360.19,983.5,376.69,503,29,29
64,5,5,1001,40.315,454,1175.48,969.3,206.18,485,31,31
65,6,6,1015,38.274,436,1209.0,860.01,348.99,525,27,27
